src,dest
CHRM2,LPAR2
CHRM2,GNG8
THEM4,AKT3
THEM4,AKT1
THEM4,AKT2
PIK3AP1,PIK3CA
PIK3AP1,PIK3CB
PIK3AP1,PIK3CD
PIK3AP1,PIK3R1
PIK3AP1,PIK3R2
PIK3AP1,PIK3R3
PIK3AP1,CD19
COL1A1,ITGA11
COL1A1,ITGA6
COL1A1,ITGA1
COL1A1,ITGA2
COL1A1,ITGA2B
COL1A1,ITGA3
COL1A1,ITGA4
COL1A1,ITGA5
COL1A1,ITGA7
COL1A1,ITGA9
COL1A1,ITGAV
COL1A1,ITGB1
COL1A1,ITGB3
COL1A1,ITGB4
COL1A1,ITGB5
COL1A1,ITGB6
COL1A1,ITGB7
COL1A1,ITGB8
COL1A1,PTK2
COL1A1,ITGA10
COL1A1,ITGA8
COL1A2,ITGA11
COL1A2,ITGA6
COL1A2,ITGA1
COL1A2,ITGA2
COL1A2,ITGA2B
COL1A2,ITGA3
COL1A2,ITGA4
COL1A2,ITGA5
COL1A2,ITGA7
COL1A2,ITGA9
COL1A2,ITGAV
COL1A2,ITGB1
COL1A2,ITGB3
COL1A2,ITGB4
COL1A2,ITGB5
COL1A2,ITGB6
COL1A2,ITGB7
COL1A2,ITGB8
COL1A2,PTK2
COL1A2,ITGA10
COL1A2,ITGA8
COL2A1,ITGA11
COL2A1,ITGA6
COL2A1,ITGA1
COL2A1,ITGA2
COL2A1,ITGA2B
COL2A1,ITGA3
COL2A1,ITGA4
COL2A1,ITGA5
COL2A1,ITGA7
COL2A1,ITGA9
COL2A1,ITGAV
COL2A1,ITGB1
COL2A1,ITGB3
COL2A1,ITGB4
COL2A1,ITGB5
COL2A1,ITGB6
COL2A1,ITGB7
COL2A1,ITGB8
COL2A1,PTK2
COL2A1,ITGA10
COL2A1,ITGA8
COL4A1,ITGA11
COL4A1,ITGA6
COL4A1,ITGA1
COL4A1,ITGA2
COL4A1,ITGA2B
COL4A1,ITGA3
COL4A1,ITGA4
COL4A1,ITGA5
COL4A1,ITGA7
COL4A1,ITGA9
COL4A1,ITGAV
COL4A1,ITGB1
COL4A1,ITGB3
COL4A1,ITGB4
COL4A1,ITGB5
COL4A1,ITGB6
COL4A1,ITGB7
COL4A1,ITGB8
COL4A1,PTK2
COL4A1,ITGA10
COL4A1,ITGA8
COL4A2,ITGA11
COL4A2,ITGA6
COL4A2,ITGA1
COL4A2,ITGA2
COL4A2,ITGA2B
COL4A2,ITGA3
COL4A2,ITGA4
COL4A2,ITGA5
COL4A2,ITGA7
COL4A2,ITGA9
COL4A2,ITGAV
COL4A2,ITGB1
COL4A2,ITGB3
COL4A2,ITGB4
COL4A2,ITGB5
COL4A2,ITGB6
COL4A2,ITGB7
COL4A2,ITGB8
COL4A2,PTK2
COL4A2,ITGA10
COL4A2,ITGA8
COL4A3,ITGA11
COL4A3,ITGA6
COL4A3,ITGA1
COL4A3,ITGA2
COL4A3,ITGA2B
COL4A3,ITGA3
COL4A3,ITGA4
COL4A3,ITGA5
COL4A3,ITGA7
COL4A3,ITGA9
COL4A3,ITGAV
COL4A3,ITGB1
COL4A3,ITGB3
COL4A3,ITGB4
COL4A3,ITGB5
COL4A3,ITGB6
COL4A3,ITGB7
COL4A3,ITGB8
COL4A3,PTK2
COL4A3,ITGA10
COL4A3,ITGA8
COL4A4,ITGA11
COL4A4,ITGA6
COL4A4,ITGA1
COL4A4,ITGA2
COL4A4,ITGA2B
COL4A4,ITGA3
COL4A4,ITGA4
COL4A4,ITGA5
COL4A4,ITGA7
COL4A4,ITGA9
COL4A4,ITGAV
COL4A4,ITGB1
COL4A4,ITGB3
COL4A4,ITGB4
COL4A4,ITGB5
COL4A4,ITGB6
COL4A4,ITGB7
COL4A4,ITGB8
COL4A4,PTK2
COL4A4,ITGA10
COL4A4,ITGA8
COL4A5,ITGA11
COL4A5,ITGA6
COL4A5,ITGA1
COL4A5,ITGA2
COL4A5,ITGA2B
COL4A5,ITGA3
COL4A5,ITGA4
COL4A5,ITGA5
COL4A5,ITGA7
COL4A5,ITGA9
COL4A5,ITGAV
COL4A5,ITGB1
COL4A5,ITGB3
COL4A5,ITGB4
COL4A5,ITGB5
COL4A5,ITGB6
COL4A5,ITGB7
COL4A5,ITGB8
COL4A5,PTK2
COL4A5,ITGA10
COL4A5,ITGA8
COL4A6,ITGA11
COL4A6,ITGA6
COL4A6,ITGA1
COL4A6,ITGA2
COL4A6,ITGA2B
COL4A6,ITGA3
COL4A6,ITGA4
COL4A6,ITGA5
COL4A6,ITGA7
COL4A6,ITGA9
COL4A6,ITGAV
COL4A6,ITGB1
COL4A6,ITGB3
COL4A6,ITGB4
COL4A6,ITGB5
COL4A6,ITGB6
COL4A6,ITGB7
COL4A6,ITGB8
COL4A6,PTK2
COL4A6,ITGA10
COL4A6,ITGA8
COL6A1,ITGA11
COL6A1,ITGA6
COL6A1,ITGA1
COL6A1,ITGA2
COL6A1,ITGA2B
COL6A1,ITGA3
COL6A1,ITGA4
COL6A1,ITGA5
COL6A1,ITGA7
COL6A1,ITGA9
COL6A1,ITGAV
COL6A1,ITGB1
COL6A1,ITGB3
COL6A1,ITGB4
COL6A1,ITGB5
COL6A1,ITGB6
COL6A1,ITGB7
COL6A1,ITGB8
COL6A1,PTK2
COL6A1,ITGA10
COL6A1,ITGA8
COL6A2,ITGA11
COL6A2,ITGA6
COL6A2,ITGA1
COL6A2,ITGA2
COL6A2,ITGA2B
COL6A2,ITGA3
COL6A2,ITGA4
COL6A2,ITGA5
COL6A2,ITGA7
COL6A2,ITGA9
COL6A2,ITGAV
COL6A2,ITGB1
COL6A2,ITGB3
COL6A2,ITGB4
COL6A2,ITGB5
COL6A2,ITGB6
COL6A2,ITGB7
COL6A2,ITGB8
COL6A2,PTK2
COL6A2,ITGA10
COL6A2,ITGA8
COL6A3,ITGA11
COL6A3,ITGA6
COL6A3,ITGA1
COL6A3,ITGA2
COL6A3,ITGA2B
COL6A3,ITGA3
COL6A3,ITGA4
COL6A3,ITGA5
COL6A3,ITGA7
COL6A3,ITGA9
COL6A3,ITGAV
COL6A3,ITGB1
COL6A3,ITGB3
COL6A3,ITGB4
COL6A3,ITGB5
COL6A3,ITGB6
COL6A3,ITGB7
COL6A3,ITGB8
COL6A3,PTK2
COL6A3,ITGA10
COL6A3,ITGA8
COL9A1,ITGA11
COL9A1,ITGA6
COL9A1,ITGA1
COL9A1,ITGA2
COL9A1,ITGA2B
COL9A1,ITGA3
COL9A1,ITGA4
COL9A1,ITGA5
COL9A1,ITGA7
COL9A1,ITGA9
COL9A1,ITGAV
COL9A1,ITGB1
COL9A1,ITGB3
COL9A1,ITGB4
COL9A1,ITGB5
COL9A1,ITGB6
COL9A1,ITGB7
COL9A1,ITGB8
COL9A1,PTK2
COL9A1,ITGA10
COL9A1,ITGA8
COL9A2,ITGA11
COL9A2,ITGA6
COL9A2,ITGA1
COL9A2,ITGA2
COL9A2,ITGA2B
COL9A2,ITGA3
COL9A2,ITGA4
COL9A2,ITGA5
COL9A2,ITGA7
COL9A2,ITGA9
COL9A2,ITGAV
COL9A2,ITGB1
COL9A2,ITGB3
COL9A2,ITGB4
COL9A2,ITGB5
COL9A2,ITGB6
COL9A2,ITGB7
COL9A2,ITGB8
COL9A2,PTK2
COL9A2,ITGA10
COL9A2,ITGA8
COL9A3,ITGA11
COL9A3,ITGA6
COL9A3,ITGA1
COL9A3,ITGA2
COL9A3,ITGA2B
COL9A3,ITGA3
COL9A3,ITGA4
COL9A3,ITGA5
COL9A3,ITGA7
COL9A3,ITGA9
COL9A3,ITGAV
COL9A3,ITGB1
COL9A3,ITGB3
COL9A3,ITGB4
COL9A3,ITGB5
COL9A3,ITGB6
COL9A3,ITGB7
COL9A3,ITGB8
COL9A3,PTK2
COL9A3,ITGA10
COL9A3,ITGA8
COMP,ITGA11
COMP,ITGA6
COMP,ITGA1
COMP,ITGA2
COMP,ITGA2B
COMP,ITGA3
COMP,ITGA4
COMP,ITGA5
COMP,ITGA7
COMP,ITGA9
COMP,ITGAV
COMP,ITGB1
COMP,ITGB3
COMP,ITGB4
COMP,ITGB5
COMP,ITGB6
COMP,ITGB7
COMP,ITGB8
COMP,PTK2
COMP,ITGA10
COMP,ITGA8
COL6A6,ITGA11
COL6A6,ITGA6
COL6A6,ITGA1
COL6A6,ITGA2
COL6A6,ITGA2B
COL6A6,ITGA3
COL6A6,ITGA4
COL6A6,ITGA5
COL6A6,ITGA7
COL6A6,ITGA9
COL6A6,ITGAV
COL6A6,ITGB1
COL6A6,ITGB3
COL6A6,ITGB4
COL6A6,ITGB5
COL6A6,ITGB6
COL6A6,ITGB7
COL6A6,ITGB8
COL6A6,PTK2
COL6A6,ITGA10
COL6A6,ITGA8
CREB1,MCL1
CREB1,BCL2
ATF2,MCL1
ATF2,BCL2
ATF6B,MCL1
ATF6B,BCL2
CSF1R,GRB2
CSF1R,IRS1
CSF3,CSF3R
CSF3,EPOR
CSF3,GHR
CSF3,IFNAR1
CSF3,IFNAR2
CSF3,IL2RA
CSF3,IL2RB
CSF3,IL2RG
CSF3,IL3RA
CSF3,IL4R
CSF3,IL6R
CSF3,IL7R
CSF3,JAK1
CSF3,JAK2
CSF3,JAK3
CSF3,PRLR
CSF3,OSMR
CSF3R,EPOR
CSF3R,GHR
CSF3R,IFNAR1
CSF3R,IFNAR2
CSF3R,IL2RA
CSF3R,IL2RB
CSF3R,IL2RG
CSF3R,IL3RA
CSF3R,IL4R
CSF3R,IL6R
CSF3R,IL7R
CSF3R,JAK1
CSF3R,JAK2
CSF3R,JAK3
CSF3R,PRLR
CSF3R,OSMR
CSH1,CSF3R
CSH1,EPOR
CSH1,GHR
CSH1,IFNAR1
CSH1,IFNAR2
CSH1,IL2RA
CSH1,IL2RB
CSH1,IL2RG
CSH1,IL3RA
CSH1,IL4R
CSH1,IL6R
CSH1,IL7R
CSH1,JAK1
CSH1,JAK2
CSH1,JAK3
CSH1,PRLR
CSH1,OSMR
CSH2,CSF3R
CSH2,EPOR
CSH2,GHR
CSH2,IFNAR1
CSH2,IFNAR2
CSH2,IL2RA
CSH2,IL2RB
CSH2,IL2RG
CSH2,IL3RA
CSH2,IL4R
CSH2,IL6R
CSH2,IL7R
CSH2,JAK1
CSH2,JAK2
CSH2,JAK3
CSH2,PRLR
CSH2,OSMR
CREB3L4,MCL1
CREB3L4,BCL2
LPAR1,PIK3R6
LPAR1,F2R
LPAR1,PIK3R5
LPAR1,LPAR3
LPAR1,GNB1
LPAR1,GNB2
LPAR1,GNB3
LPAR1,GNG3
LPAR1,GNG4
LPAR1,GNG5
LPAR1,GNG7
LPAR1,GNG10
LPAR1,GNG11
LPAR1,GNGT1
LPAR1,GNGT2
LPAR1,LPAR4
LPAR1,GNG13
LPAR1,PIK3CG
LPAR1,GNG2
LPAR1,GNG12
LPAR1,LPAR5
LPAR1,GNB4
LPAR1,LPAR2
LPAR1,GNG8
EGFR,IRS1
EPHA2,GRB2
EPHA2,IRS1
CRTC2,AKT3
CRTC2,AKT1
CRTC2,AKT2
EPO,CSF3R
EPO,EPOR
EPO,GHR
EPO,IFNAR1
EPO,IFNAR2
EPO,IL2RA
EPO,IL2RB
EPO,IL2RG
EPO,IL3RA
EPO,IL4R
EPO,IL6R
EPO,IL7R
EPO,JAK1
EPO,JAK2
EPO,JAK3
EPO,PRLR
EPO,OSMR
EPOR,GHR
EPOR,IFNAR1
EPOR,IFNAR2
EPOR,IL2RA
EPOR,IL2RB
EPOR,IL2RG
EPOR,IL3RA
EPOR,IL4R
EPOR,IL6R
EPOR,IL7R
EPOR,JAK1
EPOR,JAK2
EPOR,JAK3
EPOR,PRLR
EPOR,OSMR
ERBB2,IRS1
ERBB3,IRS1
ERBB4,IRS1
AKT1,CREB3
AKT1,CREB1
AKT1,ATF2
AKT1,ATF6B
AKT1,CREB3L4
AKT1,NR4A1
AKT1,MDM2
AKT1,ATF4
AKT1,RAF1
AKT1,CREB3L2
AKT1,BRCA1
AKT1,CASP9
AKT1,CREB3L3
AKT1,CREB3L1
AKT1,CREB5
AKT2,CREB3
AKT2,CREB1
AKT2,ATF2
AKT2,ATF6B
AKT2,CREB3L4
AKT2,NR4A1
AKT2,MDM2
AKT2,ATF4
AKT2,RAF1
AKT2,CREB3L2
AKT2,BRCA1
AKT2,CASP9
AKT2,CREB3L3
AKT2,CREB3L1
AKT2,CREB5
F2R,PIK3R6
F2R,PIK3R5
F2R,LPAR3
F2R,GNB1
F2R,GNB2
F2R,GNB3
F2R,GNG3
F2R,GNG4
F2R,GNG5
F2R,GNG7
F2R,GNG10
F2R,GNG11
F2R,GNGT1
F2R,GNGT2
F2R,LPAR4
F2R,GNG13
F2R,PIK3CG
F2R,GNG2
F2R,GNG12
F2R,LPAR5
F2R,GNB4
F2R,LPAR2
F2R,GNG8
FGFR1,GRB2
FGFR1,IRS1
FGFR3,GRB2
FGFR3,IRS1
FGFR2,GRB2
FGFR2,IRS1
FGFR4,GRB2
FGFR4,IRS1
LAMB4,ITGA11
LAMB4,ITGA6
LAMB4,ITGA1
LAMB4,ITGA2
LAMB4,ITGA2B
LAMB4,ITGA3
LAMB4,ITGA4
LAMB4,ITGA5
LAMB4,ITGA7
LAMB4,ITGA9
LAMB4,ITGAV
LAMB4,ITGB1
LAMB4,ITGB3
LAMB4,ITGB4
LAMB4,ITGB5
LAMB4,ITGB6
LAMB4,ITGB7
LAMB4,ITGB8
LAMB4,PTK2
LAMB4,ITGA10
LAMB4,ITGA8
ITGA11,ITGA6
ITGA11,ITGA1
ITGA11,ITGA2
ITGA11,ITGA2B
ITGA11,ITGA3
ITGA11,ITGA4
ITGA11,ITGA5
ITGA11,ITGA7
ITGA11,ITGA9
ITGA11,ITGAV
ITGA11,ITGB1
ITGA11,ITGB3
ITGA11,ITGB4
ITGA11,ITGB5
ITGA11,ITGB6
ITGA11,ITGB7
ITGA11,ITGB8
ITGA11,PTK2
ITGA11,ITGA10
ITGA11,ITGA8
PHLPP2,AKT3
PHLPP2,AKT1
PHLPP2,AKT2
FLT1,GRB2
FLT1,IRS1
FLT3,GRB2
FLT3,IRS1
PHLPP1,AKT3
PHLPP1,AKT1
PHLPP1,AKT2
FLT4,GRB2
FLT4,IRS1
FN1,ITGA11
FN1,ITGA6
FN1,ITGA1
FN1,ITGA2
FN1,ITGA2B
FN1,ITGA3
FN1,ITGA4
FN1,ITGA5
FN1,ITGA7
FN1,ITGA9
FN1,ITGAV
FN1,ITGB1
FN1,ITGB3
FN1,ITGB4
FN1,ITGB5
FN1,ITGB6
FN1,ITGB7
FN1,ITGB8
FN1,PTK2
FN1,ITGA10
FN1,ITGA8
LPAR3,PIK3R6
LPAR3,PIK3R5
LPAR3,GNB1
LPAR3,GNB2
LPAR3,GNB3
LPAR3,GNG3
LPAR3,GNG4
LPAR3,GNG5
LPAR3,GNG7
LPAR3,GNG10
LPAR3,GNG11
LPAR3,GNGT1
LPAR3,GNGT2
LPAR3,LPAR4
LPAR3,GNG13
LPAR3,PIK3CG
LPAR3,GNG2
LPAR3,GNG12
LPAR3,LPAR5
LPAR3,GNB4
LPAR3,LPAR2
LPAR3,GNG8
COL6A5,ITGA11
COL6A5,ITGA6
COL6A5,ITGA1
COL6A5,ITGA2
COL6A5,ITGA2B
COL6A5,ITGA3
COL6A5,ITGA4
COL6A5,ITGA5
COL6A5,ITGA7
COL6A5,ITGA9
COL6A5,ITGAV
COL6A5,ITGB1
COL6A5,ITGB3
COL6A5,ITGB4
COL6A5,ITGB5
COL6A5,ITGB6
COL6A5,ITGB7
COL6A5,ITGB8
COL6A5,PTK2
COL6A5,ITGA10
COL6A5,ITGA8
GH1,CSF3R
GH1,EPOR
GH1,GHR
GH1,IFNAR1
GH1,IFNAR2
GH1,IL2RA
GH1,IL2RB
GH1,IL2RG
GH1,IL3RA
GH1,IL4R
GH1,IL6R
GH1,IL7R
GH1,JAK1
GH1,JAK2
GH1,JAK3
GH1,PRLR
GH1,OSMR
GH2,CSF3R
GH2,EPOR
GH2,GHR
GH2,IFNAR1
GH2,IFNAR2
GH2,IL2RA
GH2,IL2RB
GH2,IL2RG
GH2,IL3RA
GH2,IL4R
GH2,IL6R
GH2,IL7R
GH2,JAK1
GH2,JAK2
GH2,JAK3
GH2,PRLR
GH2,OSMR
GHR,IFNAR1
GHR,IFNAR2
GHR,IL2RA
GHR,IL2RB
GHR,IL2RG
GHR,IL3RA
GHR,IL4R
GHR,IL6R
GHR,IL7R
GHR,JAK1
GHR,JAK2
GHR,JAK3
GHR,PRLR
GHR,OSMR
GNB1,PIK3R6
GNB1,PIK3R5
GNB1,GNB2
GNB1,GNB3
GNB1,GNG3
GNB1,GNG4
GNB1,GNG5
GNB1,GNG7
GNB1,GNG10
GNB1,GNG11
GNB1,GNGT1
GNB1,GNGT2
GNB1,LPAR4
GNB1,GNG13
GNB1,PIK3CG
GNB1,GNG2
GNB1,GNG12
GNB1,LPAR5
GNB1,GNB4
GNB1,LPAR2
GNB1,GNG8
GNB2,PIK3R6
GNB2,PIK3R5
GNB2,GNB3
GNB2,GNG3
GNB2,GNG4
GNB2,GNG5
GNB2,GNG7
GNB2,GNG10
GNB2,GNG11
GNB2,GNGT1
GNB2,GNGT2
GNB2,LPAR4
GNB2,GNG13
GNB2,PIK3CG
GNB2,GNG2
GNB2,GNG12
GNB2,LPAR5
GNB2,GNB4
GNB2,LPAR2
GNB2,GNG8
GNB3,PIK3R6
GNB3,PIK3R5
GNB3,GNG3
GNB3,GNG4
GNB3,GNG5
GNB3,GNG7
GNB3,GNG10
GNB3,GNG11
GNB3,GNGT1
GNB3,GNGT2
GNB3,LPAR4
GNB3,GNG13
GNB3,PIK3CG
GNB3,GNG2
GNB3,GNG12
GNB3,LPAR5
GNB3,GNB4
GNB3,LPAR2
GNB3,GNG8
GNG3,PIK3R6
GNG3,PIK3R5
GNG3,GNG4
GNG3,GNG5
GNG3,GNG7
GNG3,GNG10
GNG3,GNG11
GNG3,GNGT1
GNG3,GNGT2
GNG3,LPAR4
GNG3,GNG13
GNG3,PIK3CG
GNG3,GNG2
GNG3,GNG12
GNG3,LPAR5
GNG3,GNB4
GNG3,LPAR2
GNG3,GNG8
GNG4,PIK3R6
GNG4,PIK3R5
GNG4,GNG5
GNG4,GNG7
GNG4,GNG10
GNG4,GNG11
GNG4,GNGT1
GNG4,GNGT2
GNG4,LPAR4
GNG4,GNG13
GNG4,PIK3CG
GNG4,GNG2
GNG4,GNG12
GNG4,LPAR5
GNG4,GNB4
GNG4,LPAR2
GNG4,GNG8
GNG5,PIK3R6
GNG5,PIK3R5
GNG5,GNG7
GNG5,GNG10
GNG5,GNG11
GNG5,GNGT1
GNG5,GNGT2
GNG5,LPAR4
GNG5,GNG13
GNG5,PIK3CG
GNG5,GNG2
GNG5,GNG12
GNG5,LPAR5
GNG5,GNB4
GNG5,LPAR2
GNG5,GNG8
GNG7,PIK3R6
GNG7,PIK3R5
GNG7,GNG10
GNG7,GNG11
GNG7,GNGT1
GNG7,GNGT2
GNG7,LPAR4
GNG7,GNG13
GNG7,PIK3CG
GNG7,GNG2
GNG7,GNG12
GNG7,LPAR5
GNG7,GNB4
GNG7,LPAR2
GNG7,GNG8
GNG10,PIK3R6
GNG10,PIK3R5
GNG10,GNG11
GNG10,GNGT1
GNG10,GNGT2
GNG10,LPAR4
GNG10,GNG13
GNG10,PIK3CG
GNG10,GNG2
GNG10,GNG12
GNG10,LPAR5
GNG10,GNB4
GNG10,LPAR2
GNG10,GNG8
GNG11,PIK3R6
GNG11,PIK3R5
GNG11,GNGT1
GNG11,GNGT2
GNG11,LPAR4
GNG11,GNG13
GNG11,PIK3CG
GNG11,GNG2
GNG11,GNG12
GNG11,LPAR5
GNG11,GNB4
GNG11,LPAR2
GNG11,GNG8
GNGT1,PIK3R6
GNGT1,PIK3R5
GNGT1,GNGT2
GNGT1,LPAR4
GNGT1,GNG13
GNGT1,PIK3CG
GNGT1,GNG2
GNGT1,GNG12
GNGT1,LPAR5
GNGT1,GNB4
GNGT1,LPAR2
GNGT1,GNG8
GNGT2,PIK3R6
GNGT2,PIK3R5
GNGT2,LPAR4
GNGT2,GNG13
GNGT2,PIK3CG
GNGT2,GNG2
GNGT2,GNG12
GNGT2,LPAR5
GNGT2,GNB4
GNGT2,LPAR2
GNGT2,GNG8
LAMA1,ITGA11
LAMA1,ITGA6
LAMA1,ITGA1
LAMA1,ITGA2
LAMA1,ITGA2B
LAMA1,ITGA3
LAMA1,ITGA4
LAMA1,ITGA5
LAMA1,ITGA7
LAMA1,ITGA9
LAMA1,ITGAV
LAMA1,ITGB1
LAMA1,ITGB3
LAMA1,ITGB4
LAMA1,ITGB5
LAMA1,ITGB6
LAMA1,ITGB7
LAMA1,ITGB8
LAMA1,PTK2
LAMA1,ITGA10
LAMA1,ITGA8
LPAR4,PIK3R6
LPAR4,PIK3R5
LPAR4,GNG13
LPAR4,PIK3CG
LPAR4,GNG2
LPAR4,GNG12
LPAR4,LPAR5
LPAR4,GNB4
LPAR4,LPAR2
LPAR4,GNG8
GSK3B,GYS1
GSK3B,GYS2
GSK3B,MYC
GSK3B,CCND1
NR4A1,BCL2
NR4A1,RXRA
HSP90AA1,AKT3
HSP90AA1,AKT1
HSP90AA1,AKT2
HSP90AA1,HSP90AB1
HSP90AA1,HSP90B1
HSP90AB1,AKT3
HSP90AB1,AKT1
HSP90AB1,AKT2
HSP90AB1,HSP90B1
TNC,ITGA11
TNC,ITGA6
TNC,ITGA1
TNC,ITGA2
TNC,ITGA2B
TNC,ITGA3
TNC,ITGA4
TNC,ITGA5
TNC,ITGA7
TNC,ITGA9
TNC,ITGAV
TNC,ITGB1
TNC,ITGB3
TNC,ITGB4
TNC,ITGB5
TNC,ITGB6
TNC,ITGB7
TNC,ITGB8
TNC,PTK2
TNC,ITGA10
TNC,ITGA8
IBSP,ITGA11
IBSP,ITGA6
IBSP,ITGA1
IBSP,ITGA2
IBSP,ITGA2B
IBSP,ITGA3
IBSP,ITGA4
IBSP,ITGA5
IBSP,ITGA7
IBSP,ITGA9
IBSP,ITGAV
IBSP,ITGB1
IBSP,ITGB3
IBSP,ITGB4
IBSP,ITGB5
IBSP,ITGB6
IBSP,ITGB7
IBSP,ITGB8
IBSP,PTK2
IBSP,ITGA10
IBSP,ITGA8
IFNA1,CSF3R
IFNA1,EPOR
IFNA1,GHR
IFNA1,IFNAR1
IFNA1,IFNAR2
IFNA1,IL2RA
IFNA1,IL2RB
IFNA1,IL2RG
IFNA1,IL3RA
IFNA1,IL4R
IFNA1,IL6R
IFNA1,IL7R
IFNA1,JAK1
IFNA1,JAK2
IFNA1,JAK3
IFNA1,PRLR
IFNA1,OSMR
IFNA2,CSF3R
IFNA2,EPOR
IFNA2,GHR
IFNA2,IFNAR1
IFNA2,IFNAR2
IFNA2,IL2RA
IFNA2,IL2RB
IFNA2,IL2RG
IFNA2,IL3RA
IFNA2,IL4R
IFNA2,IL6R
IFNA2,IL7R
IFNA2,JAK1
IFNA2,JAK2
IFNA2,JAK3
IFNA2,PRLR
IFNA2,OSMR
IFNA4,CSF3R
IFNA4,EPOR
IFNA4,GHR
IFNA4,IFNAR1
IFNA4,IFNAR2
IFNA4,IL2RA
IFNA4,IL2RB
IFNA4,IL2RG
IFNA4,IL3RA
IFNA4,IL4R
IFNA4,IL6R
IFNA4,IL7R
IFNA4,JAK1
IFNA4,JAK2
IFNA4,JAK3
IFNA4,PRLR
IFNA4,OSMR
IFNA5,CSF3R
IFNA5,EPOR
IFNA5,GHR
IFNA5,IFNAR1
IFNA5,IFNAR2
IFNA5,IL2RA
IFNA5,IL2RB
IFNA5,IL2RG
IFNA5,IL3RA
IFNA5,IL4R
IFNA5,IL6R
IFNA5,IL7R
IFNA5,JAK1
IFNA5,JAK2
IFNA5,JAK3
IFNA5,PRLR
IFNA5,OSMR
IFNA6,CSF3R
IFNA6,EPOR
IFNA6,GHR
IFNA6,IFNAR1
IFNA6,IFNAR2
IFNA6,IL2RA
IFNA6,IL2RB
IFNA6,IL2RG
IFNA6,IL3RA
IFNA6,IL4R
IFNA6,IL6R
IFNA6,IL7R
IFNA6,JAK1
IFNA6,JAK2
IFNA6,JAK3
IFNA6,PRLR
IFNA6,OSMR
IFNA7,CSF3R
IFNA7,EPOR
IFNA7,GHR
IFNA7,IFNAR1
IFNA7,IFNAR2
IFNA7,IL2RA
IFNA7,IL2RB
IFNA7,IL2RG
IFNA7,IL3RA
IFNA7,IL4R
IFNA7,IL6R
IFNA7,IL7R
IFNA7,JAK1
IFNA7,JAK2
IFNA7,JAK3
IFNA7,PRLR
IFNA7,OSMR
IFNA8,CSF3R
IFNA8,EPOR
IFNA8,GHR
IFNA8,IFNAR1
IFNA8,IFNAR2
IFNA8,IL2RA
IFNA8,IL2RB
IFNA8,IL2RG
IFNA8,IL3RA
IFNA8,IL4R
IFNA8,IL6R
IFNA8,IL7R
IFNA8,JAK1
IFNA8,JAK2
IFNA8,JAK3
IFNA8,PRLR
IFNA8,OSMR
IFNA10,CSF3R
IFNA10,EPOR
IFNA10,GHR
IFNA10,IFNAR1
IFNA10,IFNAR2
IFNA10,IL2RA
IFNA10,IL2RB
IFNA10,IL2RG
IFNA10,IL3RA
IFNA10,IL4R
IFNA10,IL6R
IFNA10,IL7R
IFNA10,JAK1
IFNA10,JAK2
IFNA10,JAK3
IFNA10,PRLR
IFNA10,OSMR
IFNA13,CSF3R
IFNA13,EPOR
IFNA13,GHR
IFNA13,IFNAR1
IFNA13,IFNAR2
IFNA13,IL2RA
IFNA13,IL2RB
IFNA13,IL2RG
IFNA13,IL3RA
IFNA13,IL4R
IFNA13,IL6R
IFNA13,IL7R
IFNA13,JAK1
IFNA13,JAK2
IFNA13,JAK3
IFNA13,PRLR
IFNA13,OSMR
IFNA14,CSF3R
IFNA14,EPOR
IFNA14,GHR
IFNA14,IFNAR1
IFNA14,IFNAR2
IFNA14,IL2RA
IFNA14,IL2RB
IFNA14,IL2RG
IFNA14,IL3RA
IFNA14,IL4R
IFNA14,IL6R
IFNA14,IL7R
IFNA14,JAK1
IFNA14,JAK2
IFNA14,JAK3
IFNA14,PRLR
IFNA14,OSMR
IFNA16,CSF3R
IFNA16,EPOR
IFNA16,GHR
IFNA16,IFNAR1
IFNA16,IFNAR2
IFNA16,IL2RA
IFNA16,IL2RB
IFNA16,IL2RG
IFNA16,IL3RA
IFNA16,IL4R
IFNA16,IL6R
IFNA16,IL7R
IFNA16,JAK1
IFNA16,JAK2
IFNA16,JAK3
IFNA16,PRLR
IFNA16,OSMR
IFNA17,CSF3R
IFNA17,EPOR
IFNA17,GHR
IFNA17,IFNAR1
IFNA17,IFNAR2
IFNA17,IL2RA
IFNA17,IL2RB
IFNA17,IL2RG
IFNA17,IL3RA
IFNA17,IL4R
IFNA17,IL6R
IFNA17,IL7R
IFNA17,JAK1
IFNA17,JAK2
IFNA17,JAK3
IFNA17,PRLR
IFNA17,OSMR
IFNA21,CSF3R
IFNA21,EPOR
IFNA21,GHR
IFNA21,IFNAR1
IFNA21,IFNAR2
IFNA21,IL2RA
IFNA21,IL2RB
IFNA21,IL2RG
IFNA21,IL3RA
IFNA21,IL4R
IFNA21,IL6R
IFNA21,IL7R
IFNA21,JAK1
IFNA21,JAK2
IFNA21,JAK3
IFNA21,PRLR
IFNA21,OSMR
IFNAR1,IFNAR2
IFNAR1,IL2RA
IFNAR1,IL2RB
IFNAR1,IL2RG
IFNAR1,IL3RA
IFNAR1,IL4R
IFNAR1,IL6R
IFNAR1,IL7R
IFNAR1,JAK1
IFNAR1,JAK2
IFNAR1,JAK3
IFNAR1,PRLR
IFNAR1,OSMR
IFNAR2,IL2RA
IFNAR2,IL2RB
IFNAR2,IL2RG
IFNAR2,IL3RA
