symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MCF7,MDA-MB-231/ATCC,MDA-MB-468,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF 393,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
KRT18,81,178,922,171,6,121,0,434,359,794,195,201,740,337,42,17,620,335,64,266,64,24,1544,150,362,0,1442,605,478,184,5,277,274,576,259,110,36,11,189,8,7,18,8,2,42,789,3,2,478,535,82,27,13,16,391
KRT19,52,4,14,246,4,116,0,287,199,50,226,204,387,283,138,0,461,226,31,123,0,0,1060,193,751,0,942,2,446,348,0,143,219,272,0,242,1,0,0,0,0,0,2,1,232,43,0,0,290,1634,217,0,0,0,838
KRT20,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT23,0,0,0,0,0,0,0,24,0,0,30,13,0,0,0,0,2,0,0,0,0,0,0,0,88,0,0,0,0,0,0,23,5,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,2,0,0,0
KRT24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0
KRT28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KRT32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT33A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT33B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
KRT34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,858,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
KRT35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
KRT40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
KRT9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
KSR1,0,0,1,0,4,1,0,2,1,2,1,2,1,2,1,0,1,2,14,0,1,0,4,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,2,1,1,1,0,1,2,0,1,14,0,0,0,2,0,0,1
KSR2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAMA1,0,10,0,14,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,7,6,0,20,0,4,1,0,16,0,0,25,0,0,6,5,26,36,0,17,7,0,0,0,0,13,42,5,3
LAMA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0
LAMA3,9,8,4,18,1,3,0,7,16,1,2,0,3,2,5,0,3,14,0,2,0,0,3,9,1,0,4,0,66,0,0,28,54,1,0,32,0,39,0,3,0,0,0,0,35,4,2,0,6,3,12,0,0,0,7
LAMA4,0,7,0,0,4,8,0,0,0,2,0,0,0,23,1,1,0,0,0,0,0,7,0,0,4,0,6,0,0,0,29,0,0,8,0,0,0,0,2,48,5,24,18,11,0,0,37,0,0,0,0,29,4,90,25
LAMA5,0,20,17,6,4,2,0,0,26,35,10,28,19,9,9,12,30,87,10,7,0,1,18,19,25,0,34,5,89,24,20,66,38,71,9,27,7,69,0,4,3,0,1,2,24,3,5,0,17,44,18,51,0,2,17
LAMB1,50,73,50,102,43,89,0,19,4,38,5,17,18,73,67,82,20,89,15,25,39,32,4,29,16,0,52,30,40,37,0,29,75,48,22,31,1,108,25,147,40,28,36,60,24,15,93,1,15,12,50,70,34,149,94
LAMB2,7,31,9,12,26,9,0,3,14,50,23,25,45,24,18,120,5,33,3,17,10,21,29,28,21,0,24,10,34,14,121,27,17,24,32,33,0,83,24,21,80,32,45,10,26,41,96,0,11,80,11,70,25,13,51
LAMB3,47,36,9,2,0,8,0,43,100,38,44,20,24,29,159,8,37,5,1,22,23,1,0,92,22,0,0,0,259,4,0,13,12,7,4,135,10,1,6,4,3,3,4,1,71,0,6,20,44,1,23,5,5,9,68
LAMB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAMC1,90,63,71,85,94,67,0,2,40,40,20,17,26,63,49,258,9,386,0,11,32,34,5,47,18,0,95,21,79,118,57,58,79,32,54,23,7,105,47,80,77,20,63,61,165,58,170,34,10,15,51,110,43,122,40
LAMC2,50,0,27,32,4,3,0,17,29,28,18,15,11,0,4,2,6,15,0,9,0,0,1,18,14,0,4,1,221,0,0,14,78,3,18,79,0,5,0,0,8,0,0,0,42,11,0,0,10,1,48,0,0,0,25
LAMC3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,1,0,0,6,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0
LAMTOR1,16,17,20,22,23,37,17,19,26,27,24,11,14,19,33,10,21,25,20,15,23,26,33,31,27,15,30,24,24,15,27,24,21,29,24,25,12,16,50,14,17,13,10,67,30,21,24,17,23,39,31,12,31,23,32
LAMTOR2,15,33,17,22,24,46,15,32,31,29,34,12,21,15,24,7,15,17,17,26,18,16,23,13,21,10,20,39,12,30,21,26,34,15,14,30,29,12,14,17,19,21,13,18,14,13,19,22,11,33,21,20,23,25,12
LAMTOR3,6,8,5,8,8,13,7,15,3,9,16,5,7,5,5,2,11,8,10,14,4,6,5,6,4,8,10,5,6,5,6,10,6,5,4,4,5,2,5,8,5,11,6,7,8,3,7,8,4,7,6,5,5,6,9
LAMTOR4,23,38,15,29,20,35,14,18,12,33,17,10,20,16,42,10,24,24,29,33,24,30,39,19,22,13,14,24,9,28,33,23,65,14,20,21,54,10,29,33,16,21,26,36,12,7,25,20,20,17,14,9,49,30,20
LAMTOR5,33,46,23,28,25,60,16,25,12,32,26,16,25,20,51,26,20,27,34,37,23,31,31,28,38,18,29,63,18,34,26,19,19,12,35,30,21,15,36,37,21,67,45,38,39,19,27,22,15,19,21,18,46,40,23
LAT,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LATS1,5,1,3,3,5,2,7,4,3,5,6,5,5,4,2,3,5,6,7,4,4,3,6,3,3,9,4,12,7,2,6,5,2,5,3,1,1,3,3,3,3,4,4,3,6,4,5,5,5,4,5,7,2,3,4
LATS2,8,7,5,20,7,6,0,6,10,13,5,4,10,5,6,9,4,9,1,2,12,6,4,8,4,0,14,20,6,5,18,2,3,8,8,2,0,8,20,4,9,4,5,9,6,15,12,4,2,5,9,10,11,2,11
LCK,0,0,0,0,0,0,129,58,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
LCN2,0,1,0,0,0,26,0,2588,1,15,91,27,35,0,0,0,237,0,0,1,0,0,0,0,83,0,0,0,2,0,0,2,15,106,0,143,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,0,0,33
LCP2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,2,0,0,0,0,4,0,0,0,0,0,2,0
LDHA,328,246,474,194,179,596,155,42,154,369,80,58,75,220,169,393,342,326,189,79,313,329,75,465,167,260,213,241,235,325,107,124,223,202,273,447,131,272,489,166,241,94,559,334,484,416,353,357,81,77,252,2,142,376,92
LDHAL6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDHAL6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDHB,263,322,684,531,231,817,258,0,147,261,249,191,294,301,141,82,202,380,265,334,528,272,0,193,27,317,329,520,725,418,346,377,237,0,312,142,401,53,251,240,201,190,251,391,119,127,145,172,311,0,248,135,369,516,269
LDHC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LEF1,0,1,0,0,0,0,99,1,0,0,7,0,13,0,0,1,0,0,6,2,0,16,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,27,34,14,0,0,3,0,0,0,0,10,6,23,0
LEFTY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEFTY2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEPR,2,2,0,2,1,1,0,1,1,4,0,1,0,4,1,1,0,0,11,1,1,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,3,0,0,2,0,0,0,3,2,0,2,1,1,2,5,0,0,4
LFNG,50,3,1,34,0,17,0,13,0,1,14,1,1,10,4,0,13,0,0,3,1,0,4,5,2,0,4,1,16,0,1,13,1,14,0,1,2,25,0,5,22,0,0,2,3,2,4,0,7,2,51,8,0,0,25
LGR4,3,10,36,6,8,13,0,8,10,24,13,1,7,1,0,5,33,44,2,21,2,10,10,14,14,0,1,1,17,11,0,49,6,58,1,3,0,7,8,2,4,3,3,3,15,2,10,0,1,5,3,23,1,4,22
LGR5,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
LGR6,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
LHB,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIF,42,41,17,48,30,27,0,44,22,23,43,49,11,15,7,7,7,20,0,35,27,0,0,16,27,0,34,44,34,26,0,13,15,54,3,22,0,29,10,39,16,4,16,9,24,11,6,0,23,0,10,16,2,47,58
LIFR,3,1,2,2,3,1,0,0,4,2,0,4,0,14,1,4,0,4,1,0,0,0,0,5,1,0,6,6,4,6,0,2,0,5,1,2,0,7,2,5,1,0,0,1,3,9,2,0,0,0,2,4,0,3,3
LILRA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMD1,1,1,5,2,5,1,7,5,5,3,8,5,5,2,2,3,3,4,5,2,3,5,2,4,3,7,2,2,3,4,3,2,1,6,2,4,9,10,4,2,2,8,11,5,1,11,2,20,6,3,4,4,4,3,6
LIPE,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,5,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LLGL1,5,11,4,4,6,6,8,2,14,7,5,9,12,15,8,11,4,11,5,3,10,7,5,10,5,8,12,7,7,4,4,10,3,5,10,5,4,6,12,8,5,2,5,8,6,35,9,7,3,4,7,11,8,6,6
LLGL2,1,2,3,1,0,1,0,31,5,21,38,20,40,1,0,0,16,12,3,16,0,0,69,1,21,1,3,1,10,2,9,8,6,13,7,6,3,0,0,0,0,1,0,0,10,0,0,1,16,25,10,2,1,0,2
LPAR1,9,5,7,5,10,7,0,1,13,11,0,4,0,10,0,9,0,0,0,0,0,5,0,23,0,0,5,1,12,0,0,1,0,3,0,46,0,7,10,2,5,0,2,0,4,6,0,0,1,4,18,8,0,2,3
LPAR2,0,4,0,1,1,1,2,8,5,5,6,6,7,2,1,0,3,2,5,6,3,2,12,2,13,2,3,1,2,0,4,5,5,4,2,7,2,3,0,1,1,1,2,2,6,0,0,1,3,6,6,1,1,2,5
LPAR3,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,7,0,0,3,7,0,0,1,0,0,2,0,0,0,7,1,0,7,6,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,6,0,0
LPAR5,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LPAR6,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,1,3,2,2
LPIN1,7,4,5,7,4,3,3,8,4,2,2,1,4,11,7,3,2,4,7,2,15,7,2,4,4,5,4,2,5,5,3,6,2,2,1,3,14,6,3,4,10,4,11,5,3,4,15,4,1,1,3,8,7,3,7
LPIN2,9,6,5,9,5,8,5,7,15,3,11,4,11,23,11,11,26,4,21,2,6,6,2,11,5,5,2,8,2,3,14,10,6,11,4,4,12,12,12,6,7,4,2,4,12,15,9,5,14,0,10,11,3,3,5
LPIN3,3,5,2,5,3,4,0,10,3,6,14,5,8,3,6,4,9,12,4,7,0,2,12,5,2,0,4,4,0,3,0,4,5,8,2,7,0,17,0,0,2,1,4,5,5,2,0,1,5,10,6,0,7,4,13
LPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,96,0
LRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
LRP5,8,16,7,7,7,6,2,37,25,53,33,16,37,13,13,36,64,16,13,13,0,4,14,36,22,13,7,5,43,15,16,11,17,118,8,18,20,8,12,2,2,3,8,6,10,6,4,3,55,16,27,20,8,10,20
LRP6,6,3,16,9,3,3,2,9,5,5,8,7,11,8,2,4,8,14,4,10,5,4,3,6,5,7,2,10,9,2,8,13,5,6,4,2,3,4,4,6,4,7,5,9,5,2,8,0,15,2,6,8,4,8,7
LSP1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTB,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13
LTB4R2,0,0,1,0,0,0,4,8,3,0,4,3,2,1,0,0,2,1,2,3,0,1,3,3,2,3,2,3,1,1,3,2,0,5,1,0,1,2,0,1,0,5,0,1,0,1,0,3,4,3,2,1,1,2,1
LTBP1,0,3,11,0,9,0,2,0,1,13,2,1,3,5,5,114,0,4,2,1,0,0,5,7,4,2,0,1,8,0,7,28,3,6,0,41,0,1,5,25,3,1,1,2,8,0,6,22,0,16,0,75,0,7,0
LTBR,19,25,16,28,10,34,0,11,20,21,34,22,23,20,15,8,23,15,9,14,23,15,12,10,8,0,14,0,36,12,0,9,12,27,10,17,0,17,0,0,12,17,14,20,4,7,6,2,19,4,16,5,19,26,24
LY96,2,17,0,0,0,9,1,0,0,0,0,0,0,6,13,4,0,0,2,0,11,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,19,2,3,10,27,16,11,3,0,1,13,15,0,0,0,4,32,15,2
LYN,18,8,8,3,5,10,0,7,16,1,4,6,6,4,8,1,0,6,20,5,0,3,0,4,2,0,6,1,9,4,0,3,7,6,5,1,1,0,2,6,3,1,0,4,6,2,1,31,6,0,10,1,3,2,4
MAGI1,1,1,0,1,0,0,0,2,1,2,2,8,4,3,2,5,3,3,4,2,1,1,2,7,2,0,1,2,2,0,4,2,4,7,2,1,1,1,1,0,1,1,4,0,0,0,2,1,5,4,2,1,1,5,5
MAGI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MAGI3,3,0,2,2,5,0,2,1,4,4,6,2,3,1,2,2,5,2,1,3,1,1,2,2,9,2,2,1,3,1,4,1,1,3,6,1,0,3,1,3,2,11,2,0,3,3,3,3,2,3,5,6,0,1,2
MALT1,11,6,4,19,21,4,3,3,7,17,4,15,3,1,3,3,2,1,0,1,5,9,0,5,4,2,10,4,4,6,4,3,1,8,1,5,2,11,3,4,1,3,2,1,8,7,3,1,3,1,16,13,1,1,10
MAML1,3,2,2,2,5,2,4,8,6,5,8,6,8,5,3,2,5,5,3,2,4,4,9,5,7,12,4,3,4,3,7,5,6,10,6,1,3,5,4,5,6,6,3,2,5,4,4,13,7,4,7,11,3,2,2
MAML2,2,2,1,3,5,2,0,3,0,2,4,1,0,2,2,7,3,1,4,2,13,7,0,8,10,0,2,0,3,1,16,2,11,8,7,1,5,9,4,3,2,2,2,2,10,2,9,7,6,0,1,13,4,5,9
MAML3,0,0,3,0,0,0,0,1,0,1,3,2,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,4,1,1,0,0,0,1,0,1,0,1,1,2,0
MAP2K1,29,11,26,23,12,20,17,32,34,30,26,15,23,22,17,21,31,26,24,16,17,23,22,25,25,17,26,12,57,23,12,16,24,27,25,22,37,26,35,26,19,13,15,12,29,17,19,31,25,15,18,36,19,14,11
MAP2K2,15,17,12,9,16,17,27,15,32,17,25,23,37,19,33,19,20,15,22,15,20,42,20,27,16,28,19,26,17,18,18,11,17,35,24,13,18,20,27,24,16,32,24,20,24,21,28,19,22,13,28,18,37,37,18
MAP2K3,13,9,16,19,23,13,7,12,26,17,19,12,10,18,12,14,20,25,2,19,28,33,10,26,14,8,24,47,40,28,4,17,10,11,17,8,22,3,25,9,7,29,14,26,6,46,9,13,23,5,8,9,16,23,9
MAP2K4,8,9,13,8,7,5,8,7,9,9,7,8,8,9,5,4,4,7,3,5,4,4,7,10,6,5,9,7,9,6,3,11,4,6,4,4,2,2,5,7,5,2,4,5,4,5,4,5,7,5,7,7,5,6,6
MAP2K5,1,2,2,2,1,2,6,5,3,3,4,3,4,2,2,1,5,1,8,2,3,4,2,1,2,6,3,1,2,2,3,2,1,4,2,1,4,3,3,2,2,5,2,2,2,2,2,3,4,3,3,6,2,2,3
MAP2K6,0,2,2,0,0,2,2,8,0,0,3,0,0,0,0,0,1,1,0,6,0,1,0,0,0,4,0,0,0,2,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,2,0,1,0,3,0,0
MAP2K7,4,4,2,3,7,5,11,11,11,4,10,12,8,5,8,6,9,8,11,8,7,9,5,10,7,11,7,7,7,6,6,5,8,16,10,8,10,13,6,6,5,11,6,6,8,6,6,13,14,9,11,8,9,6,6
MAP3K1,3,1,1,3,1,3,2,15,2,2,8,4,6,1,2,2,8,9,2,2,1,14,5,4,5,4,1,2,2,0,1,2,4,11,1,1,20,2,1,0,1,11,6,8,4,2,2,2,6,17,8,5,5,7,12
MAP3K11,5,6,3,3,8,5,7,8,7,6,7,4,7,9,5,4,9,5,4,4,9,16,9,8,12,7,6,4,7,4,9,7,5,11,6,7,6,17,6,6,4,12,4,5,6,5,7,7,5,10,7,4,21,6,8
MAP3K12,0,2,2,5,4,3,1,0,2,4,0,4,0,2,2,1,0,4,1,2,5,2,2,1,0,2,4,3,0,1,6,2,1,3,3,2,1,5,1,3,4,5,3,2,1,2,2,5,0,4,2,4,4,3,6
MAP3K13,1,0,1,1,1,2,0,2,1,1,1,2,2,1,4,1,2,1,0,3,1,2,1,2,1,0,0,0,1,1,3,2,1,3,1,2,2,1,1,1,1,2,2,2,1,0,2,1,2,4,1,3,1,2,2
