Drug A,Drug B,Cell Line Name,Score
AXITINIB,LAPATINIB,HCT 15,-10.81
VEMURAFENIB,ABIRATERONE,HOP-92,3.91
GEFITINIB,THALIDOMIDE,MDA-MB-468,-13.06
AXITINIB,ARSENIC TRIOXIDE,U-251MG,-7.71
RUXOLITINIB,VISMODEGIB,OVCAR-8,-1.67
VANDETANIB,LAPATINIB,MOLT-4,-13.96
NILOTINIB,FULVESTRANT,HCT 116,-1.55
ABIRATERONE,FULVESTRANT,M14,1.06
AXITINIB,LAPATINIB,KM12,-14.45
PACLITAXEL,SUNITINIB,Caki-1,4.77
ELLAGIC ACID,RUXOLITINIB,L-1236,5.7
RUXOLITINIB,MITOTANE,SNB-75,-2.34
LAPATINIB,ERLOTINIB,T-47D,0.9225
ABIRATERONE,VANDETANIB,SW620,-7.45
ABIRATERONE,CELECOXIB,OVCAR-8,-11.23
CRIZOTINIB,VEMURAFENIB,ACHN,-11.23
NILOTINIB,ARSENIC TRIOXIDE,COLO 205,-3.34
AXITINIB,PACLITAXEL,NCI-H322M,-25.32
ABIRATERONE,DOCETAXEL,A-498,-11.28
VANDETANIB,THALIDOMIDE,DU145,-6.07
VEMURAFENIB,MEGESTROL ACETATE,CCRF-CEM,3.25
MEGESTROL ACETATE,NILOTINIB,NCI-H226,-2.79
ROMIDEPSIN,DASATINIB,Hs 578T,-22.98
VISMODEGIB,CELECOXIB,SK-MEL-5,8.54
VEMURAFENIB,MITOTANE,MDA-MB-468,3.62
ABIRATERONE,DASATINIB,KM12,4.4
SUNITINIB,GELDANAMYCIN,SW620,1.4925
AXITINIB,GEFITINIB,HCT 15,-9.61
CRIZOTINIB,ABIRATERONE,SN12C,-0.27
NILOTINIB,SUNITINIB,NCI-H460,-0.1
CELECOXIB,IMATINIB,T-47D,1.09
LAPATINIB,ERLOTINIB,SK-MEL-30,-4.5075
CELECOXIB,DOCETAXEL,SK-MEL-28,9.89
SIMVASTATIN,RUXOLITINIB,L-1236,-3.209
LENALIDOMIDE,MEGESTROL ACETATE,LOX-IMVI,1.83
CRIZOTINIB,RALOXIFENE,NCI-H322M,4.59
AXITINIB,ROMIDEPSIN,OVCAR-4,-28.92
VISMODEGIB,LENALIDOMIDE,KM12,-17.47
FULVESTRANT,SORAFENIB,HT-29,5.86
DOCETAXEL,LAPATINIB,MCF-7,5.97
CELECOXIB,IMATINIB,NCI-H226,-5.52
RUXOLITINIB,VISMODEGIB,CCRF-CEM,-4.09
LENALIDOMIDE,SORAFENIB,K-562,-26.96
VINBLASTINE,ERLOTINIB,A-427,0.5750000000000002
LAPATINIB,MITOTANE,HCT 15,-3.4
IMATINIB,FULVESTRANT,Caki-1,-8.18
ABIRATERONE,VANDETANIB,COLO 205,-4.74
VANDETANIB,SUNITINIB,HCT 15,0.22
VEMURAFENIB,MEGESTROL ACETATE,HT-29,-25.72
VISMODEGIB,LAPATINIB,TK-10,-2.04
AXITINIB,LAPATINIB,NCI-H23,-2.52
MEGESTROL ACETATE,IMATINIB,OVCAR-8,4.68
TIVANTINIB,ROMIDEPSIN,TC-71,-14.6025
RUXOLITINIB,TRETINOIN,SF539,-3.65
GEFITINIB,SUNITINIB,SF295,0.4
LENALIDOMIDE,SORAFENIB,HOP-92,-12.92
LENALIDOMIDE,GEFITINIB,COLO 205,1.1
NILOTINIB,FULVESTRANT,K-562,2.67
DOCETAXEL,LAPATINIB,HOP-92,3.71
VISMODEGIB,ARSENIC TRIOXIDE,HOP-62,3.73
ABIRATERONE,DOCETAXEL,CCRF-CEM,-15.92
CELECOXIB,DOCETAXEL,MCF-7,0.81
ERLOTINIB,GELDANAMYCIN,RKO,-5.36
IMATINIB,FULVESTRANT,M14,-4.94
VANDETANIB,SUNITINIB,Caki-1,-4.65
AXITINIB,RUXOLITINIB,SNB-75,-2.67
CELECOXIB,LAPATINIB,PC-3,-1.98
ESTRAMUSTINE,RUXOLITINIB,L-1236,-15.935
VANDETANIB,LAPATINIB,T-47D,1.14
VEMURAFENIB,ROMIDEPSIN,SN12C,-53.14
AXITINIB,DOCETAXEL,U-251MG,9.1
VANDETANIB,FULVESTRANT,M14,3.59
VANDETANIB,GEFITINIB,SK-MEL-28,18.54
RUXOLITINIB,ARSENIC TRIOXIDE,HCC2998,1.76
VANDETANIB,RUXOLITINIB,COLO 205,-3.08
DOCETAXEL,ROMIDEPSIN,RPMI-8226,-31.86
VANDETANIB,LAPATINIB,UO-31,-0.88
RUXOLITINIB,SUNITINIB,EKVX,-1.58
ABIRATERONE,ROMIDEPSIN,A-549,-29.07
VEMURAFENIB,RALOXIFENE,RXF 393L,3.67
GEFITINIB,THALIDOMIDE,LOX-IMVI,-1.97
CRIZOTINIB,NILOTINIB,NCI-H226,-4.42
ABIRATERONE,LENALIDOMIDE,COLO 205,-11.77
CRIZOTINIB,VEMURAFENIB,OVCAR-8,-10.14
GEFITINIB,IMATINIB,A-498,-9.5
ROMIDEPSIN,MITOTANE,HOP-62,-43.18
IMATINIB,DASATINIB,COLO 205,2.69
AXITINIB,VISMODEGIB,RXF 393L,-2.46
RALOXIFENE,MEGESTROL ACETATE,SK-OV-3,-13.55
AXITINIB,SORAFENIB,RPMI-8226,-18.57
VISMODEGIB,RUXOLITINIB,NCI-H23,-3.82
RUXOLITINIB,CRIZOTINIB,SK-MEL-2,-43.24
AXITINIB,VEMURAFENIB,COLO 205,-12.18
LAPATINIB,FULVESTRANT,Hs 578T,0.1
TRETINOIN,ARSENIC TRIOXIDE,MCF-7,6.41
TRETINOIN,IMATINIB,MOLT-4,2.0
VISMODEGIB,NILOTINIB,HCC2998,-5.92
RALOXIFENE,VEMURAFENIB,ACHN,-9.845
VISMODEGIB,MITOTANE,HOP-92,0.76
VEMURAFENIB,NILOTINIB,OVCAR-5,-24.15
CRIZOTINIB,MITOTANE,K-562,-25.12
AXITINIB,LAPATINIB,SN12C,5.0
AXITINIB,CELECOXIB,NCI-H322M,2.18
GEFITINIB,DASATINIB,MOLT-4,7.39
PACLITAXEL,DASATINIB,786-O,-8.54
LEFLUNOMIDE,RUXOLITINIB,L-1236,-45.029
ROMIDEPSIN,LAPATINIB,DU145,-18.23
CELECOXIB,PACLITAXEL,NCI-H322M,-8.63
ABIRATERONE,RALOXIFENE,HCT 15,6.54
RUXOLITINIB,DOCETAXEL,TK-10,0.15
VANDETANIB,TRETINOIN,HCC2998,-0.65
ABIRATERONE,AXITINIB,Caki-1,5.06
CELECOXIB,FULVESTRANT,NCI-H460,-2.71
LENALIDOMIDE,THALIDOMIDE,RPMI-8226,-1.59
LENALIDOMIDE,PACLITAXEL,HOP-62,-17.84
VEMURAFENIB,SORAFENIB,Hs 578T,-19.98
VANDETANIB,THALIDOMIDE,HT-29,-34.38
RALOXIFENE,CRIZOTINIB,SR,-31.61
CELECOXIB,THALIDOMIDE,NCI-H23,0.36
NILOTINIB,FULVESTRANT,HCT 15,5.85
TRETINOIN,DOCETAXEL,RPMI-8226,7.7
IMATINIB,THALIDOMIDE,Caki-1,-11.09
VEMURAFENIB,GEFITINIB,HCT 116,-5.76
NILOTINIB,MITOTANE,K-562,-2.01
MEGESTROL ACETATE,CRIZOTINIB,NCI-H460,-1.2
NILOTINIB,SORAFENIB,UACC-257,-2.4
DOCETAXEL,ARSENIC TRIOXIDE,K-562,-3.67
CELECOXIB,ARSENIC TRIOXIDE,EKVX,-15.09
TRETINOIN,FULVESTRANT,HCC2998,0.58
RUXOLITINIB,IMATINIB,OVCAR-4,-1.45
CELECOXIB,NILOTINIB,NCI-H460,2.66
VEMURAFENIB,MITOTANE,SF539,-0.03
CRIZOTINIB,SUNITINIB,OVCAR-5,-9.54
RUXOLITINIB,FULVESTRANT,Caki-1,-5.7
GEFITINIB,FULVESTRANT,OVCAR-3,-3.93
PACLITAXEL,SORAFENIB,Caki-1,-5.77
AFATINIB,RUXOLITINIB,L-1236,8.655
CRIZOTINIB,MEGESTROL ACETATE,OVCAR-4,1.23
RUXOLITINIB,SUNITINIB,TK-10,-1.19
AXITINIB,NILOTINIB,IGROV-1,-3.53
DEXAMETHASONE,SUNITINIB,SW620,-24.25
CRIZOTINIB,TRETINOIN,BT-549,-8.28
AXITINIB,LENALIDOMIDE,SF295,-4.19
METFORMIN,SUNITINIB,NCI-H2122,13.9825
RUXOLITINIB,TRETINOIN,MOLT-4,3.17
FULVESTRANT,DOCETAXEL,RXF 393L,0.92
VANDETANIB,LENALIDOMIDE,U-251MG,-0.76
RALOXIFENE,CRIZOTINIB,NCI-H23,-23.57
VEMURAFENIB,VEMURAFENIB,DU145,0.02
GEFITINIB,DOCETAXEL,SR,14.44
GEFITINIB,IMATINIB,OVCAR-8,-3.79
RUXOLITINIB,DOCETAXEL,UO-31,7.6
VANDETANIB,ABIRATERONE,SF268,-2.02
TRETINOIN,DASATINIB,786-O,0.32
TRETINOIN,SORAFENIB,BT-549,1.89
DOCETAXEL,DASATINIB,SK-OV-3,0.2
VANDETANIB,RUXOLITINIB,HT-29,-34.12
ABIRATERONE,ROMIDEPSIN,HOP-92,-39.76
MEGESTROL ACETATE,ROMIDEPSIN,CCRF-CEM,-68.69
VISMODEGIB,PACLITAXEL,U-251MG,-3.01
LENALIDOMIDE,CELECOXIB,SF539,-3.21
IMATINIB,SUNITINIB,MDA-MB-231,-17.44
RALOXIFENE,TRETINOIN,OVCAR-3,-5.5
MITOTANE,NILOTINIB,MDA-MB-231,-16.1
CRIZOTINIB,AXITINIB,NCI-H23,-2.75
LAPATINIB,SORAFENIB,HT-144,0.945
MIRTAZAPINE,RUXOLITINIB,L-1236,-22.779
CRIZOTINIB,DASATINIB,RXF 393L,-11.91
CRIZOTINIB,FULVESTRANT,SF295,2.18
ABIRATERONE,LAPATINIB,OVCAR-4,-25.14
ROMIDEPSIN,ARSENIC TRIOXIDE,HCT 116,-12.83
VINBLASTINE,SORAFENIB,NCI-H520,2.6025
ABIRATERONE,VEMURAFENIB,IGROV-1,-6.0
RUXOLITINIB,MEGESTROL ACETATE,DU145,-20.21
CRIZOTINIB,CELECOXIB,MCF-7,2.64
TALMAPIMOD,RUXOLITINIB,L-1236,-33.45
METFORMIN,GELDANAMYCIN,SK-MEL-30,-34.7775
ABIRATERONE,VEMURAFENIB,LOX-IMVI,-0.75
SUNITINIB,ARSENIC TRIOXIDE,HOP-62,-8.89
TRETINOIN,NILOTINIB,BT-549,-4.4
NILOTINIB,LAPATINIB,HCC2998,-9.08
NILOTINIB,SUNITINIB,HT-29,-7.69
SUNITINIB,ERLOTINIB,Caov-3,7.2
GEFITINIB,NILOTINIB,MDA-MB-468,-5.84
NILOTINIB,SORAFENIB,OVCAR-5,-2.5
TRETINOIN,PACLITAXEL,NCI-H23,-23.39
SUNITINIB,THALIDOMIDE,RPMI-8226,5.89
SUNITINIB,ERLOTINIB,A2058,8.68
VEMURAFENIB,VISMODEGIB,786-O,2.27
MEGESTROL ACETATE,MITOTANE,HT-29,8.45
AXITINIB,VISMODEGIB,HCT 116,-15.11
ROMIDEPSIN,DASATINIB,LOX-IMVI,-46.25
RUXOLITINIB,AXITINIB,OVCAR-5,0.14
DEXAMETHASONE,SORAFENIB,NCI-H1650,-14.405
TRETINOIN,THALIDOMIDE,HOP-62,-5.09
RALOXIFENE,CELECOXIB,RXF 393L,-1.44
CRIZOTINIB,VEMURAFENIB,PC-3,-29.12
MEGESTROL ACETATE,LAPATINIB,MOLT-4,4.07
MEGESTROL ACETATE,TRETINOIN,PC-3,-3.62
RUXOLITINIB,RALOXIFENE,ACHN,3.74
NIGULDIPINE,RUXOLITINIB,L-1236,-29.835
ROMIDEPSIN,MITOTANE,MCF-7,-6.76
RALOXIFENE,RUXOLITINIB,NCI-H322M,-3.98
RALOXIFENE,DOCETAXEL,RXF 393L,-32.13
AXITINIB,SORAFENIB,OVCAR-5,-14.5
RALOXIFENE,FULVESTRANT,HCT 15,-1.67
RUXOLITINIB,NILOTINIB,LOX-IMVI,-1.53
ROMIDEPSIN,MITOTANE,OVCAR-8,-42.44
ABIRATERONE,MEGESTROL ACETATE,CCRF-CEM,-22.62
RUXOLITINIB,IMATINIB,MOLT-4,-9.25
TRETINOIN,DASATINIB,SF268,-0.23
LAPATINIB,THALIDOMIDE,NCI-H522,-15.73
LAPATINIB,SUNITINIB,RXF 393L,-6.25
RALOXIFENE,LENALIDOMIDE,SK-MEL-28,-0.26
VANDETANIB,NILOTINIB,MDA-MB-231,-0.52
DOCETAXEL,SUNITINIB,OVCAR-3,3.86
RUXOLITINIB,AXITINIB,HOP-62,3.65
VISMODEGIB,VANDETANIB,HOP-62,-8.23
MITOTANE,FULVESTRANT,SK-MEL-28,-6.96
DASATINIB,SORAFENIB,K-562,-3.59
LAPATINIB,SORAFENIB,SK-MES-1,-2.4625
METFORMIN,DASATINIB,HT-29,3.2475
LENALIDOMIDE,DOCETAXEL,SK-MEL-5,-22.47
MEGESTROL ACETATE,SUNITINIB,SK-MEL-5,-3.48
CRIZOTINIB,SUNITINIB,HOP-92,-13.91
AXITINIB,DASATINIB,NCI-H522,8.81
ABIRATERONE,NILOTINIB,SK-OV-3,-4.26
DASATINIB,FULVESTRANT,U-251MG,-2.93
RUXOLITINIB,ARSENIC TRIOXIDE,OVCAR-8,-15.54
ABIRATERONE,ROMIDEPSIN,SK-MEL-5,-72.49
PENTAGASTRIN,RUXOLITINIB,L-1236,-25.307
GEFITINIB,VEMURAFENIB,EKVX,-2.39
RUXOLITINIB,SORAFENIB,UACC-257,-25.9
CRIZOTINIB,DOCETAXEL,K-562,4.08
RUXOLITINIB,ROMIDEPSIN,786-O,-53.19
VISMODEGIB,RALOXIFENE,NCI-H226,7.36
VEMURAFENIB,TRETINOIN,IGROV-1,-3.46
CELECOXIB,DASATINIB,OVCAR-5,-1.77
NILOTINIB,SORAFENIB,SK-MEL-5,-0.97
VISMODEGIB,CRIZOTINIB,K-562,-16.71
PACLITAXEL,ARSENIC TRIOXIDE,MDA-MB-468,-6.28
AXITINIB,LAPATINIB,HOP-62,0.86
MITOTANE,FULVESTRANT,SF539,-11.44
LENALIDOMIDE,ARSENIC TRIOXIDE,NCI-H522,-21.44
AXITINIB,FULVESTRANT,SW620,-9.45
BETHANECHOL,RUXOLITINIB,L-1236,-30.21
AXITINIB,MITOTANE,HCT 15,-15.33
TRETINOIN,IMATINIB,SK-MEL-5,0.45
GEFITINIB,ROMIDEPSIN,UO-31,7.86
GEFITINIB,NILOTINIB,SK-MEL-2,-14.83
AXITINIB,NILOTINIB,MOLT-4,-11.35
VISMODEGIB,FULVESTRANT,UACC-62,-0.06
METFORMIN,ERLOTINIB,A2780,-48.5825
CELECOXIB,MITOTANE,EKVX,-3.61
RUXOLITINIB,IMATINIB,HCT 116,1.58
DOCETAXEL,ROMIDEPSIN,OVCAR-8,-32.71
RALOXIFENE,CRIZOTINIB,SK-MEL-5,-3.84
LENALIDOMIDE,MEGESTROL ACETATE,SK-MEL-28,-2.26
AXITINIB,TRETINOIN,SN12C,5.24
METFORMIN,SUNITINIB,SW837,-71.77000000000001
RUXOLITINIB,RALOXIFENE,HOP-92,2.77
GEFITINIB,DASATINIB,SF268,-39.22
AXITINIB,GEFITINIB,BT-549,0.61
ROMIDEPSIN,CABOZANTINIB,TC-71,-5.346
VEMURAFENIB,ARSENIC TRIOXIDE,CCRF-CEM,-32.06
ABIRATERONE,DOCETAXEL,SK-OV-3,-13.21
GEFITINIB,CELECOXIB,OVCAR-5,-3.02
VANDETANIB,THALIDOMIDE,KM12,6.31
DOCETAXEL,SORAFENIB,COLO 205,12.98
CRIZOTINIB,IMATINIB,DU145,-39.85
CELECOXIB,SORAFENIB,HT-29,-6.95
AXITINIB,LENALIDOMIDE,MCF-7,3.74
MITOTANE,ARSENIC TRIOXIDE,NCI-H23,-32.52
CRIZOTINIB,THALIDOMIDE,ACHN,-36.0
RALOXIFENE,TRETINOIN,SNB-75,-3.58
LENALIDOMIDE,IMATINIB,TK-10,2.4
IMATINIB,MITOTANE,A-498,-4.36
GEFITINIB,IMATINIB,COLO 205,-0.72
ATROPINE,RUXOLITINIB,L-1236,-9.125
GEFITINIB,DASATINIB,HOP-62,2.75
RUXOLITINIB,TRETINOIN,LOX-IMVI,2.01
CRIZOTINIB,THALIDOMIDE,COLO 205,-17.53
AXITINIB,RUXOLITINIB,DU145,0.53
LENALIDOMIDE,ROMIDEPSIN,RPMI-8226,-30.14
AXITINIB,FULVESTRANT,DU145,1.81
VEMURAFENIB,FULVESTRANT,HCT 116,-6.46
VEMURAFENIB,GEFITINIB,MDA-MB-231,-4.82
RALOXIFENE,TRETINOIN,Hs 578T,-7.0
METFORMIN,SUNITINIB,SK-MES-1,-44.855
GEFITINIB,ARSENIC TRIOXIDE,COLO 205,-9.59
LENALIDOMIDE,SUNITINIB,NCI-H226,-2.99
DEXAMETHASONE,ERLOTINIB,A-375,-25.9775
ZOLMITRIPTAN,RUXOLITINIB,L-1236,-0.46
VISMODEGIB,MITOTANE,UACC-257,0.18
AXITINIB,VANDETANIB,Caki-1,3.5
CRIZOTINIB,IMATINIB,NCI-H522,-11.23
RALOXIFENE,GEFITINIB,PC-3,3.84
CRIZOTINIB,DOCETAXEL,HOP-62,-11.42
VANDETANIB,VEMURAFENIB,SK-OV-3,-21.26
PACLITAXEL,ROMIDEPSIN,U-251MG,-6.76
TRETINOIN,SUNITINIB,PC-3,-3.81
TRETINOIN,IMATINIB,ACHN,-4.47
SUNITINIB,FULVESTRANT,SF295,1.12
VANDETANIB,VISMODEGIB,HOP-62,-18.15
IMATINIB,ARSENIC TRIOXIDE,TK-10,-16.99
VEMURAFENIB,ROMIDEPSIN,SNB-75,-79.66
ABIRATERONE,AXITINIB,COLO 205,7.18
DASATINIB,FULVESTRANT,MOLT-4,-0.31
VANDETANIB,DOCETAXEL,SNB-75,-27.61
ABIRATERONE,GEFITINIB,IGROV-1,0.32
LENALIDOMIDE,LAPATINIB,UACC-62,-0.02
VANDETANIB,MEGESTROL ACETATE,OVCAR-3,-15.28
AXITINIB,CRIZOTINIB,SR,-0.2
VISMODEGIB,VEMURAFENIB,HOP-62,-0.95
VEMURAFENIB,MEGESTROL ACETATE,A-549,2.96
RALOXIFENE,VEMURAFENIB,SF539,-2.545
SORAFENIB,THALIDOMIDE,UO-31,-0.05
AXITINIB,CRIZOTINIB,MCF-7,-1.47
LESTAURTINIB,LENVATINIB,TC-71,-17.194
PACLITAXEL,ERLOTINIB,NCI-H23,-2.74
CRIZOTINIB,LENALIDOMIDE,SN12C,0.76
SUNITINIB,FULVESTRANT,HOP-62,1.74
CRIZOTINIB,VANDETANIB,A-549,4.25
VANDETANIB,DOCETAXEL,TK-10,3.48
LAPATINIB,MITOTANE,IGROV-1,-18.12
VEMURAFENIB,FULVESTRANT,CCRF-CEM,-7.55
CRIZOTINIB,SORAFENIB,MOLT-4,-6.49
CRIZOTINIB,RALOXIFENE,HCT 116,-16.47
DASATINIB,THALIDOMIDE,A-498,-6.03
NILOTINIB,PACLITAXEL,OVCAR-8,-5.62
VANDETANIB,DOCETAXEL,LOX-IMVI,5.25
AXITINIB,TRETINOIN,Caki-1,0.33
VISMODEGIB,CRIZOTINIB,PC-3,-2.29
RALOXIFENE,THALIDOMIDE,EKVX,-1.13
FASUDIL,RUXOLITINIB,L-1236,-24.46
AXITINIB,MITOTANE,TK-10,-8.19
AXITINIB,LENALIDOMIDE,UO-31,-3.35
IMATINIB,SUNITINIB,SF295,-3.19
VANDETANIB,TRETINOIN,T-47D,8.44
VANDETANIB,DOCETAXEL,HCT 15,1.55
CELECOXIB,IMATINIB,HOP-62,-2.3
IMATINIB,NILOTINIB,NCI-H522,-3.06
VEMURAFENIB,RUXOLITINIB,MDA-MB-231,-1.08
NILOTINIB,DASATINIB,CCRF-CEM,-23.09
VANDETANIB,TRETINOIN,RPMI-8226,-7.56
ABIRATERONE,IMATINIB,RPMI-8226,-10.29
VEMURAFENIB,ARSENIC TRIOXIDE,SK-MEL-2,-39.88
RUXOLITINIB,RALOXIFENE,SF295,0.08
PELITINIB,SNX5422,L-1236,-17.163
CRIZOTINIB,LAPATINIB,HCT 116,-33.64
LENALIDOMIDE,VEMURAFENIB,COLO 205,-18.63
VEMURAFENIB,VANDETANIB,SK-MEL-2,3.52
VISMODEGIB,TRETINOIN,OVCAR-5,-1.34
CRIZOTINIB,RALOXIFENE,MDA-MB-231,-11.31
CRIZOTINIB,MITOTANE,SN12C,-1.38
IMATINIB,NILOTINIB,RXF 393L,-6.39
GEFITINIB,ARSENIC TRIOXIDE,NCI-H522,-4.51
DOCETAXEL,SUNITINIB,HCT 15,-11.92
NILOTINIB,DOCETAXEL,A-549,1.2
RUXOLITINIB,CELECOXIB,OVCAR-8,2.33
SUNITINIB,MITOTANE,LOX-IMVI,-0.49
MEGESTROL ACETATE,CRIZOTINIB,OVCAR-5,-70.72
GEFITINIB,DOCETAXEL,MCF-7,-0.15
ABIRATERONE,AXITINIB,HCT 15,-5.45
RALOXIFENE,SORAFENIB,MDA-MB-231,-18.14
VEMURAFENIB,ABIRATERONE,SK-MEL-28,5.48
CRIZOTINIB,RALOXIFENE,NCI-H23,1.42
SORAFENIB,ARSENIC TRIOXIDE,HCT 15,-37.16
TRETINOIN,ROMIDEPSIN,HT-29,-3.55
VISMODEGIB,MITOTANE,COLO 205,-2.12
GEFITINIB,MITOTANE,SN12C,-5.15
VEMURAFENIB,RUXOLITINIB,OVCAR-8,6.81
VISMODEGIB,SORAFENIB,HOP-92,-18.98
IMATINIB,DOCETAXEL,UO-31,0.15
RALOXIFENE,SORAFENIB,T-47D,1.72
DASATINIB,LAPATINIB,SK-MEL-5,-5.55
ROMIDEPSIN,SORAFENIB,SF539,-46.13
ABIRATERONE,TRETINOIN,OVCAR-3,-11.66
GEFITINIB,CRIZOTINIB,PC-3,-7.3
CRIZOTINIB,IMATINIB,TK-10,-25.06
AXITINIB,RUXOLITINIB,M14,1.48
RUXOLITINIB,SUNITINIB,PC-3,-6.33
LAPATINIB,GELDANAMYCIN,OCUB-M,-1.7200000000000002
RUXOLITINIB,ARSENIC TRIOXIDE,SK-MEL-28,-8.38
MEGESTROL ACETATE,NILOTINIB,786-O,-4.6
RUXOLITINIB,GEFITINIB,M14,0.15
TRETINOIN,SUNITINIB,SK-OV-3,2.25
CRIZOTINIB,LENALIDOMIDE,NCI-H522,-17.65
DOCETAXEL,DASATINIB,HCT 15,-2.12
CELECOXIB,IMATINIB,NCI-H23,-3.13
MEGESTROL ACETATE,FULVESTRANT,IGROV-1,-1.22
VISMODEGIB,CRIZOTINIB,HT-29,-21.3
CRIZOTINIB,VANDETANIB,HOP-62,-5.4
MITOTANE,ARSENIC TRIOXIDE,OVCAR-3,-33.12
RALOXIFENE,CRIZOTINIB,OVCAR-5,-7.05
VANDETANIB,AXITINIB,OVCAR-3,-5.59
VANDETANIB,MEGESTROL ACETATE,HCC2998,-8.53
PACLITAXEL,MITOTANE,CCRF-CEM,-3.93
ABIRATERONE,VEMURAFENIB,UO-31,1.48
ABIRATERONE,SORAFENIB,SK-MEL-2,-10.32
ABIRATERONE,SUNITINIB,ACHN,-16.51
CRIZOTINIB,LENALIDOMIDE,ACHN,-38.78
DOCETAXEL,DASATINIB,MDA-MB-468,1.53
GELDANAMYCIN,SORAFENIB,OCUB-M,6.989999999999999
MEGESTROL ACETATE,CELECOXIB,NCI-H23,-2.04
NILOTINIB,LAPATINIB,MDA-MB-468,-7.01
BARDOXOLONE METHYL,SNX5422,L-1236,-29.179
AXITINIB,VEMURAFENIB,NCI-H23,-6.61
GEFITINIB,MITOTANE,RXF 393L,-6.36
DEXAMETHASONE,DASATINIB,Caov-3,11.085
AXITINIB,DASATINIB,SF268,-0.3
VANDETANIB,MITOTANE,SK-MEL-28,5.76
VISMODEGIB,VANDETANIB,HCT 116,-9.28
DOCETAXEL,MITOTANE,CCRF-CEM,12.95
PRIMIDONE,RUXOLITINIB,L-1236,-19.595
DEXAMETHASONE,LAPATINIB,A2780,-27.3775
SUNITINIB,SORAFENIB,SF295,-0.63
RALOXIFENE,DASATINIB,OVCAR-5,-2.57
CRIZOTINIB,IMATINIB,OVCAR-5,-3.65
AXITINIB,DOCETAXEL,ACHN,-9.31
SORAFENIB,THALIDOMIDE,SK-OV-3,-6.08
METFORMIN,ERLOTINIB,HT-29,0.9275
IMATINIB,THALIDOMIDE,OVCAR-4,-7.55
ROMIDEPSIN,FULVESTRANT,NCI-H23,-79.51
RUXOLITINIB,MEGESTROL ACETATE,A-549,-25.62
VANDETANIB,THALIDOMIDE,SF539,-0.8
NILOTINIB,ARSENIC TRIOXIDE,786-O,-7.68
DASATINIB,FULVESTRANT,KM12,-13.24
DOCETAXEL,LAPATINIB,M14,-50.39
DOCETAXEL,DASATINIB,UO-31,0.42
AXITINIB,RALOXIFENE,Caki-1,-1.03
VANDETANIB,CELECOXIB,BT-549,-0.14
PACLITAXEL,LAPATINIB,SK-MEL-30,1.3199999999999998
PIROXICAM,RUXOLITINIB,L-1236,-20.44
MEGESTROL ACETATE,SUNITINIB,SW620,-0.72
NILOTINIB,SUNITINIB,MDA-MB-231,-25.85
VISMODEGIB,FULVESTRANT,BT-549,6.83
TRETINOIN,DASATINIB,Caki-1,4.9
CRIZOTINIB,ROMIDEPSIN,NCI-H322M,-52.7
VANDETANIB,CRIZOTINIB,SR,-31.22
VANDETANIB,SUNITINIB,SF539,1.16
IMATINIB,SUNITINIB,BT-549,-7.51
RALOXIFENE,RUXOLITINIB,PC-3,0.85
AXITINIB,THALIDOMIDE,U-251MG,-10.43
LENALIDOMIDE,SUNITINIB,UO-31,-0.76
GEFITINIB,CELECOXIB,OVCAR-8,-4.64
AXITINIB,IMATINIB,UACC-62,-16.39
RUXOLITINIB,AXITINIB,NCI-H460,-9.11
RALOXIFENE,RUXOLITINIB,NCI-H522,-0.79
NILOTINIB,MITOTANE,HCT 15,-7.39
ABIRATERONE,THALIDOMIDE,SF295,-2.64
GEFITINIB,TRETINOIN,UO-31,-3.73
LENALIDOMIDE,CELECOXIB,SK-OV-3,-1.99
GEFITINIB,CRIZOTINIB,UACC-257,3.3
CRIZOTINIB,LAPATINIB,BT-549,-4.26
FULVESTRANT,THALIDOMIDE,NCI-H226,-4.44
PACLITAXEL,SUNITINIB,NCI-H520,3.37
VANDETANIB,VEMURAFENIB,HT-29,-1.76
PACLITAXEL,LAPATINIB,OCUB-M,8.445
CRIZOTINIB,AXITINIB,SK-OV-3,-2.09
ROXADUSTAT,RUXOLITINIB,L-1236,-22.065
RALOXIFENE,ARSENIC TRIOXIDE,SK-OV-3,-3.19
GEFITINIB,ROMIDEPSIN,UACC-62,-14.51
RALOXIFENE,LAPATINIB,SK-MEL-5,-3.35
VANDETANIB,DASATINIB,MOLT-4,-2.1
SUNITINIB,SORAFENIB,SR,-1.89
RUXOLITINIB,LAPATINIB,HCC2998,-6.08
RUXOLITINIB,SORAFENIB,NCI-H226,-12.09
VISMODEGIB,CELECOXIB,RPMI-8226,3.43
RUXOLITINIB,NILOTINIB,HCT 116,-5.76
VEMURAFENIB,CRIZOTINIB,A-549,-37.94
ABIRATERONE,VEMURAFENIB,COLO 205,-18.39
LAPATINIB,ERLOTINIB,MDA-MB-436,-4.71
VEMURAFENIB,GEFITINIB,UACC-257,6.65
CRIZOTINIB,RALOXIFENE,HOP-92,-4.65
CYCLOBENZAPRINE,RUXOLITINIB,L-1236,-36.46
CRIZOTINIB,IMATINIB,SW620,-41.52
MEGESTROL ACETATE,ROMIDEPSIN,OVCAR-3,-70.95
MITOTANE,ARSENIC TRIOXIDE,RXF 393L,-35.4
CRIZOTINIB,SORAFENIB,MDA-MB-231,-9.74
CRIZOTINIB,DASATINIB,HCT 116,-2.41
IMATINIB,ROMIDEPSIN,SK-MEL-28,-53.21
