symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MCF7,MDA-MB-231/ATCC,MDA-MB-468,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF 393,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
ITGB6,0,1,0,1,-1,0,0,0,-1,0,0,0,-2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,-1,0,0,1,-1,0,1,0,-1,-1,0,0,-1,0,1,-1,1,0,1,1,0
ITGB7,-1,-1,0,1,-1,1,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,0,1,0,1,-1,-1,0,1,1,0,1,-1,0,0,0,-1,1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,1,1,0,-1,-1,0,1
ITGB8,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,-1,1,1,-1,1,1,0,-1,1,1,1,1,2,1,1,1,1,2,1,-1,0,1,1,1,1,1,1,1,1,1
ITK,0,1,0,0,1,1,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,2,1,1,2,0,0,1,1,1,1,1,-1,0,1,0,1,0,1,1,1,-1,-1,-1
ITPR1,-1,-1,0,0,1,1,0,-1,-1,-1,0,0,0,1,0,1,-1,-1,1,0,-1,0,1,0,-1,0,0,-1,-1,-1,0,0,0,0,1,1,0,-1,1,0,0,1,0,1,0,1,1,1,0,1,-1,0,-1,-1,1
ITPR2,0,0,0,2,0,1,0,0,-1,1,0,0,0,1,-1,-1,1,0,0,0,1,1,0,-1,-1,0,0,1,2,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,2,-1,-1,0,2,1,0,0,0,1,1
ITPR3,0,-1,-1,0,1,-1,0,-1,0,-1,-1,-1,0,0,-1,1,-1,-1,1,-1,1,0,0,1,1,1,0,-1,-1,-1,1,-1,1,0,1,0,0,-1,1,0,1,0,-1,-1,0,1,0,0,0,0,-1,-1,-1,-1,-1
JAG1,1,1,1,0,0,-1,1,1,-1,1,0,0,0,1,-1,1,0,1,-1,0,1,1,0,0,1,1,-1,0,0,1,0,2,0,1,1,0,0,1,1,0,0,0,1,1,1,-1,1,0,1,1,1,0,2,1,1
JAG2,1,-1,1,1,-1,-1,2,-1,2,2,1,2,2,1,-1,1,-1,1,-1,2,2,-1,2,0,1,2,1,1,2,2,2,2,2,2,1,2,-2,-1,2,1,1,1,-1,1,2,1,1,2,1,2,1,1,2,2,2
JAK1,0,-2,-1,0,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,1,0,-1,0,0,-2,1,0,1,0,1,1,1,-2,1,0,1,-2,-2,-1,0,0,1,0,0,-1,1,1,2,1,0
JAK2,0,-2,0,0,1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,1,0,-1,0,1,-1,-1,-2,-1,0,0,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-2,0,1,0,-1,-1,-1,-1,1,0,-1,-1,-1,1,-1,-2,-1
JAK3,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,1,0,1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
JMJD7-PLA2G4B,0,0,-1,0,-1,0,0,1,0,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,-1,-1,-1,0,-1,0,1,1,0,0,-1,1,-1,1,-1,0,0,-1,1,0,-1,0,-1,-1,-1,0,0,0,-1,1,-1,-1,-2
JUN,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,1,0,0,0,-1,-1,1,0,1,0,1,1,1,1,1,0,1,0,1,-1,0,0,1,0,0,-1,1,1,1,1,0
JUND,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,1,0,1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
KAT2A,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-2,0,-1,1,1,-1,1,0,0,1,0,-1,0,-1,1,1,1,0,0,-1
KAT2B,0,-1,1,0,0,1,0,-1,-1,-1,0,0,0,1,0,1,-1,-1,1,0,0,0,2,0,-1,0,0,-1,0,0,0,0,0,0,1,1,0,-1,1,0,0,1,0,1,-1,1,1,0,0,1,-1,0,-1,-1,2
KCNJ12,0,1,1,1,-1,-1,0,1,0,1,0,0,0,1,-1,-1,-1,0,-1,0,1,1,-1,0,-1,0,0,-1,1,1,-1,1,-1,0,-1,-1,1,-1,1,1,0,2,0,0,-1,2,-1,0,0,-1,-1,1,0,0,-1
KCNJ14,-1,1,1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,0,1,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
KCNJ18,0,1,1,1,-1,-1,0,1,0,1,0,0,0,1,-1,-1,-1,0,-1,0,1,1,-1,0,-1,0,0,-1,1,1,-1,1,-1,0,-1,-1,1,-1,1,1,0,2,0,0,-1,2,-1,0,0,-1,-1,1,0,0,-1
KCNJ2,0,1,1,1,-1,2,0,1,1,1,0,2,0,1,1,-1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,-1,1,1,1,0,-1,1,2,-1,1,1,1,0,0,-1,0,1,1,2,1,1,1,0
KCNJ3,0,1,0,1,-1,0,0,0,-1,1,0,0,0,1,0,0,-1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,-1,0,1,1,-1,0,1,0,-1,-1,0,0,-1,0,1,-1,1,0,1,1,1
KCNJ4,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,1,-1,-1,-1,0,0,-1,1,-1,1,1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1
KCNJ5,0,-1,-1,0,0,-1,0,0,0,-1,1,0,0,-1,-1,-2,1,0,0,0,1,0,-2,1,1,0,0,-1,1,-1,1,-1,1,1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,1,2,-2,-1,-1,-1,1
KCNJ6,0,1,-1,0,0,-1,0,0,1,-1,0,0,0,0,-1,1,-1,-1,1,-1,1,1,-1,0,1,0,0,-1,-1,-1,1,1,1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,-1,1,0,0,0,-1,0,-1,-1,-1
KCNJ8,0,0,1,2,0,1,0,0,-1,1,0,0,0,1,-1,-1,1,0,-1,0,1,0,0,-1,-1,0,0,1,2,0,0,1,0,0,0,-1,1,0,1,0,0,0,-1,1,-1,-1,-1,0,2,1,0,0,2,1,1
KCNJ9,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,-1,0,1,1,1,1,0,1,1,-1,0,1,0,1,0,1,0,0,0,-1,0,0,1,0,1,1,1,1,0,-1
KCNMA1,0,2,1,1,0,1,0,0,1,1,0,1,0,1,1,-1,0,0,1,0,0,-1,-1,0,0,0,-1,0,-1,1,1,1,1,0,1,2,-1,1,-1,-1,-1,0,-1,-1,0,0,-1,0,1,1,-1,0,-1,-1,-1
KCNMB1,0,1,0,0,1,1,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,-1,1,0,1,0,0,1,1,1,1,1,2,1,1,-1,0,0,1,1,1,1,1,-1,0,0,0,1,0,1,1,1,-1,-1,-1
KCNMB2,0,0,-1,0,0,1,0,1,1,-1,0,0,0,0,1,1,0,-1,0,0,0,1,0,0,-1,0,-1,1,1,0,1,1,0,1,-1,0,2,-1,-1,0,1,1,1,1,0,-1,1,0,0,2,1,1,1,1,1
KCNMB3,0,0,-1,0,0,1,0,1,1,-1,0,0,0,-1,1,1,1,-1,0,0,0,1,0,0,-1,0,0,1,1,0,1,1,0,1,-1,0,2,-1,-1,0,1,1,1,1,0,-1,1,0,0,2,0,1,1,1,1
KCNMB4,-1,0,0,2,-1,1,0,0,1,-1,0,0,0,0,0,-1,0,0,0,0,1,0,2,-1,-1,0,2,1,1,1,0,0,1,0,-1,1,1,0,0,0,0,0,-1,1,1,1,-1,0,0,1,0,0,2,1,1
KCNU1,-1,-1,1,0,1,0,0,-1,1,0,0,1,0,0,-1,1,-1,1,0,0,1,-1,-1,-1,-1,1,0,-1,-1,-1,0,1,-1,-1,1,-1,-1,-1,-1,0,1,0,-1,0,1,-1,0,0,0,1,1,0,-1,0,0
KDR,-1,-1,-1,0,-1,0,0,0,-1,0,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,1,1,-1,0,0,-1,0,0,-1,0,1,0,-1,-1,0,0,-1,0,-1,-1,0,0,-1,0,0,-1,-1,0,-1,-1,0
KIDINS220,0,1,1,1,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,1,0,-1,-1,1,0,0,1,1,1,1,-1,-1,1,-1,0,0,1,-1,-1,1,0,1,1,-1,1,-1,0,0,-1,1,0,0,1,-1
KIF3A,0,1,0,0,1,1,0,1,-1,-1,0,-1,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,2,1,0,-1,0,0,-1,1,1,1,0,0,2,0,0,1,0,0,1,1,-1,-1,-1
KIF7,0,0,1,0,-1,0,0,1,0,1,0,-1,0,0,-1,-1,1,0,0,0,0,2,1,-1,-1,0,1,0,1,1,-1,-1,-1,1,-1,-1,1,0,0,0,1,-1,2,0,0,-1,-1,0,0,-1,1,1,1,0,-1
KIT,-1,-1,-1,0,-1,0,0,0,-1,0,0,0,0,0,-1,-1,2,-1,0,0,-1,-1,0,0,2,1,-1,0,0,-1,0,0,-1,0,1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,0
KITLG,-1,0,1,1,-1,1,0,0,1,-1,0,0,-2,0,0,-1,0,0,0,2,1,0,1,0,-1,0,2,1,0,1,0,0,-1,0,-1,1,1,0,0,0,0,0,-1,1,1,1,-1,0,0,1,0,0,-1,1,1
KLF2,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,1,0,1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
KLF4,0,1,0,0,1,0,0,1,1,-1,0,0,0,-1,-1,-1,0,0,0,0,1,0,0,0,-1,0,0,0,-1,1,0,-1,-1,0,1,0,-1,0,0,0,1,0,0,0,0,2,1,0,0,1,1,1,-1,-1,0
KNG1,0,-1,-1,0,0,1,0,1,1,-1,0,0,0,0,1,1,0,-1,0,0,0,1,0,0,-1,0,0,1,1,-1,1,1,0,1,-1,0,1,-1,-1,0,1,1,1,1,0,1,1,0,1,2,0,1,0,1,1
KRAS,0,0,0,2,0,1,0,0,1,1,-1,0,-2,1,-1,-1,1,0,0,0,1,1,0,-1,-1,0,0,1,2,0,0,1,0,2,0,-1,1,0,1,0,0,0,1,1,2,-1,-1,0,2,1,0,0,0,1,1
KRIT1,1,1,1,2,0,1,0,0,1,2,1,0,0,0,1,1,1,1,1,0,0,2,2,0,-1,1,0,1,2,1,1,0,2,0,-1,1,1,1,1,1,-2,1,1,1,-1,-1,1,1,1,-1,1,0,1,1,2
KRT10,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT12,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT13,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT14,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,1,0,-1,0,-1,1,1,1,0,0,-1
KRT15,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT16,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,1,0,-1,0,-1,1,1,1,0,0,-1
KRT17,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,1,0,-1,0,-1,1,1,1,0,0,-1
KRT18,-1,-1,0,1,-1,1,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,0,1,0,1,-1,-1,0,1,1,0,1,-1,0,0,0,-1,1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,1,1,0,-1,-1,0,1
KRT19,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT20,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT23,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT24,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT25,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT26,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT27,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT28,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT31,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT32,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT33A,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-2,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT33B,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-2,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT34,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT35,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT36,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT37,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT38,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KRT39,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT40,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,0,1,0,0,2,0,-1,0,0,1,1,1,0,0,-1
KRT9,0,1,1,1,-1,0,0,1,0,-1,0,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,-1,1,0,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,0,0,2,0,-1,0,-1,1,1,1,0,0,-1
KSR1,0,1,1,1,-1,0,0,1,0,-1,0,0,0,1,0,-1,0,0,0,0,1,-1,-1,0,-1,1,0,0,-1,1,-1,1,-1,0,-1,-1,0,-1,1,1,0,-1,0,0,-1,-1,-1,0,0,1,-1,1,0,0,-1
KSR2,-1,-1,0,1,-1,1,0,1,0,-1,0,0,0,-1,0,-1,0,0,0,1,1,0,-1,0,-1,0,0,1,-1,2,-1,0,-1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,0,1,0,0,2,0,1
LAMA1,0,-1,-1,0,0,1,0,-1,1,-1,0,0,0,1,0,1,1,-1,1,-1,-1,1,-1,0,1,-1,0,-1,-1,0,1,1,-1,1,1,1,1,1,1,0,-1,0,-1,-1,0,1,-1,0,0,-1,-1,1,-1,-1,0
LAMA2,0,-1,-1,0,1,-1,0,-1,-1,1,0,0,0,-1,-2,-1,-1,-1,0,0,0,-1,-1,-1,1,1,0,0,-1,0,0,0,-1,0,-1,0,-1,-1,1,0,0,0,0,-1,1,-1,0,0,1,-1,-1,0,-1,-1,0
LAMA3,0,-1,-1,0,0,-1,0,-1,1,0,0,0,0,-1,0,1,-1,-1,1,2,0,0,1,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,1,0,-1,0,-1,0,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
LAMA4,0,-1,-1,0,1,-1,0,-1,-1,0,0,0,2,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,1,0,-1,-1,0,0,0,-1,0,-1,0,-1,-1,1,0,0,0,0,-1,0,-1,0,0,1,-1,-1,0,-1,-1,-1
LAMA5,0,1,-1,0,1,1,1,1,-1,1,0,-1,0,-1,1,1,1,1,0,1,1,1,-1,1,-1,1,0,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
LAMB1,1,1,1,2,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,0,1,-1,1,1,1,2,0,-1,1,2,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,0,1,1,1
LAMB2,0,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,0,1,-1,-1,-1,0,0,0,-2,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,1,0,1,1,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,1
LAMB3,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,1,-1,0,0,1,1,1,0,-1,1,-1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,-1
LAMB4,1,1,1,2,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,0,1,-1,1,1,1,2,0,-1,1,2,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,0,1,1,1
LAMC1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-1,0,0,1,1,1,0,2,1,-1,-2,1,0,1,0,1,0,0,0,2,0,0,1,0,1,1,1,0,1,-1
LAMC2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-1,0,0,1,1,1,0,2,1,-1,-2,1,0,1,0,1,0,0,0,2,0,0,1,0,1,1,1,0,1,-1
LAMC3,0,0,-1,-1,1,-1,0,1,0,-1,0,-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,0,0,0,0,-1,-1,1,-1,-1,-1,0,1,0,1,0,-1,0,1,-1,-1,0,0,-1,1,0,-1,1,1,1,-1,-1,-1
LAMTOR1,0,-1,0,0,-1,0,0,0,0,0,1,-1,0,-1,-1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,-1,1,1,0,1,1,1,-1,1,1,-1,-1,-1,-1,2,2,0,-1,0,1,1,1,-1,-1,-1,1
LAMTOR2,0,1,-1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,1,1,2,1,1,-1,0,1,0,1,0,1,0,0,0,-1,-1,0,1,0,1,1,1,-1,0,-1
LAMTOR3,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,1,-1,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,0
LAMTOR4,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,0,1,-1,1,1,-1,2,0,-1,1,1,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,-1,0,1,1
LAMTOR5,0,-1,-1,0,1,0,0,-1,-1,0,0,0,0,-1,1,1,0,0,1,0,0,1,-1,1,1,0,0,0,-1,-1,1,-1,-1,0,1,1,-1,1,1,0,1,2,1,-1,0,0,0,0,0,-1,1,1,-1,1,-1
LAT,0,1,0,1,-1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,-1,-1,0,-1,-1,-1,1,0,-1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,0,-1,-1,0,0,0,-1,-1,-1,-1,1
LATS1,0,-1,-1,0,1,-1,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,0,1,0,1,-1,0,0,-1,-1,0,-1,0,-1,-1,1,0,0,0,0,-1,0,-1,0,0,0,-1,-1,0,-1,-1,-1
LATS2,-1,-1,-1,-2,1,1,0,1,-1,-1,1,0,0,-1,-1,-1,0,-1,-1,0,0,0,1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,-1,-1,0,-1,-1,1,0,1,-1,0
LCK,0,-1,-1,-1,1,-1,0,0,-1,-1,0,-1,0,-1,0,1,0,0,1,0,0,1,-1,-1,1,0,0,-1,-1,-1,1,-1,0,0,-1,0,1,0,1,0,1,0,1,-1,0,0,0,0,-1,-1,-1,1,1,0,-1
LCN2,0,0,-1,-1,1,-1,0,1,0,-1,0,-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,0,0,0,-1,-1,-1,1,-1,-1,-1,0,-1,0,1,0,-1,0,1,-1,-1,0,0,1,1,0,-1,1,1,1,-1,-1,-1
LCP2,0,1,0,0,1,1,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,-1,1,0,1,0,0,1,1,1,1,1,2,1,1,-1,0,0,1,1,1,1,1,-1,0,0,0,1,0,1,1,1,-1,-1,-1
LDHA,0,1,0,0,-1,-1,0,1,-1,-1,0,0,0,0,-1,-1,1,-1,0,0,1,0,-1,0,-1,0,0,-1,-1,-1,1,1,-1,1,-1,1,-1,0,1,-1,0,0,1,0,2,1,-1,0,1,-1,-1,0,-1,-1,1
LDHAL6A,0,1,0,0,-1,-1,0,1,-1,-1,0,0,0,0,-1,-1,1,-1,0,0,1,0,-1,0,-1,0,0,-1,-1,-1,1,1,-1,1,-1,1,-1,0,1,-1,0,0,1,0,0,1,-1,0,1,-1,-1,0,-1,-1,1
LDHAL6B,0,0,1,0,-1,0,0,1,0,1,0,-1,0,-1,-1,-1,1,0,0,0,0,1,-1,-1,-1,0,1,0,0,1,-1,0,-1,1,-1,-1,1,0,0,0,1,0,-1,0,0,-1,-1,0,0,0,-1,1,1,0,-1
LDHB,0,0,1,2,0,1,0,0,-1,1,0,0,0,1,-1,-1,1,0,-1,0,1,0,0,-1,-1,0,0,1,2,0,0,1,0,0,0,-1,1,0,1,0,0,0,-1,1,-1,-1,-1,0,1,1,0,0,1,1,1
LDHC,0,1,0,0,-1,-1,0,1,-1,-1,0,0,0,0,-1,-1,1,-1,0,0,1,0,-1,0,-1,0,0,-1,-1,-1,1,1,-1,1,-1,1,-1,0,1,-1,0,0,1,0,2,1,-1,0,1,-1,-1,0,-1,-1,1
LEF1,0,0,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,1,-1,0,0,0,0,1,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,0
