Drug A,Drug B,Cell Line Name,Study Name,Score
Axitinib,Sunitinib,UO-31,ALMANAC,-0.319691715882415
Sorafenib,Dasatinib,COLO 829,FRIEDMAN,-12.1006154910582
Palbociclib,Lenalidomide,MZ-MEL-2,FRIEDMAN,-2.65630530664673
Lapatinib,Fulvestrant,CAKI-1,ALMANAC,-9.15562933987134
Vismodegib,Lenalidomide,MOLT-4,ALMANAC,-14.1633663323934
MEGESTROL ACETATE,Imatinib,SK-MEL-2,ALMANAC,10.2208222343734
MEGESTROL ACETATE,Nilotinib,CAKI-1,ALMANAC,-20.1248128090604
Lenalidomide,Sorafenib,UO-31,ALMANAC,-22.3519956666086
Dasatinib,Sunitinib,HOP-62,ALMANAC,-5.82082096340564
Vorinostat,Fulvestrant,UO-31,ALMANAC,-3.08053121544463
Imatinib,Dasatinib,UACC-257,ALMANAC,-8.82598692758884
raloxifene,Crizotinib,SK-MEL-28,ALMANAC,-6.38439429961114
Abiraterone,celecoxib,LOX IMVI,ALMANAC,-10.0523742462688
Lenalidomide,Sorafenib,PC-3,ALMANAC,0.191293406742708
Midostaurin,Cediranib,IST-MEL1,FRIEDMAN,-3.40539576197807
Vismodegib,Lapatinib,DU-145,ALMANAC,-10.5026882118264
Tideglusib,Cediranib,WT2-iPS,FRIEDMAN,-2.28242262975285
Palbociclib,Pioglitazone,451Lu,FRIEDMAN,-13.623267708334
Imatinib,Fulvestrant,NCI-H322M,ALMANAC,-1.27119045667219
leflunomide,Ruxolitinib,L-1236,NCATS_HL,-45.028242753466
Abiraterone,Vandetanib,SK-MEL-28,ALMANAC,1.68308799637131
MEGESTROL ACETATE,Vorinostat,SNB-75,ALMANAC,-31.8154246630103
Vandetanib,Vismodegib,K-562,ALMANAC,-25.2212834548504
Vismodegib,Vemurafenib,K-562,ALMANAC,-6.1627866386541
Sunitinib,Fulvestrant,MDA-MB-231,ALMANAC,-4.46231762735695
Abiraterone,Vorinostat,NCIH23,ALMANAC,-2.35789023224546
Ruxolitinib,Romidepsin,A498,ALMANAC,-47.398410578237
Navitoclax,Dasatinib,RVH-421,FRIEDMAN,1.02875448602227
Bexarotene,Cediranib,LB2518-MEL,FRIEDMAN,-2.90585232094681
Nilotinib,Enzastaurin,Mel Ho,FRIEDMAN,1.57061980904433
Crizotinib,Vorinostat,NCIH23,ALMANAC,-2.37570713645475
VX-702,Dasatinib,WT2-iPS,FRIEDMAN,7.17346980537699
menadione,Ruxolitinib,L-1236,NCATS_HL,-11.1076437128473
Ruxolitinib,Bexarotene,LB2518-MEL,FRIEDMAN,-16.9403096936933
Lestaurtinib,Erlotinib,COLO 792,FRIEDMAN,-3.26662427046151
Ruxolitinib,Lenalidomide,SN12C,ALMANAC,-0.915422061239521
Vandetanib,MEGESTROL ACETATE,TK-10,ALMANAC,-31.0939119075595
Sunitinib,mitotane,SF-268,ALMANAC,6.44966062732138
Crizotinib,MEGESTROL ACETATE,NCI-H522,ALMANAC,-0.285935082630133
Erlotinib,Midostaurin,Mel Ho,FRIEDMAN,-9.06466639453734
Vismodegib,Dasatinib,KM12,ALMANAC,3.74593476985244
MEGESTROL ACETATE,thalidomide,PC-3,ALMANAC,-6.89414971367566
Sunitinib,Dasatinib,A2058,FRIEDMAN,4.07887560108372
Enzastaurin,Cediranib,SK-MEL-28,FRIEDMAN,1.0946242372639
Abiraterone,mitotane,HCT116,ALMANAC,11.8688591622532
Vandetanib,Ruxolitinib,UACC-257,ALMANAC,-5.67343818918165
Abiraterone,Fulvestrant,786-0,ALMANAC,1.24480685441894
Sorafenib,Midostaurin,IST-MEL1,FRIEDMAN,-9.11882241097495
Enzastaurin,Lapatinib,LOX IMVI,FRIEDMAN,40.5032631067395
Romidepsin,Sorafenib,KM12,ALMANAC,-67.0154592423541
celecoxib,Fulvestrant,KM12,ALMANAC,-0.864215355011837
Vandetanib,Romidepsin,A549,ALMANAC,-30.5310428783982
Axitinib,Ruxolitinib,HOP-92,ALMANAC,0.907161405219285
Enzastaurin,Dasatinib,A375,FRIEDMAN,-15.8044635592121
Gefitinib,Sunitinib,IGROV1,ALMANAC,-9.14278536363525
Abiraterone,Fulvestrant,ACHN,ALMANAC,4.54413193912927
Axitinib,Vemurafenib,MDA-MB-468,ALMANAC,2.05413863252562
Vandetanib,Imatinib,SK-MEL-2,ALMANAC,-6.74943383105424
Gefitinib,Crizotinib,HS 578T,ALMANAC,1.35387021491699
Abiraterone,Lenalidomide,T-47D,ALMANAC,3.43286098987268
Vismodegib,Sunitinib,LOX IMVI,ALMANAC,-0.819718193485839
Abiraterone,raloxifene,NCI-H522,ALMANAC,5.88540907956834
VX-702,RAF265,UACC-257,FRIEDMAN,6.75575749757571
Erlotinib,SNS-032,IST-MEL1,FRIEDMAN,-12.8118456801008
Lestaurtinib,RAF265,SK-MEL-2,FRIEDMAN,-12.7200697356631
Vorinostat,Erlotinib,MDAMB436,ONEIL,4.25311060075082
paclitaxel,Sorafenib,RKO,ONEIL,-1.0680791130593923
Vatalanib,Midostaurin,451Lu,FRIEDMAN,-5.62163137898281
Lapatinib,Fulvestrant,MOLT-4,ALMANAC,-16.759911074861
Ruxolitinib,Nilotinib,UO-31,ALMANAC,-2.14281976896776
Sunitinib,Fulvestrant,RXF 393,ALMANAC,-4.42085823120815
Sunitinib,Fulvestrant,OVCAR-5,ALMANAC,-2.56120324667442
Enzastaurin,RAF265,LOX IMVI,FRIEDMAN,-5.50362573180453
Linsitinib,Pioglitazone,SK-MEL-2,FRIEDMAN,17.5733235440889
Linsitinib,RAF265,COLO 829,FRIEDMAN,-25.5059344734178
Vandetanib,Vemurafenib,PC-3,ALMANAC,-10.1455877806561
Crizotinib,Romidepsin,HT29,ALMANAC,-45.0130321877025
Gefitinib,Nilotinib,HOP-62,ALMANAC,-2.64302607839931
paclitaxel,thalidomide,OVCAR-4,ALMANAC,-22.0052361437136
Lenalidomide,Dasatinib,HT29,ALMANAC,-18.9810261126371
Crizotinib,Sunitinib,NCI-H460,ALMANAC,-7.47241746682408
celecoxib,Sunitinib,SF-295,ALMANAC,0.670661796361757
Fulvestrant,Sorafenib,RPMI-8226,ALMANAC,-4.21246077452208
Crizotinib,paclitaxel,CAKI-1,ALMANAC,-49.7653837901426
Ruxolitinib,Sunitinib,UACC-257,ALMANAC,-1.4419226880353
Dasatinib,Sorafenib,LOVO,ONEIL,2.1747311895065486
MEGESTROL ACETATE,Vemurafenib,M14,ALMANAC,-29.0046431818415
Abiraterone,Vismodegib,SR,ALMANAC,-0.292083495009292
Crizotinib,Abiraterone,MDA-MB-468,ALMANAC,-5.42314439096714
raloxifene,Vemurafenib,CAKI-1,ALMANAC,-4.12251736713367
paclitaxel,Fulvestrant,HCT-15,ALMANAC,2.43427932847661
Imatinib,paclitaxel,OVCAR-8,ALMANAC,3.72556707307935
Vismodegib,MEGESTROL ACETATE,UACC62,ALMANAC,-4.0935746957105
Dasatinib,Pioglitazone,IPC-298,FRIEDMAN,-6.0775369137215
paclitaxel,Dasatinib,M14,ALMANAC,-4.03472513824267
Lestaurtinib,Crizotinib,RPMI7951,FRIEDMAN,0.434882638211154
Sunitinib,SNS-032,SK-MEL-5,FRIEDMAN,-1.82681503746781
Romidepsin,mitotane,U251,ALMANAC,-56.7132370201319
dexamethasone,Lapatinib,UACC62,ONEIL,-12.7386491421071
Sorafenib,Dasatinib,WM115,FRIEDMAN,-6.70523875445969
Imatinib,Sunitinib,HCT116,ALMANAC,-8.72792184416199
raloxifene,Gefitinib,UO-31,ALMANAC,0.481334384342333
raloxifene,MEGESTROL ACETATE,COLO 205,ALMANAC,7.17644832572633
Lapatinib,geldanamycin,VCAP,ONEIL,1.313112985973209
Pazopanib,Bexarotene,SK-MEL-2,FRIEDMAN,4.37128825125748
Vismodegib,paclitaxel,786-0,ALMANAC,5.8461489399529
Sunitinib,Crizotinib,COLO 829,FRIEDMAN,-8.00976442924527
Vatalanib,Erlotinib,SK-MEL-28,FRIEDMAN,-10.4145660583591
Vismodegib,Lenalidomide,UACC62,FRIEDMAN,-6.98175321531059
Lenalidomide,paclitaxel,SK-OV-3,ALMANAC,-44.1830162406191
Navitoclax,Pioglitazone,SKMEL30,FRIEDMAN,17.979599663592
Sunitinib,Vatalanib,Mel Ho,FRIEDMAN,-5.11669342410949
Vismodegib,Vatalanib,COLO 800,FRIEDMAN,-6.11401891631179
Vandetanib,celecoxib,HCC-2998,ALMANAC,-4.77221204728613
Abiraterone,Imatinib,SF-295,ALMANAC,-4.60516998425466
Axitinib,Lapatinib,NCIH23,ALMANAC,-4.02400521154271
Midostaurin,SNS-032,WM115,FRIEDMAN,-0.348323114900984
Enzastaurin,Vatalanib,COLO 800,FRIEDMAN,-13.6028876036548
dexamethasone,geldanamycin,CAOV3,ONEIL,-2.70771513624963
Nilotinib,Dasatinib,SK-MEL-28,FRIEDMAN,3.2979031007203
Ruxolitinib,Lapatinib,A498,ALMANAC,-2.96130339552332
Vorinostat,Lapatinib,SF-295,ALMANAC,-5.20943991823085
celecoxib,thalidomide,RXF 393,ALMANAC,-2.44095026278586
Fingolimod,Tanespimycin,G-361,FRIEDMAN,-10.467022614636
Vandetanib,raloxifene,PC-3,ALMANAC,4.60102955710994
raloxifene,MEGESTROL ACETATE,BT-549,ALMANAC,-3.43383251656074
Vorinostat,Cediranib,UACC-257,FRIEDMAN,-24.586972237433
Nilotinib,Bexarotene,SK-MEL-5,FRIEDMAN,12.3883163865845
Abiraterone,Crizotinib,MDA-MB-468,ALMANAC,-5.00521801396645
Crizotinib,Lenalidomide,HOP-92,ALMANAC,1.51846879024557
Pazopanib,Cediranib,WM115,FRIEDMAN,-10.7877681943273
Nilotinib,Midostaurin,WT2-iPS,FRIEDMAN,8.77430721291153
Bexarotene,Midostaurin,IPC-298,FRIEDMAN,8.02740622530101
Axitinib,celecoxib,T-47D,ALMANAC,0.207473693578378
Vismodegib,Crizotinib,COLO 800,FRIEDMAN,-25.2486885668212
raloxifene,Axitinib,OVCAR-5,ALMANAC,1.67039198027072
raloxifene,celecoxib,TK-10,ALMANAC,2.24929359925997
Enzastaurin,Lapatinib,WM115,FRIEDMAN,-0.622725275582122
Nilotinib,paclitaxel,SK-MEL-28,ALMANAC,-17.8935442993662
Vatalanib,Midostaurin,RVH-421,FRIEDMAN,-7.61660992628297
Abiraterone,Imatinib,CCRF-CEM,ALMANAC,2.39884465284873
Abiraterone,Romidepsin,SNB-75,ALMANAC,-57.4682458298057
Abiraterone,Gefitinib,IGROV1,ALMANAC,0.315042082183569
Palbociclib,Midostaurin,SK-MEL-5,FRIEDMAN,3.87432267884779
RAF265,Lenalidomide,COLO 800,FRIEDMAN,0.482754882936043
Dasatinib,Sorafenib,SR,ALMANAC,-6.86197577274827
Lestaurtinib,SNS-032,MZ-MEL-2,FRIEDMAN,-1.65546831510361
Vemurafenib,Ruxolitinib,OVCAR-4,ALMANAC,4.28069718717438
Vatalanib,Erlotinib,RPMI7951,FRIEDMAN,0.0681102934821105
Sorafenib,Vatalanib,WT2-iPS,FRIEDMAN,-3.58610906352263
raloxifene,mitotane,SK-MEL-28,ALMANAC,3.06564486784228
Dasatinib,mitotane,SF-539,ALMANAC,1.0959234680646
dexamethasone,Dasatinib,NCIH1650,ONEIL,-10.5414716495377
VX-702,Fingolimod,RVH-421,FRIEDMAN,-21.6162431904086
Enzastaurin,Sunitinib,Mel Ho,FRIEDMAN,-0.389627401191447
Ruxolitinib,Vorinostat,SN12C,ALMANAC,2.3885673553662
Vemurafenib,Romidepsin,UO-31,ALMANAC,5.58738418321074
raloxifene,Lenalidomide,BT-549,ALMANAC,0.871534795053594
Axitinib,raloxifene,LOX IMVI,ALMANAC,-0.467683311311521
Lenalidomide,paclitaxel,NCI-H226,ALMANAC,-52.1508684213192
Vemurafenib,Fulvestrant,U251,ALMANAC,-2.36818005042582
Vandetanib,Sunitinib,HOP-92,ALMANAC,-4.01903897330953
Vemurafenib,Vismodegib,KM12,ALMANAC,-12.3050928418947
Imatinib,Nilotinib,DU-145,ALMANAC,-5.74756602797518
Vorinostat,Dasatinib,NCI-H226,ALMANAC,-1.81753121303493
Nilotinib,Vorinostat,A549,ALMANAC,-13.9805415335175
Nilotinib,Lenalidomide,WM115,FRIEDMAN,1.09212062806269
MEGESTROL ACETATE,Sunitinib,SR,ALMANAC,6.84799114951705
Vemurafenib,paclitaxel,SK-MEL-28,ALMANAC,-5.5183455596824
vinblastine,Dasatinib,LOVO,ONEIL,3.7092867134231
Vemurafenib,Abiraterone,OVCAR-4,ALMANAC,-3.28803310335142
vinblastine,Sunitinib,NCIH1650,ONEIL,-2.0585753436264698
raloxifene,Sorafenib,HT29,ALMANAC,-6.48064065169549
Tanespimycin,Lenalidomide,A101D,FRIEDMAN,-2.56009367175884
Lapatinib,thalidomide,SNB-75,ALMANAC,0.866189411621267
Abiraterone,Crizotinib,NCI-H460,ALMANAC,-1.49060797304086
Ruxolitinib,Abiraterone,BT-549,ALMANAC,3.06124330074255
Vemurafenib,Sorafenib,T-47D,ALMANAC,-13.3180270775422
Sorafenib,thalidomide,NCI-H226,ALMANAC,-6.44046396851655
Nilotinib,Sorafenib,SK-MEL-2,FRIEDMAN,3.83914894562621
Ruxolitinib,Lenalidomide,LOX IMVI,ALMANAC,-2.88222609472438
Gefitinib,Romidepsin,PC-3,ALMANAC,1.30591097580454
Tanespimycin,RAF265,451Lu,FRIEDMAN,-3.7368944773988
Palbociclib,Erlotinib,G-361,FRIEDMAN,-1.30670387041646
Palbociclib,RAF265,IPC-298,FRIEDMAN,16.1645163433106
raloxifene,Sorafenib,SK-MEL-5,ALMANAC,-10.9804506040762
Enzastaurin,Bexarotene,A101D,FRIEDMAN,11.0383410725941
Vandetanib,Imatinib,COLO 205,ALMANAC,-3.60214423350443
raloxifene,Vismodegib,KM12,ALMANAC,-11.4036346131105
Abiraterone,Sunitinib,ACHN,ALMANAC,-6.25464554186007
Vatalanib,Cediranib,IST-MEL1,FRIEDMAN,-8.26642588846038
paclitaxel,Sorafenib,OCUBM,ONEIL,2.806732553915905
Nilotinib,mitotane,HCT-15,ALMANAC,-9.1273340220163
metformin,Sorafenib,RKO,ONEIL,-44.7886924625105
Crizotinib,Fulvestrant,KM12,ALMANAC,-12.1987054892878
mitotane,Fulvestrant,A498,ALMANAC,-3.50458585180468
Vismodegib,celecoxib,A498,ALMANAC,4.47493965821652
Enzastaurin,Lenalidomide,A2058,FRIEDMAN,-5.54214974536319
Enzastaurin,Vismodegib,UACC-257,FRIEDMAN,-6.33245603149334
vinblastine,Erlotinib,OVCAR3,ONEIL,4.93167956005568
Imatinib,Lapatinib,NCI-H460,ALMANAC,-2.6062224984561
Dasatinib,Sunitinib,SK-MEL-28,ALMANAC,-9.80172675114221
Tanespimycin,Pioglitazone,UACC62,FRIEDMAN,-4.86452528002838
Vismodegib,Midostaurin,WT2-iPS,FRIEDMAN,3.44559542565724
Dasatinib,thalidomide,UACC62,ALMANAC,-3.04896292880426
Navitoclax,Nilotinib,G-361,FRIEDMAN,15.1441968984207
Enzastaurin,Vorinostat,LB2518-MEL,FRIEDMAN,-1.81643625355126
Crizotinib,Dasatinib,T-47D,ALMANAC,3.97878438601529
Sorafenib,Ruxolitinib,L-1236,NCATS_HL,-24.2279360318564
VX-702,Sunitinib,IST-MEL1,FRIEDMAN,-22.4711927543115
Lestaurtinib,Lapatinib,A101D,FRIEDMAN,-0.775116933594517
RAF265,Pioglitazone,RPMI7951,FRIEDMAN,-5.22343694465594
argatroban,Ruxolitinib,L-1236,NCATS_HL,-26.6461204569359
Dasatinib,Midostaurin,Mel Ho,FRIEDMAN,-2.12809446732182
MEGESTROL ACETATE,Sunitinib,PC-3,ALMANAC,-1.48526531097922
Pazopanib,Midostaurin,RPMI7951,FRIEDMAN,-2.30667235542843
Tideglusib,Vorinostat,SK-MEL-5,FRIEDMAN,9.64417232526186
dexamethasone,geldanamycin,A2780,ONEIL,-35.163016426576704
Vismodegib,raloxifene,LOX IMVI,ALMANAC,-7.52918038378428
Fulvestrant,thalidomide,MCF7,ALMANAC,-4.13811118307061
Vemurafenib,Lapatinib,TK-10,ALMANAC,-5.10306694828274
Vismodegib,celecoxib,CAKI-1,ALMANAC,-2.23017064317916
Ruxolitinib,Fulvestrant,KM12,ALMANAC,-2.75256066065827
Enzastaurin,Tanespimycin,COLO 829,FRIEDMAN,-8.95314991869842
Gefitinib,Sorafenib,NCI-H322M,ALMANAC,-7.90663113383324
Vismodegib,thalidomide,DU-145,ALMANAC,6.84739471459126
Crizotinib,Erlotinib,UACC-257,FRIEDMAN,-12.5924060339908
Vandetanib,RAF265,MDA-MB-361,ASTRAZENECA,-2.69702813523068
Gefitinib,thalidomide,NCIH23,ALMANAC,-6.36373775781146
paclitaxel,Fulvestrant,DU-145,ALMANAC,0.163178527727697
Lapatinib,Vatalanib,A2058,FRIEDMAN,-16.4513104024358
Vandetanib,Gefitinib,SK-MEL-5,ALMANAC,6.41316168553509
Fingolimod,Palbociclib,G-361,FRIEDMAN,-3.80145047234418
Enzastaurin,VX-702,RVH-421,FRIEDMAN,8.48138371375671
Sunitinib,mitotane,NCI-H226,ALMANAC,1.30167301970391
dexamethasone,Vorinostat,SKMES1,ONEIL,-8.237956686764985
Vandetanib,celecoxib,TK-10,ALMANAC,-17.5942940666516
Axitinib,Lenalidomide,CAKI-1,ALMANAC,-3.33778713836937
Lenalidomide,thalidomide,LOX IMVI,ALMANAC,-0.0376588345776316
Romidepsin,Vorinostat,SR,ALMANAC,-7.28105538751135
Axitinib,celecoxib,MDA-MB-468,ALMANAC,-2.24045137967965
Lestaurtinib,Fingolimod,WT2-iPS,FRIEDMAN,-7.41346696306361
VX-702,Bexarotene,IPC-298,FRIEDMAN,-2.87762593917714
Vismodegib,Sorafenib,MCF7,ALMANAC,-13.3971045886415
Ruxolitinib,Vorinostat,SK-MEL-2,ALMANAC,-31.038962299427
Palbociclib,Midostaurin,A375,FRIEDMAN,20.7193814324813
celecoxib,Romidepsin,LOX IMVI,ALMANAC,-66.5656245611273
metformin,Lapatinib,OCUBM,ONEIL,-37.189874708633695
raloxifene,Vemurafenib,RPMI-8226,ALMANAC,-0.7059830322845
paclitaxel,Dasatinib,TK-10,ALMANAC,3.70047522958212
Lapatinib,Vatalanib,COLO 800,FRIEDMAN,-31.6117356654574
Crizotinib,Fulvestrant,A498,ALMANAC,-1.22135658113196
Vandetanib,Dasatinib,OVCAR-4,ALMANAC,6.08031360281042
Vismodegib,Palbociclib,RPMI7951,FRIEDMAN,-1.41381054714432
Sorafenib,Erlotinib,RPMI7951,FRIEDMAN,6.56031905973331
Vandetanib,celecoxib,PC-3,ALMANAC,-1.5023525318134
Fingolimod,Pioglitazone,451Lu,FRIEDMAN,-37.2726336401143
Palbociclib,Pioglitazone,COLO 829,FRIEDMAN,-4.53595518510835
Ruxolitinib,Gefitinib,NCI-H322M,ALMANAC,-6.13333958019448
Lestaurtinib,Tanespimycin,WM115,FRIEDMAN,-22.3374959469987
Palbociclib,RAF265,LB2518-MEL,FRIEDMAN,18.0924272345436
Vorinostat,Sunitinib,HT144,ONEIL,-5.8677981963370005
paclitaxel,Sunitinib,HT29,ONEIL,3.1416241584890576
Enzastaurin,Lestaurtinib,A375,FRIEDMAN,6.22120476194218
Ruxolitinib,Abiraterone,CCRF-CEM,ALMANAC,-3.28096236404408
paclitaxel,Sunitinib,OVCAR3,ONEIL,-16.967828162594074
Dasatinib,mitotane,HCT-15,ALMANAC,-8.5035629174805
Ruxolitinib,MEGESTROL ACETATE,NCI-H226,ALMANAC,-16.2958426809506
Nilotinib,paclitaxel,DU-145,ALMANAC,-20.1762922635175
Vismodegib,Midostaurin,A2058,FRIEDMAN,-18.3105790014269
Vandetanib,Dasatinib,MCF7,ALMANAC,-3.41639370033971
Sunitinib,thalidomide,BT-549,ALMANAC,-14.3974743453423
Dasatinib,thalidomide,MDA-MB-231,ALMANAC,-13.3526361916983
raloxifene,Vismodegib,PC-3,ALMANAC,-0.549578091102256
Axitinib,thalidomide,SK-MEL-28,ALMANAC,-2.37058274451792
Ruxolitinib,paclitaxel,SK-OV-3,ALMANAC,-44.8719418274759
Nilotinib,Dasatinib,SK-MEL-2,FRIEDMAN,-17.6918206884007
Tanespimycin,Vorinostat,LB2518-MEL,FRIEDMAN,-3.59815843485966
Lestaurtinib,Vatalanib,MeWo,FRIEDMAN,6.86838447517674
Nilotinib,Lapatinib,COLO 829,FRIEDMAN,-15.4900466927166
Pazopanib,Cediranib,COLO 800,FRIEDMAN,-22.9980332770552
raloxifene,thalidomide,IGROV1,ALMANAC,4.52302857754394
celecoxib,Sorafenib,SK-MEL-2,ALMANAC,-21.7736789951179
Crizotinib,Vemurafenib,NCI-H322M,ALMANAC,-5.09516437614044
Sunitinib,Dasatinib,SKMEL30,ONEIL,-12.909180343140198
Gefitinib,Dasatinib,CCRF-CEM,ALMANAC,0.641444487980711
Vismodegib,Sorafenib,RPMI-8226,ALMANAC,-48.4716355700815
Imatinib,paclitaxel,DU-145,ALMANAC,-29.1621977213548
Vemurafenib,mitotane,SF-539,ALMANAC,2.40380636190013
Ruxolitinib,Nilotinib,HCC-2998,ALMANAC,-4.61264905684879
Abiraterone,Lapatinib,SF-295,ALMANAC,-4.30129592832634
Navitoclax,RAF265,LOX IMVI,FRIEDMAN,45.1335229570335
Navitoclax,Sorafenib,RVH-421,FRIEDMAN,-4.70090228050895
mitotane,Nilotinib,U251,ALMANAC,-7.59994117270745
Ruxolitinib,Fingolimod,COLO 829,FRIEDMAN,-18.8988102012631
Sorafenib,Pioglitazone,SKMEL30,FRIEDMAN,-4.99216166286109
Sorafenib,Dasatinib,SK-MEL-5,FRIEDMAN,-9.01383208367319
Tanespimycin,Palbociclib,IST-MEL1,FRIEDMAN,5.46493595083927
Abiraterone,Axitinib,CCRF-CEM,ALMANAC,3.43285463007763
Axitinib,Lenalidomide,SK-OV-3,ALMANAC,-4.04151843703169
Sorafenib,Bexarotene,RVH-421,FRIEDMAN,9.51840654494752
Vismodegib,Sorafenib,PC-3,ALMANAC,-11.9012240069901
Sunitinib,Lapatinib,NCIH1650,ONEIL,16.4171583068458
Crizotinib,raloxifene,NCI-H522,ALMANAC,2.87919872308238
Dasatinib,mitotane,UACC62,ALMANAC,1.52533257033226
raloxifene,Imatinib,HOP-92,ALMANAC,-8.28064469085969
Vismodegib,Bexarotene,G-361,FRIEDMAN,10.3714261276528
Palbociclib,Midostaurin,RPMI7951,FRIEDMAN,-1.04351496609082
Abiraterone,Gefitinib,OVCAR-4,ALMANAC,-0.567376183344721
Imatinib,Dasatinib,ACHN,ALMANAC,2.23468363652006
Pazopanib,RAF265,A375,FRIEDMAN,-2.91353422256973
Abiraterone,Vismodegib,IGROV1,ALMANAC,0.773548234826798
Abiraterone,Sorafenib,SK-MEL-28,ALMANAC,-13.4495337052566
Imatinib,Vorinostat,NCI-H226,ALMANAC,-7.91793290256094
raloxifene,Abiraterone,UACC-257,ALMANAC,1.8290751858227
Palbociclib,Lenalidomide,COLO 829,FRIEDMAN,1.3053829417727
Axitinib,MEGESTROL ACETATE,OVCAR3,ALMANAC,-6.35542760872283
Linsitinib,Sunitinib,Mel Ho,FRIEDMAN,4.67943911328197
MEGESTROL ACETATE,Sorafenib,MDA-MB-468,ALMANAC,-41.4503717054734
Pazopanib,Sunitinib,SK-MEL-28,FRIEDMAN,-27.8251705731056
Sunitinib,Sorafenib,A375,FRIEDMAN,-8.95408235760305
Vandetanib,Lapatinib,EKVX,ALMANAC,-5.55158401307712
Ruxolitinib,MEGESTROL ACETATE,SK-OV-3,ALMANAC,-3.67725722976295
mitotane,thalidomide,MOLT-4,ALMANAC,-0.727102013060424
Vandetanib,Vorinostat,MDA-MB-231,ALMANAC,17.3371128119047
Axitinib,Sorafenib,A549,ALMANAC,-4.47215891691757
Vandetanib,Ruxolitinib,KM12,ALMANAC,-12.7597833729048
Abiraterone,Lapatinib,EKVX,ALMANAC,-5.20839036893112
VX-702,Erlotinib,COLO 800,FRIEDMAN,11.8758573369747
Abiraterone,raloxifene,786-0,ALMANAC,0.75881545143286
Ruxolitinib,Tanespimycin,Mel Ho,FRIEDMAN,-11.4184744169479
Ruxolitinib,Ruxolitinib,L-428,NCATS_HL,-8.588966406901834
Nilotinib,Sorafenib,CCRF-CEM,ALMANAC,3.87560721438158
celecoxib,mitotane,HOP-62,ALMANAC,0.300606343032485
Sorafenib,Vatalanib,SK-MEL-5,FRIEDMAN,-1.53833130266415
Vemurafenib,Sunitinib,MDA-MB-231,ALMANAC,2.27194561792152
Lenalidomide,Crizotinib,U251,ALMANAC,-0.199271260292634
Imatinib,Sorafenib,NCIH23,ALMANAC,-2.66778928798838
VX-702,Lestaurtinib,COLO 829,FRIEDMAN,-11.536193301793
celecoxib,Fulvestrant,M14,ALMANAC,-7.40111910036377
Gefitinib,thalidomide,PC-3,ALMANAC,-6.03109928977375
Vemurafenib,Imatinib,M14,ALMANAC,-19.5999020781376
Vatalanib,RAF265,G-361,FRIEDMAN,-12.0580916942455
Fulvestrant,thalidomide,CAKI-1,ALMANAC,-6.21188118737922
Sorafenib,Pioglitazone,WM115,FRIEDMAN,-9.16506971037342
Linsitinib,Sorafenib,SK-MEL-28,FRIEDMAN,4.98882470584027
celecoxib,Lapatinib,786-0,ALMANAC,-1.81027787322916
celecoxib,Imatinib,T-47D,ALMANAC,-6.40757714402724
VX-702,Palbociclib,COLO 792,FRIEDMAN,-15.0769420082099
Vandetanib,mitotane,SF-268,ALMANAC,2.78842847426783
Vismodegib,Sorafenib,451Lu,FRIEDMAN,-15.83482453124
Vandetanib,Imatinib,HOP-92,ALMANAC,-5.64239240520317
Lestaurtinib,Vatalanib,RPMI7951,FRIEDMAN,-16.7180456514587
Vismodegib,Axitinib,EKVX,ALMANAC,5.37242243635846
Lenalidomide,Imatinib,SK-MEL-5,ALMANAC,-20.8015446329121
Nilotinib,Tanespimycin,LB2518-MEL,FRIEDMAN,-10.1462023547748
Sunitinib,Sorafenib,COLO 800,FRIEDMAN,-33.7897634401123
Axitinib,Sunitinib,SN12C,ALMANAC,2.52840881393527
Lapatinib,Sunitinib,BT-549,ALMANAC,-2.91895586469865
Lenalidomide,Vemurafenib,SK-MEL-5,ALMANAC,-27.3633478835255
Romidepsin,Vorinostat,MCF7,ALMANAC,-2.5772140627155
Vandetanib,paclitaxel,CAKI-1,ALMANAC,-4.5916666756558
Vemurafenib,Romidepsin,UACC62,ALMANAC,-9.08557437088502
Gefitinib,Sunitinib,A498,ALMANAC,-4.34560807161544
pramipexole,Ruxolitinib,L-1236,NCATS_HL,-21.4764839992571
Gefitinib,Romidepsin,BT-549,ALMANAC,9.61640784183042
Gefitinib,Fulvestrant,HCT116,ALMANAC,-0.0039182040582073
Pazopanib,Pioglitazone,IST-MEL1,FRIEDMAN,-6.21791656809256
Vorinostat,Pioglitazone,Mel Ho,FRIEDMAN,-8.82716901671793
Crizotinib,Dasatinib,MeWo,FRIEDMAN,-5.67313216076644
celecoxib,mitotane,RXF 393,ALMANAC,-3.49729380960048
Vorinostat,Dasatinib,NCIH23,ALMANAC,-0.61101869530008
vinblastine,Lapatinib,A2058,ONEIL,-10.901275449743116
Abiraterone,Vandetanib,A549,ALMANAC,1.7420794264849
Erlotinib,Dasatinib,A375,ONEIL,0.5394390329931549
vinblastine,Sorafenib,RPMI7951,ONEIL,-2.4097304318056905
Nilotinib,VX-702,MeWo,FRIEDMAN,-14.2845159342572
Tideglusib,Fingolimod,Mel Ho,FRIEDMAN,-6.7469775771213
Axitinib,Ruxolitinib,RXF 393,ALMANAC,-3.14612474611824
Lapatinib,geldanamycin,CAOV3,ONEIL,8.45389840526827
raloxifene,Sorafenib,SF-268,ALMANAC,-5.48014636717792
