Drug A,Drug B,Cell Line Name,Study Name,Score
Ruxolitinib,Erlotinib,IST-MEL1,FRIEDMAN,2.9331870957953
Lapatinib,Erlotinib,SW-620,ONEIL,-10.586292641023492
Erlotinib,Dasatinib,HT29,ONEIL,9.2088386022025
Abiraterone,Sorafenib,KM12,ALMANAC,-5.00017384007987
Gefitinib,Regorafenib,CAMA-1,ASTRAZENECA,-9.44204710603961
Vandetanib,Ruxolitinib,SK-MEL-2,ALMANAC,-2.15729747334871
Axitinib,paclitaxel,BT-549,ALMANAC,-26.5345417588468
Crizotinib,Abiraterone,HS 578T,ALMANAC,-1.72147945528749
Lenalidomide,mitotane,OVCAR-5,ALMANAC,3.1645210493477
Axitinib,thalidomide,HT29,ALMANAC,2.41026635869375
Gefitinib,Crizotinib,HCC1419,ASTRAZENECA,-16.0724241798905
Navitoclax,Bexarotene,LOX IMVI,FRIEDMAN,15.0126785671594
VX-702,Vatalanib,SKMEL30,FRIEDMAN,-1.91965144767892
Vismodegib,Sunitinib,HT29,ALMANAC,-5.08401409033273
Nilotinib,Dasatinib,MOLT-4,ALMANAC,-12.172023265913
celecoxib,Lapatinib,MOLT-4,ALMANAC,-2.27464237763403
Palbociclib,Lenalidomide,UACC62,FRIEDMAN,-11.9179274436343
celecoxib,Dasatinib,SK-MEL-5,ALMANAC,-4.47257691195103
Vemurafenib,Sorafenib,BT-549,ALMANAC,-9.26386930563315
raloxifene,Nilotinib,HCT-15,ALMANAC,-6.94658782750037
Romidepsin,Lapatinib,U251,ALMANAC,-58.4310153333333
Crizotinib,Lapatinib,SF-268,ALMANAC,2.27542870348441
Vismodegib,Romidepsin,SN12C,ALMANAC,-41.0898425143655
MEGESTROL ACETATE,Dasatinib,OVCAR-4,ALMANAC,-6.7144088728565
Sunitinib,thalidomide,LOX IMVI,ALMANAC,-7.08000465839024
Axitinib,raloxifene,DU-145,ALMANAC,3.00829477958651
Imatinib,Fulvestrant,SK-MEL-5,ALMANAC,0.185008972960816
Ruxolitinib,Vemurafenib,NCIH23,ALMANAC,-2.57224036293538
raloxifene,Axitinib,SK-MEL-28,ALMANAC,5.89965262103068
rolipram,Ruxolitinib,L-1236,NCATS_HL,-22.9268068789747
Imatinib,Vorinostat,HCC-2998,ALMANAC,-22.5785982788648
Nilotinib,Crizotinib,COLO 829,FRIEDMAN,-17.4545004988504
Ruxolitinib,mitotane,IGROV1,ALMANAC,-6.75041144662681
Sorafenib,Bexarotene,A375,FRIEDMAN,-33.9852956727745
Abiraterone,Fulvestrant,SN12C,ALMANAC,-0.076004079405643
Nilotinib,Tideglusib,WT2-iPS,FRIEDMAN,-15.1692581769536
Abiraterone,Axitinib,UO-31,ALMANAC,0.609994861042644
raloxifene,Crizotinib,IGROV1,ALMANAC,-0.949718457290313
Gefitinib,Nilotinib,SF-295,ALMANAC,1.13021610442935
Vorinostat,Dasatinib,A427,ONEIL,-1.51657819068512
celecoxib,Dasatinib,HT29,ALMANAC,-10.1670883822679
Pazopanib,SNS-032,MZ-MEL-2,FRIEDMAN,5.73541346514909
Lestaurtinib,Vorinostat,A2058,FRIEDMAN,3.79180666788579
Axitinib,celecoxib,NCI-H460,ALMANAC,-7.23658330698104
Imatinib,Vorinostat,MCF7,ALMANAC,-22.8238165824044
Imatinib,Sorafenib,EKVX,ALMANAC,-5.27953941358871
Imatinib,Sorafenib,MCF7,ALMANAC,-1.09957005992713
Lapatinib,Vorinostat,UACC62,FRIEDMAN,-6.11143163225882
Crizotinib,Ruxolitinib,BT-549,ALMANAC,-1.3073516857872
Gefitinib,Dasatinib,NCIH23,ALMANAC,-1.29263802345999
Lapatinib,Sorafenib,CCRF-CEM,ALMANAC,-15.0230343216452
Ruxolitinib,Crizotinib,MOLT-4,ALMANAC,-28.3483836074407
Ruxolitinib,Lenalidomide,451Lu,FRIEDMAN,2.78884883881455
Crizotinib,Romidepsin,SK-MEL-28,ALMANAC,-37.0024970813097
Abiraterone,Romidepsin,HT29,ALMANAC,-46.517136978909
Enzastaurin,Erlotinib,MeWo,FRIEDMAN,0.481319742883869
Abiraterone,raloxifene,M14,ALMANAC,5.44200807850711
Sunitinib,geldanamycin,HT144,ONEIL,0.9480162028997956
Imatinib,Lapatinib,RPMI-8226,ALMANAC,-11.0837275711478
Ruxolitinib,Lenalidomide,NCI-H322M,ALMANAC,-3.62935602559305
Vemurafenib,Vorinostat,TK-10,ALMANAC,-5.62219313513548
Gefitinib,paclitaxel,UACC62,ALMANAC,0.683310917141925
Navitoclax,Tanespimycin,A2058,FRIEDMAN,3.4754698552352
Erlotinib,Sorafenib,RPMI7951,ONEIL,-10.626155896203898
raloxifene,Lenalidomide,OVCAR-5,ALMANAC,-1.45712993219859
Vandetanib,Gefitinib,NCI-H226,ALMANAC,8.19991532824843
MEGESTROL ACETATE,celecoxib,OVCAR-5,ALMANAC,-5.27159424573664
Fulvestrant,Sorafenib,NCIH23,ALMANAC,-5.12217203717953
Sorafenib,Lapatinib,COLO 792,FRIEDMAN,-28.3769268563827
Tanespimycin,Dasatinib,RVH-421,FRIEDMAN,-9.30716566996328
Vismodegib,Imatinib,MDA-MB-468,ALMANAC,5.23016603160266
celecoxib,Nilotinib,HCT116,ALMANAC,-2.08762402088985
VX-702,Lapatinib,COLO 792,FRIEDMAN,12.1250515195509
Vatalanib,SNS-032,G-361,FRIEDMAN,5.04650835600084
Lapatinib,Tanespimycin,Mel Ho,FRIEDMAN,-1.12280960447437
Ruxolitinib,Romidepsin,KM12,ALMANAC,-10.6903559207081
Ruxolitinib,celecoxib,SF-539,ALMANAC,2.39317050001387
Sunitinib,thalidomide,EKVX,ALMANAC,-2.78214511420146
Crizotinib,Sorafenib,WT2-iPS,FRIEDMAN,-12.2669267007374
Lestaurtinib,Lapatinib,451Lu,FRIEDMAN,-9.21939367204348
Vorinostat,Lapatinib,T-47D,ALMANAC,-12.1325809098307
Tideglusib,Midostaurin,SK-MEL-28,FRIEDMAN,-42.7906979981514
Vandetanib,Lapatinib,MOLT-4,ALMANAC,-14.9977865298699
Romidepsin,mitotane,OVCAR-5,ALMANAC,-56.3987921888889
Vemurafenib,Gefitinib,RXF 393,ALMANAC,2.8484031386453
Lestaurtinib,Tanespimycin,Mel Ho,FRIEDMAN,11.6348517065014
celecoxib,Sunitinib,COLO 205,ALMANAC,-0.723041100926894
Vemurafenib,mitotane,BT-549,ALMANAC,2.17300190883252
Fingolimod,Bexarotene,COLO 792,FRIEDMAN,-24.4452311302099
Ruxolitinib,Bexarotene,RPMI7951,FRIEDMAN,13.7852623766967
Axitinib,Ruxolitinib,SF-295,ALMANAC,0.143329914155726
Vismodegib,paclitaxel,HS 578T,ALMANAC,-31.2722132083244
Vatalanib,Vorinostat,WT2-iPS,FRIEDMAN,7.40819333522879
VX-702,RAF265,A2058,FRIEDMAN,-22.0074439522057
Vemurafenib,Vemurafenib,OVCAR-4,ALMANAC,1.29737393247362
Navitoclax,Erlotinib,LB2518-MEL,FRIEDMAN,9.82643670563183
Bexarotene,Dasatinib,MZ-MEL-2,FRIEDMAN,-7.92479278984199
Linsitinib,Vorinostat,WM115,FRIEDMAN,-18.9730634175265
Palbociclib,Erlotinib,IST-MEL1,FRIEDMAN,23.0825488284711
Vandetanib,Crizotinib,HCT116,ALMANAC,-2.03114978228587
Ruxolitinib,Cediranib,SK-MEL-28,FRIEDMAN,-38.6887015112403
celecoxib,Nilotinib,OVCAR3,ALMANAC,-4.97851535470825
Sunitinib,Erlotinib,G-361,FRIEDMAN,7.78025744307356
Vandetanib,XL765,MDA-MB-175-VII,ASTRAZENECA,6.63685304951191
Ruxolitinib,Tideglusib,SKMEL30,FRIEDMAN,-8.5994230824079
Vemurafenib,celecoxib,SN12C,ALMANAC,-0.721489757203055
Abiraterone,Sorafenib,NCI-H322M,ALMANAC,-16.5139447586165
Fingolimod,Cediranib,SK-MEL-28,FRIEDMAN,-21.4995447026167
RAF265,SNS-032,A101D,FRIEDMAN,25.0448658580701
Ruxolitinib,raloxifene,OVCAR-5,ALMANAC,0.589395769168609
Vismodegib,Romidepsin,NCIH23,ALMANAC,-47.3459035675363
Vemurafenib,Crizotinib,LOX IMVI,ALMANAC,6.61779032886965
Crizotinib,Imatinib,NCI-H226,ALMANAC,-6.18912206318794
Lestaurtinib,Vismodegib,SKMEL30,FRIEDMAN,-1.21154078768426
MEGESTROL ACETATE,Dasatinib,CCRF-CEM,ALMANAC,3.67962821297267
Vandetanib,Axitinib,NCI-H322M,ALMANAC,-10.8444079602184
Vandetanib,Axitinib,SK-OV-3,ALMANAC,-11.4993599082205
Enzastaurin,Palbociclib,WT2-iPS,FRIEDMAN,-11.0681818194919
Sunitinib,geldanamycin,HCT116,ONEIL,9.179556151687803
Ruxolitinib,thalidomide,NCIH23,ALMANAC,2.52118680686337
Vismodegib,Sorafenib,NCI-H322M,ALMANAC,-19.1883928977869
Vismodegib,Erlotinib,WM115,FRIEDMAN,-9.1108632198827
Ruxolitinib,Vemurafenib,SK-MEL-2,ALMANAC,-3.92926345626109
Imatinib,Sorafenib,COLO 205,ALMANAC,-4.69094601981223
raloxifene,Fulvestrant,UACC-257,ALMANAC,-2.1730387373066
dexamethasone,Erlotinib,LOVO,ONEIL,-12.5922662394529
Ruxolitinib,Axitinib,ACHN,ALMANAC,-0.365124719353288
Linsitinib,Pioglitazone,LB2518-MEL,FRIEDMAN,-1.74759843867076
Crizotinib,Fulvestrant,SF-539,ALMANAC,3.241779333196
Enzastaurin,Linsitinib,COLO 800,FRIEDMAN,-16.1411913326227
Vorinostat,geldanamycin,SKMEL30,ONEIL,-6.376202369524528
Fingolimod,Tanespimycin,SKMEL30,FRIEDMAN,-15.2372679460825
Vorinostat,mitotane,SK-MEL-5,ALMANAC,-24.6678670746717
Ruxolitinib,mitotane,MDA-MB-231,ALMANAC,-4.63457066267421
Imatinib,paclitaxel,CAKI-1,ALMANAC,-21.2689136277724
Vemurafenib,Ruxolitinib,MOLT-4,ALMANAC,13.1543090168175
Lapatinib,thalidomide,MOLT-4,ALMANAC,-12.2638748143292
Abiraterone,Vismodegib,A549,ALMANAC,0.404835875617989
Pazopanib,Tanespimycin,WT2-iPS,FRIEDMAN,-19.5360888843669
Vismodegib,Imatinib,SF-539,ALMANAC,-1.65895033097007
Imatinib,Lapatinib,SF-539,ALMANAC,-2.17607575281364
Vemurafenib,celecoxib,RXF 393,ALMANAC,2.75728644031746
raloxifene,Romidepsin,UO-31,ALMANAC,3.35048585104196
Pazopanib,VX-702,451Lu,FRIEDMAN,-16.5097302855182
Lenalidomide,Dasatinib,IGROV1,ALMANAC,-34.9736361693592
Vismodegib,Vorinostat,U251,ALMANAC,-18.5409126353781
Abiraterone,Sunitinib,HCT116,ALMANAC,-0.797617070903207
Ruxolitinib,paclitaxel,SF-539,ALMANAC,-23.6740573602178
Vemurafenib,Romidepsin,A549,ALMANAC,-45.3333029724658
Vandetanib,Sunitinib,IGROV1,ALMANAC,-9.05801846399583
celecoxib,Sunitinib,UO-31,ALMANAC,-2.26362302584829
Axitinib,mitotane,SF-268,ALMANAC,1.87510327137749
Crizotinib,Palbociclib,SK-MEL-5,FRIEDMAN,-8.30638079636754
VX-702,Cediranib,A375,FRIEDMAN,-16.9663979178718
Pazopanib,Lestaurtinib,LOX IMVI,FRIEDMAN,-12.9919613667861
Axitinib,Vismodegib,IGROV1,ALMANAC,1.15470153244342
Gefitinib,thalidomide,U251,ALMANAC,-3.64245403707217
Ruxolitinib,Romidepsin,EKVX,ALMANAC,13.198881521586
Lestaurtinib,SNS-032,IST-MEL1,FRIEDMAN,-15.0018483056947
metformin,geldanamycin,SKMES1,ONEIL,-33.7712071062874
Crizotinib,Lapatinib,CCRF-CEM,ALMANAC,-12.7550615493925
Axitinib,Vorinostat,OVCAR-5,ALMANAC,-14.1121218732169
celecoxib,Vorinostat,TK-10,ALMANAC,-18.2430247833783
Vismodegib,Fulvestrant,HCT116,ALMANAC,-4.83129029540344
raloxifene,Vemurafenib,K-562,ALMANAC,-14.461985271734449
Sunitinib,Fulvestrant,OVCAR3,ALMANAC,-3.25028666875394
Crizotinib,Lenalidomide,RXF 393,ALMANAC,-3.8304009031626
Crizotinib,Vismodegib,SF-539,ALMANAC,-0.927643558402662
Lestaurtinib,RAF265,G-361,FRIEDMAN,-9.3625149395532
paclitaxel,Sunitinib,HCT116,ALMANAC,-19.9812520150227
Nilotinib,Lapatinib,LOX IMVI,ALMANAC,-12.5944986000329
Vismodegib,raloxifene,SW-620,ALMANAC,0.0238315190606994
Dasatinib,thalidomide,HCT116,ALMANAC,-26.4624556044834
Crizotinib,Ruxolitinib,MCF7,ALMANAC,-3.07003009437654
celecoxib,Imatinib,HCT116,ALMANAC,-32.8455197465275
Lapatinib,Dasatinib,COLO 829,FRIEDMAN,-25.8463063445493
Navitoclax,VX-702,COLO 829,FRIEDMAN,0.700125584046461
Lestaurtinib,Midostaurin,SKMEL30,FRIEDMAN,-0.919595332723956
Linsitinib,Palbociclib,SK-MEL-28,FRIEDMAN,-33.5395207294335
vinblastine,Erlotinib,UACC62,ONEIL,7.285509446842615
Gefitinib,Imatinib,SK-OV-3,ALMANAC,-9.60025351589588
raloxifene,Fulvestrant,HT29,ALMANAC,-6.53607653075457
Vemurafenib,MEGESTROL ACETATE,U251,ALMANAC,5.66920524778222
dexamethasone,Dasatinib,NCIH23,ONEIL,-7.18713065449027
raloxifene,Vorinostat,UACC-257,ALMANAC,-8.0071253251503
Fingolimod,Vorinostat,WM115,FRIEDMAN,-20.9865475101629
Vemurafenib,paclitaxel,HCC-2998,ALMANAC,-48.1074563320503
Vismodegib,Vatalanib,SK-MEL-5,FRIEDMAN,6.34497653202569
Lapatinib,mitotane,PC-3,ALMANAC,0.206887208067103
Vandetanib,Dasatinib,UACC62,ALMANAC,4.44477358721277
Dasatinib,SNS-032,WT2-iPS,FRIEDMAN,16.1019453781522
Lapatinib,Dasatinib,UACC62,ONEIL,3.8009101564042025
MEGESTROL ACETATE,Romidepsin,MCF7,ALMANAC,-52.2969907855672
Vismodegib,Lenalidomide,OVCAR3,ALMANAC,-4.34306402404519
Axitinib,mitotane,SN12C,ALMANAC,-0.161787015282615
Ruxolitinib,Imatinib,RXF 393,ALMANAC,-10.1629869502674
Tideglusib,Sorafenib,Mel Ho,FRIEDMAN,-5.38614781292403
Abiraterone,raloxifene,SR,ALMANAC,-3.19194190364362
Abiraterone,Sunitinib,OVCAR-4,ALMANAC,0.606959770987509
Tideglusib,Vorinostat,WT2-iPS,FRIEDMAN,-11.3965717213839
Vandetanib,Ruxolitinib,SNB-75,ALMANAC,-10.56572793037
Nilotinib,Romidepsin,MDA-MB-468,ALMANAC,-49.9676166603486
Pazopanib,VX-702,SK-MEL-2,FRIEDMAN,-8.42730163231812
vinblastine,Dasatinib,MDAMB436,ONEIL,2.81101468536903
Lenalidomide,Romidepsin,K-562,ALMANAC,-59.1265400903516
Romidepsin,Dasatinib,PC-3,ALMANAC,-8.72683528572349
Gefitinib,MEGESTROL ACETATE,HS 578T,ALMANAC,-12.8783335083977
MEGESTROL ACETATE,Lapatinib,LOX IMVI,ALMANAC,-1.87078165999083
Linsitinib,Erlotinib,RPMI7951,FRIEDMAN,1.83496618895293
Sorafenib,Lapatinib,IST-MEL1,FRIEDMAN,0.526939753323693
Dasatinib,Sunitinib,A498,ALMANAC,-0.207906532963778
Linsitinib,Lapatinib,IPC-298,FRIEDMAN,-10.6915190521662
Linsitinib,Lapatinib,Mel Ho,FRIEDMAN,-7.73414409765421
Vismodegib,Lapatinib,SN12C,ALMANAC,-0.908877519921543
Vorinostat,mitotane,UACC62,ALMANAC,-33.2760148574906
Sorafenib,mitotane,BT-549,ALMANAC,3.9701485383497
MEGESTROL ACETATE,Vorinostat,PC-3,ALMANAC,-11.7091731695742
raloxifene,Fulvestrant,DU-145,ALMANAC,-2.39481846335456
Vandetanib,Fulvestrant,OVCAR-8,ALMANAC,2.65415172451605
Enzastaurin,Tanespimycin,SK-MEL-28,FRIEDMAN,22.2541292549131
Pazopanib,SNS-032,COLO 792,FRIEDMAN,-0.474030668046247
Imatinib,Sunitinib,HCC-2998,ALMANAC,-6.42708060980156
metformin,Vorinostat,SKMEL30,ONEIL,-46.6686841099013
Lestaurtinib,Vismodegib,Mel Ho,FRIEDMAN,-7.35143542992187
Ruxolitinib,thalidomide,MCF7,ALMANAC,6.4092831667048
Lestaurtinib,Pioglitazone,Mel Ho,FRIEDMAN,10.9141202813839
Vandetanib,raloxifene,SK-MEL-2,ALMANAC,5.89520261519334
Axitinib,Sorafenib,HCC-2998,ALMANAC,-13.6038689744554
Lenalidomide,Sunitinib,MOLT-4,ALMANAC,-9.66350174479011
Vismodegib,Vemurafenib,OVCAR-4,ALMANAC,-0.5205989024514
Enzastaurin,Tanespimycin,COLO 800,FRIEDMAN,-70.4728044239087
Vemurafenib,thalidomide,SK-OV-3,ALMANAC,4.24843417151869
Crizotinib,Abiraterone,SF-539,ALMANAC,4.89315495559493
MEGESTROL ACETATE,Nilotinib,K-562,ALMANAC,-46.1359062527387
RAF265,Ruxolitinib,L-1236,NCATS_HL,0.591862403599631
Ruxolitinib,Enzastaurin,MZ-MEL-2,FRIEDMAN,-10.1229296060886
Fingolimod,Midostaurin,A375,FRIEDMAN,9.49441725119667
Nilotinib,paclitaxel,SF-268,ALMANAC,-18.0945137525312
Vismodegib,Romidepsin,UO-31,ALMANAC,5.45657448793687
Vemurafenib,Dasatinib,SF-295,ALMANAC,0.698077886273117
mitotane,Nilotinib,SK-MEL-5,ALMANAC,-1.24456034203484
Abiraterone,Vismodegib,M14,ALMANAC,-2.20919504873052
Bexarotene,Dasatinib,WM115,FRIEDMAN,-27.6420566389376
Lenalidomide,Crizotinib,TK-10,ALMANAC,-1.61223972364006
Vandetanib,Imatinib,PC-3,ALMANAC,1.75089149006645
Tideglusib,Cediranib,MeWo,FRIEDMAN,-2.67528402831919
Tideglusib,Palbociclib,COLO 792,FRIEDMAN,-13.8430146300389
Dasatinib,Pioglitazone,SK-MEL-5,FRIEDMAN,0.0390254419989442
Nilotinib,Palbociclib,SK-MEL-28,FRIEDMAN,-34.2208077591022
Abiraterone,paclitaxel,UACC-257,ALMANAC,-14.4496219765937
Crizotinib,Lenalidomide,786-0,ALMANAC,-0.781545934886166
Vismodegib,raloxifene,SK-OV-3,ALMANAC,1.81561046004478
Lenalidomide,mitotane,UACC-257,ALMANAC,-0.0334303997495984
Romidepsin,Sunitinib,SF-295,ALMANAC,-58.2418059375751
vinblastine,Sorafenib,NCIH2122,ONEIL,2.000859301146491
Imatinib,Lapatinib,SR,ALMANAC,3.14019614683499
Romidepsin,thalidomide,OVCAR-4,ALMANAC,-34.6383275033831
Vorinostat,Lapatinib,HT29,ONEIL,5.86288473591452
Nilotinib,Linsitinib,MZ-MEL-2,FRIEDMAN,14.8289725851673
Vatalanib,SNS-032,IST-MEL1,FRIEDMAN,-6.07616023138334
raloxifene,celecoxib,M14,ALMANAC,-0.128892243006982
Vismodegib,Vandetanib,HOP-92,ALMANAC,-7.45014346987477
Enzastaurin,Tideglusib,SK-MEL-2,FRIEDMAN,-4.59217971272206
Lenalidomide,Nilotinib,A549,ALMANAC,-0.141458458652932
Crizotinib,celecoxib,OVCAR-8,ALMANAC,5.02770289730109
Vismodegib,RAF265,A101D,FRIEDMAN,-4.57109985755114
raloxifene,Lenalidomide,RPMI-8226,ALMANAC,1.14245002696624
paclitaxel,Dasatinib,LOX IMVI,ALMANAC,9.69637651403856
Axitinib,Gefitinib,OVCAR-5,ALMANAC,1.10257326294466
VX-702,Palbociclib,COLO 829,FRIEDMAN,7.13484441598766
VX-702,Palbociclib,RPMI7951,FRIEDMAN,-0.761291527149314
Imatinib,thalidomide,UO-31,ALMANAC,-0.280033986105101
Vorinostat,Cediranib,MeWo,FRIEDMAN,-0.880224023970385
RAF265,Pioglitazone,MZ-MEL-2,FRIEDMAN,-17.8601435269881
Abiraterone,Vismodegib,UO-31,ALMANAC,10.9123082189192
Vorinostat,Dasatinib,SW-620,ONEIL,-5.739679181721639
Gefitinib,Dasatinib,NCI-H322M,ALMANAC,5.7326392901366
Axitinib,Crizotinib,DU-145,ALMANAC,-6.30942927470799
Ruxolitinib,Sorafenib,IST-MEL1,FRIEDMAN,-12.2952904030485
raloxifene,Crizotinib,SNB-75,ALMANAC,-4.02369598938479
Pazopanib,Linsitinib,MeWo,FRIEDMAN,-6.75981516521723
Axitinib,Nilotinib,PC-3,ALMANAC,13.8867996330915
Fulvestrant,Sorafenib,SK-MEL-5,ALMANAC,-7.45422129064913
Ruxolitinib,Crizotinib,EKVX,ALMANAC,-1.03254172597263
Gefitinib,Romidepsin,NCI-H460,ALMANAC,-1.68023452167327
Gefitinib,Dasatinib,NCI-H522,ALMANAC,6.23558397903099
Crizotinib,Bexarotene,IST-MEL1,FRIEDMAN,17.5161557089123
Crizotinib,Axitinib,MCF7,ALMANAC,3.47533536471987
Nilotinib,Vorinostat,451Lu,FRIEDMAN,2.97266284675673
Ruxolitinib,Lapatinib,OVCAR-8,ALMANAC,-2.96576485801483
Abiraterone,Axitinib,TK-10,ALMANAC,0.354351313316134
Vatalanib,RAF265,UACC62,FRIEDMAN,-5.53372843360328
Vismodegib,Imatinib,CAKI-1,ALMANAC,19.3869713479903
Vandetanib,Fulvestrant,CCRF-CEM,ALMANAC,-4.65263207176513
Abiraterone,mitotane,SR,ALMANAC,-18.7136245828948
Vorinostat,Sunitinib,UO-31,ALMANAC,1.31319660836703
Navitoclax,VX-702,WM115,FRIEDMAN,5.23631537781018
VX-702,Midostaurin,COLO 829,FRIEDMAN,1.08372886211037
Vorinostat,Midostaurin,MZ-MEL-2,FRIEDMAN,9.06426237671079
Tideglusib,Sunitinib,A375,FRIEDMAN,-1.51164691389881
Ruxolitinib,Enzastaurin,WM115,FRIEDMAN,-27.2494351434863
VX-702,Lestaurtinib,MeWo,FRIEDMAN,-4.5655675290245
celecoxib,paclitaxel,A549,ALMANAC,3.35848315550175
Pazopanib,Tideglusib,COLO 792,FRIEDMAN,-6.26773422464235
Tideglusib,SNS-032,UACC62,FRIEDMAN,-3.53273817774609
Axitinib,Gefitinib,OVCAR-4,ALMANAC,-1.15544680075117
Vismodegib,Sunitinib,SF-268,ALMANAC,1.57281585996429
Ruxolitinib,Vemurafenib,BT-549,ALMANAC,-3.43512481685634
Ruxolitinib,Vandetanib,SK-OV-3,ALMANAC,-8.81207941273377
Pazopanib,Cediranib,G-361,FRIEDMAN,-12.4317749357789
Tideglusib,Fingolimod,MeWo,FRIEDMAN,-19.4675448374242
dexamethasone,Sorafenib,UACC62,ONEIL,-11.9846830308257
Vismodegib,Sunitinib,RVH-421,FRIEDMAN,-22.0489316056184
Abiraterone,Imatinib,SW-620,ALMANAC,-4.9293258956511
Ruxolitinib,Crizotinib,LB2518-MEL,FRIEDMAN,-13.7559127233011
Romidepsin,Dasatinib,HT29,ALMANAC,3.28622746827449
VX-702,Sunitinib,RVH-421,FRIEDMAN,-14.7503179563517
Nilotinib,RAF265,COLO 792,FRIEDMAN,-12.204216549981
Gefitinib,celecoxib,K-562,ALMANAC,-2.5380716104935
Vorinostat,geldanamycin,OCUBM,ONEIL,-6.50906463316165
Fingolimod,Lapatinib,G-361,FRIEDMAN,-36.8878240228763
Erlotinib,Sorafenib,OVCAR3,ONEIL,-6.066411004621831
VX-702,Vorinostat,Mel Ho,FRIEDMAN,6.89102441029833
Erlotinib,Pioglitazone,SK-MEL-2,FRIEDMAN,0.756146816805039
Linsitinib,Lenalidomide,WT2-iPS,FRIEDMAN,16.1284019462836
Imatinib,Vorinostat,UACC62,ALMANAC,-47.1372775748754
Tanespimycin,Cediranib,Mel Ho,FRIEDMAN,9.59450624864475
Crizotinib,Nilotinib,786-0,ALMANAC,3.73613988780649
celecoxib,Lapatinib,HCT116,ALMANAC,-2.01631659405242
Navitoclax,Palbociclib,A375,FRIEDMAN,25.2590825359357
Dasatinib,Midostaurin,MZ-MEL-2,FRIEDMAN,14.3554957443383
Dasatinib,thalidomide,CAKI-1,ALMANAC,-57.5205382020336
Dasatinib,Sorafenib,HT144,ONEIL,-2.8325461302865187
Lapatinib,Sunitinib,SF-539,ALMANAC,-3.82010108934365
Vandetanib,RAF265,HCC1500,ASTRAZENECA,-13.8201444562986
Ruxolitinib,Sorafenib,UACC-257,FRIEDMAN,-10.2813027934966
Vandetanib,Crizotinib,SNB-75,ALMANAC,-1.7222213564245
Bexarotene,Lenalidomide,Mel Ho,FRIEDMAN,-16.772289069204
Axitinib,Vismodegib,NCIH23,ALMANAC,-4.95286392005446
Vandetanib,Vorinostat,SF-268,ALMANAC,3.46246127162162
MEGESTROL ACETATE,Crizotinib,RXF 393,ALMANAC,-4.86588186204542
dexamethasone,Lapatinib,OCUBM,ONEIL,-21.2195468929047
Abiraterone,Crizotinib,PC-3,ALMANAC,-6.0604178552231
Lenalidomide,celecoxib,NCI-H322M,ALMANAC,-7.19502602867555
Ruxolitinib,Sunitinib,RXF 393,ALMANAC,-6.42278449972402
MEGESTROL ACETATE,Crizotinib,OVCAR-8,ALMANAC,2.20907987482286
Crizotinib,Vatalanib,UACC62,FRIEDMAN,-0.216780964646249
MEGESTROL ACETATE,paclitaxel,SK-MEL-28,ALMANAC,-34.2846488874982
Sorafenib,thalidomide,HCT116,ALMANAC,-0.930082725627554
Sunitinib,Tanespimycin,COLO 829,FRIEDMAN,-16.9119155201673
Palbociclib,Pioglitazone,UACC62,FRIEDMAN,-4.3307015209694
Ruxolitinib,Vismodegib,UACC62,ALMANAC,-7.6101575113529
MEGESTROL ACETATE,celecoxib,RXF 393,ALMANAC,-3.74119094218513
Crizotinib,celecoxib,BT-549,ALMANAC,2.69098059124578
raloxifene,Axitinib,HT29,ALMANAC,-1.93561336880748
raloxifene,Vandetanib,OVCAR-5,ALMANAC,-7.41531468345213
Abiraterone,thalidomide,T-47D,ALMANAC,-3.86065102983827
Crizotinib,Ruxolitinib,M14,ALMANAC,2.59717870848311
Vemurafenib,Vorinostat,M14,ALMANAC,-16.7103308309512
Ruxolitinib,Gefitinib,SK-OV-3,ALMANAC,-1.68561086185934
Vorinostat,Lapatinib,K-562,ALMANAC,-24.2343385310927
Nilotinib,Sunitinib,TK-10,ALMANAC,-9.36620971139855
Abiraterone,mitotane,ACHN,ALMANAC,2.68319200397723
raloxifene,Dasatinib,OVCAR-8,ALMANAC,-9.22274026481232
Enzastaurin,Bexarotene,451Lu,FRIEDMAN,-14.7703922640089
Lestaurtinib,Bexarotene,LOX IMVI,FRIEDMAN,-27.9569421104633
Navitoclax,Vatalanib,WM115,FRIEDMAN,39.0692512441128
Sorafenib,Vatalanib,A101D,FRIEDMAN,-12.2320024467191
raloxifene,Vismodegib,786-0,ALMANAC,-0.895596212943991
Vandetanib,MEGESTROL ACETATE,UACC-257,ALMANAC,-13.4668091004295
Vandetanib,mitotane,RPMI-8226,ALMANAC,5.44975263109943
Vemurafenib,Gefitinib,MDA-MB-468,ALMANAC,10.2092408873234
Vismodegib,Vandetanib,MCF7,ALMANAC,1.58264216160456
Palbociclib,Cediranib,WT2-iPS,FRIEDMAN,-8.65099224420167
Crizotinib,Dasatinib,LOX IMVI,ALMANAC,15.9208674087347
Abiraterone,MEGESTROL ACETATE,DU-145,ALMANAC,-5.47385048790648
Vandetanib,Sorafenib,COLO 205,ALMANAC,-10.9895943979998
Palbociclib,Midostaurin,RVH-421,FRIEDMAN,-10.513019832242
Vismodegib,paclitaxel,SR,ALMANAC,-6.96441655379637
mitotane,Fulvestrant,LOX IMVI,ALMANAC,1.52120476403016
Vemurafenib,Vemurafenib,UACC62,ALMANAC,1.18792089591559
Vandetanib,thalidomide,SK-MEL-2,ALMANAC,7.10688266878222
