Drug A,Drug B,Cell Line Name,Score
VISMODEGIB,IMATINIB,OVCAR-8,0.86
CELECOXIB,TRETINOIN,U-251MG,-7.64
VEMURAFENIB,MITOTANE,MDA-MB-231,1.16
NILOTINIB,DOCETAXEL,MDA-MB-231,-8.0
VISMODEGIB,PACLITAXEL,Caki-1,7.34
RUXOLITINIB,CELECOXIB,TK-10,-8.34
CRIZOTINIB,VANDETANIB,MDA-MB-468,6.4
MEGESTROL ACETATE,LAPATINIB,HCT 116,5.77
LENALIDOMIDE,LAPATINIB,SK-MEL-28,2.14
SUNITINIB,THALIDOMIDE,K-562,-3.34
RILMENIDINE,RUXOLITINIB,L-1236,-31.484
DOCETAXEL,MITOTANE,K-562,13.96
AXITINIB,THALIDOMIDE,HCT 15,-34.57
RUXOLITINIB,FULVESTRANT,OVCAR-5,-3.81
AXITINIB,THALIDOMIDE,HT-29,3.79
MEGESTROL ACETATE,DASATINIB,UO-31,-2.14
LENALIDOMIDE,DOCETAXEL,NCI-H522,-39.91
RUXOLITINIB,MITOTANE,NCI-H460,2.98
VISMODEGIB,CELECOXIB,786-O,1.96
RALOXIFENE,MITOTANE,SK-MEL-2,-1.71
AXITINIB,LAPATINIB,EKVX,0.87
VISMODEGIB,LAPATINIB,SW620,-3.16
LENALIDOMIDE,GEFITINIB,HOP-92,-4.51
ABIRATERONE,FULVESTRANT,UO-31,-8.15
RUXOLITINIB,NILOTINIB,SN12C,2.36
ABIRATERONE,ARSENIC TRIOXIDE,Caki-1,-23.4
ABIRATERONE,DASATINIB,NCI-H522,9.2
VEMURAFENIB,PACLITAXEL,A-549,-35.91
DEXAMETHASONE,SORAFENIB,SW837,-19.3275
ABIRATERONE,LENALIDOMIDE,K-562,-35.75
GEFITINIB,PACLITAXEL,SK-MEL-28,-7.54
TRETINOIN,THALIDOMIDE,M14,-1.1
ABIRATERONE,FULVESTRANT,SK-MEL-28,-3.94
RUXOLITINIB,GEFITINIB,SNB-75,-4.59
GEFITINIB,ARSENIC TRIOXIDE,SR,-8.23
RUXOLITINIB,ABIRATERONE,RPMI-8226,-27.69
LENALIDOMIDE,SUNITINIB,DU145,-0.43
SUNITINIB,LAPATINIB,OVCAR-3,9.14
ABIRATERONE,DOCETAXEL,786-O,0.59
TRETINOIN,SUNITINIB,M14,-35.73
PACLITAXEL,SORAFENIB,OVCAR-3,-20.49
IMATINIB,ARSENIC TRIOXIDE,SK-OV-3,-9.83
GEFITINIB,MITOTANE,UO-31,-8.51
DASATINIB,SORAFENIB,HT-144,-2.8325
MEGESTROL ACETATE,TRETINOIN,TK-10,-1.91
NILOTINIB,LAPATINIB,OVCAR-3,-12.17
ABIRATERONE,NILOTINIB,HCC2998,-8.47
TRETINOIN,DOCETAXEL,EKVX,5.3
DOCETAXEL,MITOTANE,LOX-IMVI,13.03
VEMURAFENIB,MITOTANE,OVCAR-8,-1.64
PACLITAXEL,FULVESTRANT,MCF-7,0.9
VEMURAFENIB,RUXOLITINIB,SF295,3.09
ABIRATERONE,RUXOLITINIB,COLO 205,-5.77
TRETINOIN,SORAFENIB,A-498,7.38
AXITINIB,IMATINIB,PC-3,12.43
RUXOLITINIB,SUNITINIB,MCF-7,0.93
GEFITINIB,DASATINIB,OVCAR-5,2.53
VEMURAFENIB,CRIZOTINIB,OVCAR-3,0.74
RUXOLITINIB,VANDETANIB,OVCAR-5,-12.09
NATEGLINIDE,RUXOLITINIB,L-1236,-28.218
LENALIDOMIDE,GEFITINIB,UO-31,-4.55
ABIRATERONE,DOCETAXEL,Caki-1,-7.94
VISMODEGIB,FULVESTRANT,NCI-H460,-5.75
IMATINIB,NILOTINIB,HCT 116,-2.9
CRIZOTINIB,ARSENIC TRIOXIDE,NCI-H322M,-4.98
CRIZOTINIB,PACLITAXEL,A-549,-0.76
VISMODEGIB,NILOTINIB,NCI-H226,2.56
VEMURAFENIB,SORAFENIB,A-549,-9.8
VISMODEGIB,ARSENIC TRIOXIDE,U-251MG,-6.37
CELECOXIB,PACLITAXEL,HT-29,18.15
AMBRISENTAN,RUXOLITINIB,L-1236,-36.199
ABIRATERONE,MEGESTROL ACETATE,HCT 15,-9.3
AXITINIB,IMATINIB,EKVX,-10.65
VISMODEGIB,VEMURAFENIB,K-562,-8.5
PACLITAXEL,DASATINIB,T-47D,5.226
RUXOLITINIB,LENALIDOMIDE,SK-MEL-2,-2.91
CRIZOTINIB,VANDETANIB,OVCAR-4,-2.89
LENALIDOMIDE,LAPATINIB,DU145,-8.17
CRIZOTINIB,ROMIDEPSIN,SW620,-23.93
AXITINIB,NILOTINIB,LOX-IMVI,3.24
PACLITAXEL,MITOTANE,K-562,-1.04
SORAFENIB,MITOTANE,OVCAR-4,5.65
DOCETAXEL,ARSENIC TRIOXIDE,A-549,-1.32
VEMURAFENIB,RALOXIFENE,OVCAR-4,1.24
VEMURAFENIB,ABIRATERONE,EKVX,-3.92
CELECOXIB,ARSENIC TRIOXIDE,BT-549,-24.37
GEFITINIB,LAPATINIB,U-251MG,-0.53
AXITINIB,DOCETAXEL,A-498,3.02
NILOTINIB,ROMIDEPSIN,SK-MEL-28,-57.24
AXITINIB,MITOTANE,COLO 205,3.25
VINBLASTINE,GELDANAMYCIN,PA-1,-12.6625
SUNITINIB,MITOTANE,M14,-6.89
DOCETAXEL,MITOTANE,UACC-257,1.54
VEMURAFENIB,VISMODEGIB,ACHN,-33.13
DOCETAXEL,THALIDOMIDE,HCT 15,0.53
SUNITINIB,ERLOTINIB,A2780,10.475
VISMODEGIB,GEFITINIB,Hs 578T,3.22
SORAFENIB,THALIDOMIDE,OVCAR-8,-3.41
DEXAMETHASONE,DASATINIB,HT-29,-13.5575
FULVESTRANT,ARSENIC TRIOXIDE,NCI-H226,-3.75
VEMURAFENIB,GEFITINIB,HOP-92,3.67
ABIRATERONE,SORAFENIB,LOX-IMVI,-4.91
CELECOXIB,SUNITINIB,SR,-11.98
LENALIDOMIDE,TRETINOIN,HCC2998,-2.79
CRIZOTINIB,MITOTANE,TK-10,-5.66
RALOXIFENE,NILOTINIB,RPMI-8226,2.4
AXITINIB,SORAFENIB,KM12,-0.96
VISMODEGIB,PACLITAXEL,M14,-74.79
VANDETANIB,VEMURAFENIB,UACC-62,-0.24
DEXAMETHASONE,GELDANAMYCIN,RPMI-7951,-34.315
RALOXIFENE,GEFITINIB,U-251MG,-2.66
VISMODEGIB,TRETINOIN,HOP-92,-0.53
CRIZOTINIB,DASATINIB,OVCAR-5,4.13
VEMURAFENIB,CRIZOTINIB,SF539,0.69
AXITINIB,SORAFENIB,SK-MEL-5,-18.98
CELECOXIB,SORAFENIB,SF268,-1.36
CRIZOTINIB,LENALIDOMIDE,UACC-62,-22.17
SORAFENIB,ARSENIC TRIOXIDE,NCI-H226,-10.75
VINBLASTINE,GELDANAMYCIN,MDA-MB-436,-5.390000000000001
RALOXIFENE,PACLITAXEL,HT-29,-39.13
ABIRATERONE,VISMODEGIB,IGROV-1,1.77
AXITINIB,DASATINIB,MDA-MB-231,-12.75
PACLITAXEL,GELDANAMYCIN,SW620,2.6325
TRETINOIN,DOCETAXEL,PC-3,7.6
NILOTINIB,SORAFENIB,NCI-H522,-2.68
PACLITAXEL,GELDANAMYCIN,OV-90,4.2175
CELECOXIB,LAPATINIB,OVCAR-8,-13.27
DEXAMETHASONE,RUXOLITINIB,L-1236,15.655
DOCETAXEL,SUNITINIB,OVCAR-5,3.42
IMATINIB,THALIDOMIDE,SN12C,-6.29
PACLITAXEL,SUNITINIB,HCT 116,-0.2479999999999997
AXITINIB,RUXOLITINIB,CCRF-CEM,-30.0
LESTAURTINIB,EVEROLIMUS,TC-71,-0.669
AXITINIB,VEMURAFENIB,CCRF-CEM,-14.37
RUXOLITINIB,GEFITINIB,NCI-H322M,-6.13
AXITINIB,LAPATINIB,M14,-7.32
LENALIDOMIDE,MEGESTROL ACETATE,NCI-H23,-8.13
CRIZOTINIB,CELECOXIB,OVCAR-5,-7.14
LENALIDOMIDE,IMATINIB,T-47D,-3.48
GELDANAMYCIN,SORAFENIB,LoVo,-10.6175
LENALIDOMIDE,NILOTINIB,PC-3,0.41
ABIRATERONE,PACLITAXEL,NCI-H522,5.02
IMATINIB,LAPATINIB,K-562,-2.43
PACLITAXEL,DASATINIB,A-549,4.01
MEGESTROL ACETATE,ARSENIC TRIOXIDE,IGROV-1,-8.35
RALOXIFENE,MEGESTROL ACETATE,UO-31,-0.26
LAPATINIB,MITOTANE,KM12,-1.61
MEGESTROL ACETATE,THALIDOMIDE,KM12,7.96
MITOTANE,ARSENIC TRIOXIDE,HCT 116,5.0
AXITINIB,SUNITINIB,HOP-62,1.57
CELECOXIB,SORAFENIB,OVCAR-3,-0.92
PACLITAXEL,DOCETAXEL,RXF 393L,-6.09
MEGESTROL ACETATE,IMATINIB,NCI-H460,-0.25
OLANZAPINE,RUXOLITINIB,L-1236,-36.05
CRIZOTINIB,SUNITINIB,MDA-MB-231,-7.05
VANDETANIB,RUXOLITINIB,HOP-92,4.06
AXITINIB,GEFITINIB,K-562,-4.77
RUXOLITINIB,SUNITINIB,SK-OV-3,3.67
VISMODEGIB,LENALIDOMIDE,MDA-MB-468,4.94
LENALIDOMIDE,ARSENIC TRIOXIDE,HCT 116,0.72
LENALIDOMIDE,PACLITAXEL,MDA-MB-231,-22.38
VANDETANIB,PACLITAXEL,SR,-30.55
VEMURAFENIB,MEGESTROL ACETATE,IGROV-1,-31.87
CELECOXIB,SORAFENIB,IGROV-1,-3.97
VANDETANIB,SUNITINIB,786-O,-4.3
VANDETANIB,SORAFENIB,IGROV-1,-13.62
NILOTINIB,FULVESTRANT,UACC-62,-5.35
SUNITINIB,ARSENIC TRIOXIDE,SF295,-0.73
LENALIDOMIDE,SUNITINIB,UACC-62,0.69
CELECOXIB,NILOTINIB,Hs 578T,-3.16
RALOXIFENE,IMATINIB,HT-29,-0.25
CELECOXIB,ROMIDEPSIN,MCF-7,-66.94
MITOTANE,NILOTINIB,Caki-1,-1.92
FULVESTRANT,SORAFENIB,A-498,-4.08
RALOXIFENE,THALIDOMIDE,OVCAR-4,-1.25
RUXOLITINIB,MEGESTROL ACETATE,OVCAR-5,-5.48
CELECOXIB,IMATINIB,U-251MG,-0.48
GEFITINIB,CELECOXIB,OVCAR-3,-8.84
DEXAMETHASONE,SORAFENIB,A2780,-12.2175
RALOXIFENE,VISMODEGIB,MDA-MB-468,-2.19
CRIZOTINIB,AXITINIB,UACC-62,2.23
VEMURAFENIB,PACLITAXEL,SF295,1.57
AXITINIB,TRETINOIN,NCI-H23,-2.74
VANDETANIB,CELECOXIB,TK-10,-17.11
LENALIDOMIDE,TRETINOIN,UACC-257,-5.3
VANDETANIB,FULVESTRANT,EKVX,-6.81
AXITINIB,FULVESTRANT,NCI-H460,-10.91
CELECOXIB,THALIDOMIDE,PC-3,-4.99
ABIRATERONE,FULVESTRANT,HCC2998,-6.57
MEGESTROL ACETATE,SUNITINIB,SF539,-64.69
CRIZOTINIB,THALIDOMIDE,NCI-H322M,6.4
ABIRATERONE,AXITINIB,PC-3,-2.4
MEGESTROL ACETATE,SORAFENIB,SF539,-32.51
CRIZOTINIB,ARSENIC TRIOXIDE,HOP-92,-10.89
DASATINIB,LAPATINIB,MDA-MB-468,0.77
DOCETAXEL,ARSENIC TRIOXIDE,SK-MEL-5,-0.25
ABIRATERONE,AXITINIB,HT-29,1.53
VEMURAFENIB,VISMODEGIB,SK-MEL-5,-22.97
SUNITINIB,GELDANAMYCIN,A-427,5.8725000000000005
RUXOLITINIB,CELECOXIB,LOX-IMVI,-1.52
CELECOXIB,ARSENIC TRIOXIDE,SNB-75,-15.92
IMATINIB,DASATINIB,HOP-62,1.59
LAPATINIB,MITOTANE,NCI-H522,-42.13
MITOTANE,ARSENIC TRIOXIDE,T-47D,-4.85
RUXOLITINIB,IMATINIB,NCI-H522,-4.32
DOCETAXEL,DASATINIB,BT-549,-1.73
ABIRATERONE,VEMURAFENIB,NCI-H226,-7.44
NILOTINIB,FULVESTRANT,CCRF-CEM,-6.67
CRIZOTINIB,SUNITINIB,HCT 15,-0.42
GEFITINIB,SORAFENIB,HOP-92,-8.82
RUXOLITINIB,TRETINOIN,M14,1.34
RALOXIFENE,LAPATINIB,786-O,3.06
DASATINIB,FULVESTRANT,A-498,-23.59
IMATINIB,MITOTANE,U-251MG,-13.91
RUXOLITINIB,LAPATINIB,ACHN,-3.89
CRIZOTINIB,TRETINOIN,HT-29,-12.61
DEXAMETHASONE,SORAFENIB,NCI-H520,-7.5775
ROMIDEPSIN,SUNITINIB,OVCAR-3,-39.95
VEMURAFENIB,VEMURAFENIB,SF539,-0.29
RUXOLITINIB,LENALIDOMIDE,Hs 578T,-0.45
VISMODEGIB,VEMURAFENIB,M14,-24.94
ABIRATERONE,MEGESTROL ACETATE,TK-10,-38.35
AXITINIB,CRIZOTINIB,DU145,-10.97
RALOXIFENE,VANDETANIB,RPMI-8226,-5.92
ABIRATERONE,LAPATINIB,SNB-75,-6.48
VANDETANIB,THALIDOMIDE,HCT 116,-24.38
CRIZOTINIB,SORAFENIB,SK-MEL-5,-21.9
AXITINIB,DOCETAXEL,Hs 578T,-36.13
ABIRATERONE,IMATINIB,DU145,-8.78
IMATINIB,LAPATINIB,SK-MEL-28,-33.25
ABIRATERONE,TRETINOIN,HCT 116,-3.54
VANDETANIB,MITOTANE,OVCAR-3,-12.59
LENALIDOMIDE,TRETINOIN,SK-MEL-2,1.19
RALOXIFENE,SORAFENIB,NCI-H23,-9.59
RUXOLITINIB,DASATINIB,786-O,0.51
MEGESTROL ACETATE,CELECOXIB,HOP-92,-18.56
EVEROLIMUS,PANOBINOSTAT,TC-71,-3.805
RALOXIFENE,GEFITINIB,786-O,2.32
PACLITAXEL,ERLOTINIB,MDA-MB-436,0.7949999999999999
AXITINIB,TRETINOIN,UACC-62,1.86
IMATINIB,SORAFENIB,HCT 116,-1.91
VEMURAFENIB,MITOTANE,RPMI-8226,-12.72
LEVODOPA,RUXOLITINIB,L-1236,-34.117
VISMODEGIB,AXITINIB,SK-MEL-2,3.78
CRIZOTINIB,ABIRATERONE,SF295,0.92
SORAFENIB,ARSENIC TRIOXIDE,RXF 393L,-38.66
RALOXIFENE,LAPATINIB,OVCAR-8,-0.56
FULVESTRANT,THALIDOMIDE,CCRF-CEM,-7.59
CELECOXIB,NILOTINIB,UO-31,0.61
DEXAMETHASONE,SORAFENIB,A2058,-2.8525
RUXOLITINIB,ROMIDEPSIN,HT-29,-75.12
AXITINIB,PACLITAXEL,SW620,-4.72
MANIDIPINE,RUXOLITINIB,L-1236,-9.37
RUXOLITINIB,GEFITINIB,UACC-62,-4.87
PACLITAXEL,FULVESTRANT,OVCAR-8,-0.69
PACLITAXEL,LAPATINIB,T-47D,3.148
CRIZOTINIB,AXITINIB,SK-MEL-28,8.22
VISMODEGIB,MITOTANE,HCT 116,4.31
CELECOXIB,MITOTANE,NCI-H460,-3.14
RALOXIFENE,LAPATINIB,ACHN,-2.94
ABIRATERONE,PACLITAXEL,SK-OV-3,-48.46
GEFITINIB,ARSENIC TRIOXIDE,SF539,-2.12
TRETINOIN,FULVESTRANT,HOP-92,-1.5
VANDETANIB,LAPATINIB,OVCAR-3,-13.7
VISMODEGIB,DOCETAXEL,HCT 116,12.63
CRIZOTINIB,AXITINIB,HCT 116,-4.62
TIVANTINIB,PELITINIB,TC-71,-4.59
ABIRATERONE,VISMODEGIB,OVCAR-3,-13.75
MEGESTROL ACETATE,SORAFENIB,IGROV-1,-33.19
GEFITINIB,VEMURAFENIB,PC-3,-6.84
ABIRATERONE,ARSENIC TRIOXIDE,SN12C,-8.12
AXITINIB,CELECOXIB,PC-3,-5.47
ERLOTINIB,DASATINIB,HT-144,-16.785
VISMODEGIB,GEFITINIB,A-498,5.83
NILOTINIB,THALIDOMIDE,LOX-IMVI,-13.3
ABIRATERONE,FULVESTRANT,SR,-6.95
IMATINIB,MITOTANE,NCI-H522,-19.67
ABIRATERONE,GEFITINIB,K-562,5.76
AXITINIB,NILOTINIB,DU145,-2.97
CELECOXIB,ARSENIC TRIOXIDE,Hs 578T,-17.88
RUXOLITINIB,THALIDOMIDE,TK-10,-2.67
AXITINIB,CRIZOTINIB,CCRF-CEM,-3.68
IMATINIB,NILOTINIB,BT-549,-2.89
VEMURAFENIB,RUXOLITINIB,SK-MEL-5,-29.57
DOCETAXEL,LAPATINIB,RPMI-8226,26.03
VANDETANIB,GEFITINIB,M14,13.75
METFORMIN,RUXOLITINIB,L-1236,-4.644
AXITINIB,RALOXIFENE,M14,6.05
LENALIDOMIDE,SORAFENIB,NCI-H460,-6.24
DEXAMETHASONE,LAPATINIB,A2058,-31.0225
FULVESTRANT,ARSENIC TRIOXIDE,NCI-H23,-18.7
DASATINIB,SORAFENIB,SW620,4.502
IMATINIB,THALIDOMIDE,SR,-3.03
AXITINIB,MEGESTROL ACETATE,CCRF-CEM,-18.12
AXITINIB,MEGESTROL ACETATE,NCI-H322M,-7.97
VANDETANIB,RUXOLITINIB,A-498,0.21
CRIZOTINIB,CELECOXIB,SN12C,2.2
AXITINIB,FULVESTRANT,OVCAR-8,0.55
VISMODEGIB,MEGESTROL ACETATE,SW620,-0.27
VEMURAFENIB,GEFITINIB,A-498,5.72
RUXOLITINIB,PACLITAXEL,MDA-MB-231,8.34
MEGESTROL ACETATE,CELECOXIB,HCC2998,-3.5
LENALIDOMIDE,NILOTINIB,HCT 116,1.62
CELECOXIB,IMATINIB,HOP-92,1.52
TRETINOIN,ROMIDEPSIN,SW620,-82.41
PACLITAXEL,DOCETAXEL,SNB-75,0.38
VANDETANIB,GEFITINIB,CCRF-CEM,-20.27
NILOTINIB,ARSENIC TRIOXIDE,TK-10,-8.67
SUNITINIB,MITOTANE,TK-10,-2.15
GEFITINIB,THALIDOMIDE,Hs 578T,-2.12
MITOTANE,ARSENIC TRIOXIDE,SK-OV-3,-18.78
MEGESTROL ACETATE,FULVESTRANT,SW620,-6.77
CRIZOTINIB,AXITINIB,SF539,0.15
COBIMETINIB,RUXOLITINIB,L-1236,-37.375
CRIZOTINIB,MITOTANE,HOP-62,2.6
PACLITAXEL,SORAFENIB,LOX-IMVI,17.66
DOCETAXEL,SUNITINIB,A-549,15.61
CRIZOTINIB,SUNITINIB,HCC2998,-13.84
VANDETANIB,VEMURAFENIB,NCI-H23,-27.89
MEGESTROL ACETATE,NILOTINIB,SN12C,-0.42
NILOTINIB,DOCETAXEL,PC-3,3.34
VINBLASTINE,LAPATINIB,SW837,34.345
AXITINIB,NILOTINIB,SK-MEL-5,-20.96
AXITINIB,RALOXIFENE,SW620,-5.73
MEGESTROL ACETATE,DOCETAXEL,MDA-MB-231,-85.0
VISMODEGIB,LENALIDOMIDE,NCI-H522,-10.82
AXITINIB,CELECOXIB,TK-10,-18.06
DASATINIB,SORAFENIB,HOP-92,-70.67
VEMURAFENIB,VANDETANIB,RPMI-8226,-2.82
LENALIDOMIDE,FULVESTRANT,UO-31,-5.18
AXITINIB,DOCETAXEL,HCT 116,-11.16
VANDETANIB,SUNITINIB,SF268,-2.46
ROMIDEPSIN,SORAFENIB,OVCAR-5,-59.39
MEGESTROL ACETATE,DOCETAXEL,RXF 393L,-33.55
ROMIDEPSIN,MITOTANE,NCI-H23,-46.51
VEMURAFENIB,LENALIDOMIDE,HCT 116,-9.73
VEMURAFENIB,ROMIDEPSIN,HCT 116,-70.13
TRETINOIN,FULVESTRANT,U-251MG,2.42
GEFITINIB,SUNITINIB,M14,7.45
MITOTANE,FULVESTRANT,SW620,-10.43
CRIZOTINIB,ROMIDEPSIN,NCI-H23,-16.83
RUXOLITINIB,IMATINIB,SK-MEL-5,-33.13
DOCETAXEL,ROMIDEPSIN,IGROV-1,2.06
AXITINIB,PACLITAXEL,NCI-H460,-14.78
RALOXIFENE,CELECOXIB,HCC2998,-9.4
DOCETAXEL,SORAFENIB,MOLT-4,-70.06
METFORMIN,SUNITINIB,HT-29,7.46
RALOXIFENE,VISMODEGIB,SF295,0.04
RUXOLITINIB,ROMIDEPSIN,T-47D,-87.0
VISMODEGIB,TRETINOIN,COLO 205,-11.65
RALOXIFENE,FULVESTRANT,MDA-MB-231,-5.93
SUNITINIB,THALIDOMIDE,RXF 393L,-2.32
VANDETANIB,ARSENIC TRIOXIDE,HCC2998,-3.79
MEGESTROL ACETATE,NILOTINIB,SNB-75,-21.32
DOCETAXEL,SORAFENIB,DU145,8.73
AXITINIB,DASATINIB,SK-MEL-28,-6.36
CRIZOTINIB,ROMIDEPSIN,COLO 205,-30.13
ERLOTINIB,SORAFENIB,OV-90,1.915
GW501516,RUXOLITINIB,L-1236,-22.417
METFORMIN,ERLOTINIB,HCT 116,-22.925
VANDETANIB,SORAFENIB,UO-31,-12.27
CELECOXIB,ARSENIC TRIOXIDE,Caki-1,-19.02
SUNITINIB,LAPATINIB,RPMI-7951,21.1425
VEMURAFENIB,ROMIDEPSIN,TK-10,-8.63
AXITINIB,PACLITAXEL,MCF-7,-8.69
CRIZOTINIB,MITOTANE,OVCAR-5,-16.88
GEFITINIB,CELECOXIB,HT-29,-1.57
SUNITINIB,MITOTANE,SF268,4.61
VEMURAFENIB,IMATINIB,UACC-62,-17.57
PACLITAXEL,DASATINIB,RXF 393L,1.38
CRIZOTINIB,ROMIDEPSIN,HCT 15,2.5
VANDETANIB,FULVESTRANT,NCI-H460,-8.15
GEFITINIB,MITOTANE,OVCAR-8,-9.87
RALOXIFENE,AXITINIB,SW620,-3.71
RALOXIFENE,LENALIDOMIDE,SK-MEL-5,3.33
CRIZOTINIB,ABIRATERONE,OVCAR-5,-7.17
RALOXIFENE,MEGESTROL ACETATE,TK-10,-5.74
CRIZOTINIB,LENALIDOMIDE,RXF 393L,-3.84
VANDETANIB,THALIDOMIDE,OVCAR-4,-2.14
ABIRATERONE,PACLITAXEL,UACC-62,-20.32
DOCETAXEL,ARSENIC TRIOXIDE,MOLT-4,-1.66
RUXOLITINIB,VEMURAFENIB,KM12,-18.71
VANDETANIB,FULVESTRANT,BT-549,4.37
NILOTINIB,DASATINIB,HCT 15,-17.78
RALOXIFENE,CRIZOTINIB,A-549,-19.21
MEGESTROL ACETATE,IMATINIB,BT-549,-0.45
LENALIDOMIDE,IMATINIB,NCI-H226,-2.86
RUXOLITINIB,IMATINIB,SK-OV-3,-0.79
VISMODEGIB,MEGESTROL ACETATE,786-O,-10.81
TRETINOIN,FULVESTRANT,COLO 205,-2.33
ABIRATERONE,RUXOLITINIB,OVCAR-3,-38.07
CRIZOTINIB,PACLITAXEL,HCT 15,7.48
CRIZOTINIB,RUXOLITINIB,OVCAR-3,0.45
VANDETANIB,ARSENIC TRIOXIDE,MDA-MB-468,-9.64
VANDETANIB,VEMURAFENIB,SK-MEL-28,-6.17
IMATINIB,ARSENIC TRIOXIDE,NCI-H522,-3.4
SUNITINIB,ERLOTINIB,SK-MEL-30,2.69
TRETINOIN,NILOTINIB,SR,-24.35
VEMURAFENIB,ARSENIC TRIOXIDE,Hs 578T,-25.03
GEFITINIB,FULVESTRANT,HOP-92,-0.56
VEMURAFENIB,TRETINOIN,SF268,-5.44
VEMURAFENIB,MITOTANE,A-498,-7.49
RALOXIFENE,MITOTANE,HOP-92,-0.11
RUXOLITINIB,MITOTANE,A-498,1.99
CELECOXIB,NILOTINIB,SF295,-2.45
DASATINIB,SORAFENIB,NCI-H226,-38.56
PACLITAXEL,SORAFENIB,UACC-257,7.18
DEXAMETHASONE,SORAFENIB,OCUB-M,-11.705
GEFITINIB,ROMIDEPSIN,A-498,-0.89
VISMODEGIB,MITOTANE,MCF-7,7.47
LAPATINIB,SORAFENIB,COLO 205,-1.24
TRETINOIN,MITOTANE,HOP-92,1.35
ROMIDEPSIN,SUNITINIB,K-562,-49.67
LENALIDOMIDE,VEMURAFENIB,EKVX,-3.38
VISMODEGIB,CRIZOTINIB,NCI-H23,-1.05
VEMURAFENIB,AXITINIB,T-47D,2.19
RUXOLITINIB,LAPATINIB,PC-3,5.81
VISMODEGIB,ARSENIC TRIOXIDE,SNB-75,-3.38
ABIRATERONE,FULVESTRANT,RPMI-8226,-7.95
RALOXIFENE,MITOTANE,NCI-H322M,-1.41
CELECOXIB,ARSENIC TRIOXIDE,HCT 15,-10.02
LAPATINIB,SUNITINIB,SW620,-10.53
DOCETAXEL,ARSENIC TRIOXIDE,HCT 15,-3.32
VEMURAFENIB,GEFITINIB,HCT 15,-1.06
RALOXIFENE,DOCETAXEL,UACC-62,-29.07
MITOTANE,NILOTINIB,NCI-H522,-1.16
VEMURAFENIB,PACLITAXEL,NCI-H23,-47.41
CRIZOTINIB,MEGESTROL ACETATE,HOP-62,-9.57
RALOXIFENE,FULVESTRANT,OVCAR-5,-0.93
NILOTINIB,DOCETAXEL,EKVX,-1.73
VISMODEGIB,PACLITAXEL,NCI-H226,4.59
ROMIDEPSIN,SORAFENIB,PC-3,-79.67
CELECOXIB,LAPATINIB,SF268,3.54
CRIZOTINIB,SORAFENIB,Caki-1,3.01
NILOTINIB,DASATINIB,HOP-92,-5.41
VEMURAFENIB,VANDETANIB,MOLT-4,5.97
TRETINOIN,IMATINIB,T-47D,0.61
MEGESTROL ACETATE,SORAFENIB,MDA-MB-468,-41.59
VEMURAFENIB,SUNITINIB,EKVX,-3.05
MEGESTROL ACETATE,VEMURAFENIB,UO-31,-28.94
VEMURAFENIB,DASATINIB,LOX-IMVI,5.4
VEMURAFENIB,VEMURAFENIB,LOX-IMVI,-5.08
AXITINIB,CELECOXIB,SF539,-4.36
TRETINOIN,DOCETAXEL,MOLT-4,0.11
VANDETANIB,VEMURAFENIB,UO-31,-4.01
VISMODEGIB,LAPATINIB,ACHN,-14.22
LENALIDOMIDE,ROMIDEPSIN,SNB-75,-36.57
GEFITINIB,SORAFENIB,NCI-H226,-8.44
RALOXIFENE,VEMURAFENIB,U-251MG,-2.9450000000000003
VANDETANIB,LAPATINIB,COLO 205,-4.45
VEMURAFENIB,CRIZOTINIB,SK-MEL-28,-9.18
CRIZOTINIB,TRETINOIN,UO-31,-0.73
FULVESTRANT,THALIDOMIDE,EKVX,-0.91
LENVATINIB,AV412,TC-71,-28.395
VISMODEGIB,AXITINIB,RPMI-8226,8.43
MINOCYCLINE,RUXOLITINIB,L-1236,-23.5
LAPATINIB,GELDANAMYCIN,UACC-62,4.0375
GEFITINIB,CELECOXIB,SW620,-10.83
VANDETANIB,THALIDOMIDE,MDA-MB-468,2.39
MEGESTROL ACETATE,CELECOXIB,HOP-62,-17.3
VEMURAFENIB,PACLITAXEL,OVCAR-3,-46.09
MITOTANE,THALIDOMIDE,KM12,0.14
SUNITINIB,SORAFENIB,Caki-1,-12.12
LENALIDOMIDE,GEFITINIB,KM12,-7.68
NILOTINIB,ROMIDEPSIN,NCI-H226,-75.16
DASATINIB,MITOTANE,M14,-0.98
LENALIDOMIDE,DASATINIB,NCI-H460,-0.88
ABIRATERONE,NILOTINIB,RXF 393L,-6.0
IMATINIB,FULVESTRANT,SNB-75,-4.24
BELINOSTAT,PONATINIB,RD,-0.212
MITOTANE,ARSENIC TRIOXIDE,MDA-MB-231,-25.01
TRETINOIN,ARSENIC TRIOXIDE,MDA-MB-468,-26.76
ABIRATERONE,VEMURAFENIB,T-47D,-2.36
VEMURAFENIB,MITOTANE,HCT 15,2.2
SNX5422,TIVANTINIB,TC-71,-0.285
ABIRATERONE,SORAFENIB,HCC2998,-14.57
RALOXIFENE,ARSENIC TRIOXIDE,ACHN,-0.64
CRIZOTINIB,SUNITINIB,NCI-H322M,3.52
DEXAMETHASONE,SUNITINIB,A2058,-15.7825
IMATINIB,PACLITAXEL,U-251MG,-11.53
DASATINIB,SORAFENIB,NCI-H1650,5.42
PACLITAXEL,FULVESTRANT,NCI-H322M,-1.42
