Drug A,Drug B,Cell Line Name,Score
DASATINIB,THALIDOMIDE,EKVX,-6.28
TRETINOIN,LAPATINIB,SNB-75,-3.03
ABIRATERONE,MEGESTROL ACETATE,OVCAR-3,-41.26
METFORMIN,SUNITINIB,SW620,-43.93
ABIRATERONE,GEFITINIB,MDA-MB-231,-7.33
RALOXIFENE,VISMODEGIB,A-498,-5.54
ROMIDEPSIN,SUNITINIB,M14,-24.83
MEGESTROL ACETATE,CELECOXIB,SW620,1.29
CRIZOTINIB,VEMURAFENIB,SF295,1.37
TRETINOIN,SUNITINIB,UACC-62,-0.13
MEGESTROL ACETATE,PACLITAXEL,IGROV-1,-28.49
RALOXIFENE,CELECOXIB,T-47D,-0.86
PACLITAXEL,ARSENIC TRIOXIDE,NCI-H23,-3.52
MEMANTINE,RUXOLITINIB,L-1236,-30.15
ABIRATERONE,CRIZOTINIB,NCI-H322M,-1.68
DASATINIB,FULVESTRANT,OVCAR-5,-0.5
GEFITINIB,DOCETAXEL,U-251MG,4.52
CELECOXIB,DOCETAXEL,NCI-H226,4.73
CRIZOTINIB,VANDETANIB,M14,0.06
CELECOXIB,ROMIDEPSIN,MDA-MB-231,2.53
VEMURAFENIB,SORAFENIB,TK-10,-11.8
TRETINOIN,THALIDOMIDE,NCI-H226,-2.32
LENALIDOMIDE,DASATINIB,HCT 15,1.96
RUXOLITINIB,ARSENIC TRIOXIDE,Hs 578T,-45.95
AXITINIB,DASATINIB,SW620,-3.97
PACLITAXEL,SUNITINIB,SK-MES-1,0.5525
CELECOXIB,LAPATINIB,HT-29,-5.07
GEFITINIB,MEGESTROL ACETATE,BT-549,-10.12
MEGESTROL ACETATE,IMATINIB,NCI-H23,-3.27
CRIZOTINIB,MEGESTROL ACETATE,K-562,-57.82
VISMODEGIB,MITOTANE,MDA-MB-231,-10.39
GEFITINIB,PACLITAXEL,Hs 578T,-17.13
NILOTINIB,SUNITINIB,OVCAR-4,-2.58
DASATINIB,FULVESTRANT,HOP-62,-4.4
CELECOXIB,NILOTINIB,IGROV-1,-2.29
VANDETANIB,VISMODEGIB,MDA-MB-231,-5.66
GEFITINIB,FULVESTRANT,IGROV-1,-6.49
CELECOXIB,DOCETAXEL,BT-549,9.92
RALOXIFENE,THALIDOMIDE,UO-31,2.22
VISMODEGIB,VANDETANIB,SK-MEL-28,-1.37
IMATINIB,ARSENIC TRIOXIDE,HOP-62,-8.13
ABIRATERONE,MITOTANE,CCRF-CEM,-16.77
RALOXIFENE,VEMURAFENIB,OVCAR-8,-2.1050000000000004
LENALIDOMIDE,PACLITAXEL,SK-MEL-2,-21.24
ABIRATERONE,DOCETAXEL,MDA-MB-231,-2.78
CELECOXIB,NILOTINIB,T-47D,-1.72
METFORMIN,LAPATINIB,NCI-H2122,-1.6725
CELECOXIB,SORAFENIB,Hs 578T,0.06
MEGESTROL ACETATE,VEMURAFENIB,SN12C,3.9
AXITINIB,GEFITINIB,M14,7.75
ABIRATERONE,VANDETANIB,UACC-257,7.59
ABIRATERONE,THALIDOMIDE,M14,-3.22
LENALIDOMIDE,SUNITINIB,OVCAR-3,-2.44
ABIRATERONE,RUXOLITINIB,U-251MG,-17.5
RUXOLITINIB,SORAFENIB,SR,-6.54
VEMURAFENIB,DOCETAXEL,RPMI-8226,-34.03
ABIRATERONE,SORAFENIB,MDA-MB-231,1.0
VINBLASTINE,DASATINIB,SW837,41.1
NILOTINIB,PACLITAXEL,NCI-H460,-8.86
VISMODEGIB,MITOTANE,SW620,3.34
CELECOXIB,ROMIDEPSIN,SN12C,-53.14
RALOXIFENE,FULVESTRANT,HOP-62,0.46
ABIRATERONE,FULVESTRANT,Caki-1,-1.35
SUNITINIB,THALIDOMIDE,SNB-75,1.07
CELECOXIB,TRETINOIN,NCI-H226,3.67
RALOXIFENE,CRIZOTINIB,NCI-H460,1.73
RALOXIFENE,VANDETANIB,SNB-75,-2.34
VISMODEGIB,THALIDOMIDE,MDA-MB-468,1.04
AXITINIB,LENALIDOMIDE,DU145,-2.23
RALOXIFENE,GEFITINIB,LOX-IMVI,-3.84
RALOXIFENE,ARSENIC TRIOXIDE,SNB-75,-2.51
ABIRATERONE,FULVESTRANT,NCI-H322M,4.72
AXITINIB,THALIDOMIDE,LOX-IMVI,1.62
RUXOLITINIB,VEMURAFENIB,SF268,-6.25
LENALIDOMIDE,NILOTINIB,RXF 393L,1.07
SUNITINIB,DASATINIB,UWB1.289,1.5225
AXITINIB,VEMURAFENIB,OVCAR-3,0.43
AXITINIB,DOCETAXEL,NCI-H23,-20.47
MEGESTROL ACETATE,CRIZOTINIB,UACC-62,-50.41
CELECOXIB,PACLITAXEL,KM12,4.96
MEGESTROL ACETATE,DASATINIB,SK-MEL-28,-1.89
METFORMIN,DASATINIB,VCaP,0.0449999999999999
LAPATINIB,DASATINIB,HCT 116,-13.81
VERAPAMIL,RUXOLITINIB,L-1236,-28.62
IMATINIB,NILOTINIB,NCI-H23,-2.29
LENALIDOMIDE,MITOTANE,PC-3,2.1
LENALIDOMIDE,VEMURAFENIB,K-562,-1.29
ROMIDEPSIN,FULVESTRANT,SK-OV-3,-4.75
VISMODEGIB,PACLITAXEL,HCC2998,7.7
GEFITINIB,MEGESTROL ACETATE,EKVX,-4.86
MEGESTROL ACETATE,DOCETAXEL,IGROV-1,-17.46
LENALIDOMIDE,MEGESTROL ACETATE,Hs 578T,-2.57
VISMODEGIB,CRIZOTINIB,SK-OV-3,-1.09
GEFITINIB,PACLITAXEL,OVCAR-3,3.1
LAPATINIB,THALIDOMIDE,MCF-7,-3.21
CELECOXIB,RUXOLITINIB,L-1236,-35.92
SORAFENIB,ARSENIC TRIOXIDE,A-498,-33.98
ABIRATERONE,CRIZOTINIB,SR,-1.2
VEMURAFENIB,SORAFENIB,HCC2998,-23.72
AXITINIB,IMATINIB,A-498,-11.65
IMATINIB,THALIDOMIDE,A-549,-2.01
MEGESTROL ACETATE,CELECOXIB,MCF-7,-18.34
VISMODEGIB,IMATINIB,HOP-92,-5.58
CRIZOTINIB,PACLITAXEL,U-251MG,-18.42
VANDETANIB,DOCETAXEL,OVCAR-4,0.55
AXITINIB,VANDETANIB,EKVX,4.62
SUNITINIB,GELDANAMYCIN,NCI-H1650,5.7700000000000005
RALOXIFENE,VISMODEGIB,Hs 578T,-4.1
RALOXIFENE,TRETINOIN,SK-MEL-2,2.49
CELECOXIB,DASATINIB,IGROV-1,-22.57
LENALIDOMIDE,ARSENIC TRIOXIDE,Caki-1,-13.0
ABIRATERONE,VANDETANIB,SNB-75,-19.0
CRIZOTINIB,VANDETANIB,MOLT-4,4.64
RALOXIFENE,MEGESTROL ACETATE,A-498,-0.94
DASATINIB,FULVESTRANT,Hs 578T,3.07
MEGESTROL ACETATE,NILOTINIB,SF268,-8.13
RALOXIFENE,LENALIDOMIDE,COLO 205,-4.21
MEGESTROL ACETATE,CRIZOTINIB,TK-10,-26.28
RALOXIFENE,SUNITINIB,IGROV-1,-11.46
AXITINIB,ARSENIC TRIOXIDE,UO-31,-21.47
CRIZOTINIB,SORAFENIB,TK-10,-12.52
GEFITINIB,FULVESTRANT,RPMI-8226,-3.54
VANDETANIB,ABIRATERONE,SR,-9.66
VEMURAFENIB,ARSENIC TRIOXIDE,M14,-10.75
VEMURAFENIB,VEMURAFENIB,OVCAR-4,1.3
ABIRATERONE,FULVESTRANT,OVCAR-4,2.51
VEMURAFENIB,LENALIDOMIDE,RPMI-8226,1.72
IMATINIB,LAPATINIB,SF268,-5.39
VISMODEGIB,AXITINIB,SNB-75,1.7
METFORMIN,ERLOTINIB,MDA-MB-436,-42.32
VISMODEGIB,ARSENIC TRIOXIDE,OVCAR-4,-13.23
RALOXIFENE,LAPATINIB,SK-MEL-2,-1.56
DOCETAXEL,RUXOLITINIB,L-1236,-9.357
RALOXIFENE,TRETINOIN,A-549,-5.56
DOCETAXEL,ROMIDEPSIN,EKVX,-0.7
NILOTINIB,PACLITAXEL,SN12C,-23.31
VISMODEGIB,VEMURAFENIB,HT-29,4.4
LENALIDOMIDE,MEGESTROL ACETATE,MDA-MB-468,-1.25
MEGESTROL ACETATE,IMATINIB,NCI-H522,-34.8
VANDETANIB,DASATINIB,MDA-MB-468,-2.51
SORAFENIB,ARSENIC TRIOXIDE,SF539,-39.33
VANDETANIB,FULVESTRANT,UACC-62,-3.45
VEMURAFENIB,VISMODEGIB,BT-549,1.99
SNX5422,EVEROLIMUS,TC-71,0.984
ERTEBEREL,RUXOLITINIB,L-1236,-19.602
RALOXIFENE,THALIDOMIDE,RXF 393L,-2.64
VISMODEGIB,DOCETAXEL,U-251MG,8.12
AXITINIB,ROMIDEPSIN,UACC-257,-68.63
TRETINOIN,IMATINIB,UACC-62,-1.97
VISMODEGIB,VANDETANIB,PC-3,-3.35
GEFITINIB,LAPATINIB,RXF 393L,-5.72
ABIRATERONE,THALIDOMIDE,SF268,-22.53
VISMODEGIB,PACLITAXEL,SK-OV-3,-45.53
GEFITINIB,MITOTANE,K-562,8.56
PACLITAXEL,ROMIDEPSIN,T-47D,-2.06
CRIZOTINIB,SUNITINIB,NCI-H23,-10.22
VINBLASTINE,DASATINIB,VCaP,-0.4399999999999999
LAPATINIB,SORAFENIB,SK-MEL-30,2.8075
AXITINIB,LAPATINIB,PC-3,6.0
RALOXIFENE,LENALIDOMIDE,TK-10,-1.53
ABIRATERONE,AXITINIB,NCI-H226,0.83
VISMODEGIB,RUXOLITINIB,L-428,0.3266666666666666
VISMODEGIB,MEGESTROL ACETATE,NCI-H226,-28.38
LENALIDOMIDE,VEMURAFENIB,HOP-92,-2.14
PACLITAXEL,THALIDOMIDE,SK-MEL-28,-60.55
MEGESTROL ACETATE,VEMURAFENIB,MDA-MB-231,-7.24
CELECOXIB,ARSENIC TRIOXIDE,HOP-62,-4.4
ABIRATERONE,PACLITAXEL,SK-MEL-5,-11.88
MITOTANE,THALIDOMIDE,COLO 205,0.28
VISMODEGIB,LAPATINIB,KM12,-11.92
SUNITINIB,FULVESTRANT,Hs 578T,2.0
VEMURAFENIB,LENALIDOMIDE,A-549,-4.38
DASATINIB,LAPATINIB,NCI-H460,-3.3
IMATINIB,NILOTINIB,OVCAR-5,-0.76
RALOXIFENE,LAPATINIB,MDA-MB-468,-3.52
GEFITINIB,THALIDOMIDE,OVCAR-4,-1.96
FULVESTRANT,SORAFENIB,SW620,-19.18
GEFITINIB,VEMURAFENIB,KM12,-8.39
DOFETILIDE,RUXOLITINIB,L-1236,-43.09
TRETINOIN,SORAFENIB,786-O,6.83
RALOXIFENE,CRIZOTINIB,PC-3,-2.03
ABIRATERONE,NILOTINIB,SF539,-1.36
ROMIDEPSIN,THALIDOMIDE,UACC-257,-49.85
VEMURAFENIB,VISMODEGIB,SNB-75,2.49
METFORMIN,GELDANAMYCIN,NCI-H520,-4.782500000000001
TRETINOIN,DASATINIB,SF295,-32.18
LENALIDOMIDE,CRIZOTINIB,T-47D,-3.08
GEFITINIB,CELECOXIB,COLO 205,-10.61
TRETINOIN,SORAFENIB,HOP-62,2.83
IMATINIB,ARSENIC TRIOXIDE,M14,-16.36
NILOTINIB,THALIDOMIDE,PC-3,-4.21
LENALIDOMIDE,DOCETAXEL,NCI-H23,-23.66
VISMODEGIB,VEMURAFENIB,PC-3,-1.21
VANDETANIB,AXITINIB,UO-31,-7.33
RALOXIFENE,MEGESTROL ACETATE,U-251MG,-1.91
CRIZOTINIB,VANDETANIB,NCI-H322M,-14.12
TRETINOIN,FULVESTRANT,OVCAR-8,-1.35
LENALIDOMIDE,IMATINIB,U-251MG,0.65
RUXOLITINIB,LAPATINIB,SK-OV-3,-1.43
CRIZOTINIB,SORAFENIB,SNB-75,-14.54
ABIRATERONE,DASATINIB,MDA-MB-468,3.71
RUXOLITINIB,VISMODEGIB,MDA-MB-231,-3.39
CELECOXIB,MITOTANE,UACC-62,-3.15
VANDETANIB,VEMURAFENIB,HOP-92,-0.86
LAPATINIB,SORAFENIB,SW620,-1.298
ABIRATERONE,CELECOXIB,SK-MEL-2,-0.53
AXITINIB,VANDETANIB,HCT 116,-10.52
METFORMIN,DASATINIB,SK-MES-1,-37.395
ROMIDEPSIN,THALIDOMIDE,SF268,-61.24
MEGESTROL ACETATE,CRIZOTINIB,HCT 116,-66.09
DOCETAXEL,MITOTANE,SF268,0.71
VANDETANIB,AXITINIB,HCT 15,-1.78
VANDETANIB,FULVESTRANT,HCT 15,-2.56
RALOXIFENE,IMATINIB,DU145,-4.4
LENALIDOMIDE,CELECOXIB,A-549,-2.79
SONIDEGIB,RUXOLITINIB,L-1236,-61.385
RALOXIFENE,SORAFENIB,EKVX,-11.48
ERLOTINIB,SORAFENIB,NCI-H460,2.235
AXITINIB,VISMODEGIB,RPMI-8226,3.67
TRETINOIN,NILOTINIB,HCT 15,-3.63
VANDETANIB,ROMIDEPSIN,DU145,-10.91
RALOXIFENE,VISMODEGIB,EKVX,-7.71
METFORMIN,SUNITINIB,OCUB-M,0.615
SORAFENIB,THALIDOMIDE,MDA-MB-468,-1.49
CRIZOTINIB,PACLITAXEL,OVCAR-8,-20.31
AXITINIB,NILOTINIB,HCT 15,-6.89
PHENTOLAMINE,RUXOLITINIB,L-1236,-45.42
ABIRATERONE,VANDETANIB,SN12C,-1.64
VEMURAFENIB,SUNITINIB,MOLT-4,-11.67
AXITINIB,VISMODEGIB,ACHN,-4.27
CELECOXIB,TRETINOIN,CCRF-CEM,6.38
NILOTINIB,DASATINIB,MDA-MB-231,-15.77
NILOTINIB,SORAFENIB,LOX-IMVI,-7.36
VEMURAFENIB,LAPATINIB,U-251MG,6.95
AXITINIB,ROMIDEPSIN,NCI-H322M,-51.37
AXITINIB,SORAFENIB,HCC2998,-19.32
RALOXIFENE,MITOTANE,M14,-2.08
ABIRATERONE,DASATINIB,COLO 205,-10.07
DASATINIB,THALIDOMIDE,PC-3,-18.6
CRIZOTINIB,VANDETANIB,UACC-62,-4.79
TRETINOIN,ARSENIC TRIOXIDE,SF295,-27.48
CRIZOTINIB,SUNITINIB,LOX-IMVI,1.79
LENALIDOMIDE,PACLITAXEL,SN12C,-44.19
VEMURAFENIB,DOCETAXEL,UACC-257,1.7
VEMURAFENIB,SUNITINIB,SK-MEL-2,1.52
ABIRATERONE,VEMURAFENIB,SF539,-4.52
TRETINOIN,FULVESTRANT,UACC-62,0.47
IMATINIB,NILOTINIB,CCRF-CEM,-12.47
RUXOLITINIB,THALIDOMIDE,RPMI-8226,4.24
VISMODEGIB,GEFITINIB,NCI-H522,3.41
DASATINIB,SUNITINIB,SK-OV-3,-0.01
PACLITAXEL,FULVESTRANT,HCC2998,7.47
VEMURAFENIB,RUXOLITINIB,NCI-H23,-6.65
LENALIDOMIDE,CELECOXIB,MDA-MB-468,-4.98
CRIZOTINIB,IMATINIB,HCT 15,-2.06
GELDANAMYCIN,SORAFENIB,PA-1,-0.6925
VEMURAFENIB,FULVESTRANT,RXF 393L,1.89
AXITINIB,MEGESTROL ACETATE,KM12,-14.68
VISMODEGIB,ARSENIC TRIOXIDE,Caki-1,-21.12
CRIZOTINIB,ARSENIC TRIOXIDE,NCI-H522,-13.36
MEGESTROL ACETATE,ARSENIC TRIOXIDE,NCI-H23,-64.07
GEFITINIB,SORAFENIB,MOLT-4,5.02
VEMURAFENIB,NILOTINIB,TK-10,-0.43
VANDETANIB,ROMIDEPSIN,UACC-62,-35.52
LENALIDOMIDE,DOCETAXEL,IGROV-1,4.68
GEFITINIB,SUNITINIB,HT-29,2.04
MEGESTROL ACETATE,TRETINOIN,SK-MEL-2,-0.41
VISMODEGIB,RUXOLITINIB,SK-MEL-5,-7.93
CRIZOTINIB,ARSENIC TRIOXIDE,A-498,-10.59
CELECOXIB,THALIDOMIDE,NCI-H226,-0.15
AXITINIB,SORAFENIB,NCI-H522,-9.13
MEGESTROL ACETATE,DASATINIB,TK-10,-37.73
VEMURAFENIB,CRIZOTINIB,SF268,-17.02
RUXOLITINIB,CELECOXIB,MOLT-4,-0.96
SORAFENIB,MITOTANE,CCRF-CEM,4.12
VISMODEGIB,ROMIDEPSIN,ACHN,-86.81
GEFITINIB,VEMURAFENIB,MOLT-4,1.86
PACLITAXEL,ROMIDEPSIN,NCI-H226,-7.18
RUXOLITINIB,FULVESTRANT,BT-549,2.65
RUXOLITINIB,TRETINOIN,UACC-62,-5.5
AXITINIB,ROMIDEPSIN,SF539,-35.97
NILOTINIB,THALIDOMIDE,HCT 15,3.47
VISMODEGIB,IMATINIB,SW620,0.37
MEGESTROL ACETATE,NILOTINIB,HCT 15,6.19
IMATINIB,LAPATINIB,SF295,-1.05
PACLITAXEL,DASATINIB,RPMI-8226,3.68
CRIZOTINIB,ABIRATERONE,SK-MEL-2,-17.96
NILOTINIB,DASATINIB,ACHN,-24.43
MEGESTROL ACETATE,IMATINIB,MDA-MB-231,-12.94
MEGESTROL ACETATE,TRETINOIN,T-47D,-4.71
PACLITAXEL,SORAFENIB,SR,3.83
CRIZOTINIB,AXITINIB,PC-3,-4.37
LENALIDOMIDE,THALIDOMIDE,SK-MEL-2,-0.76
RUXOLITINIB,LAPATINIB,HT-29,-6.39
TRETINOIN,ARSENIC TRIOXIDE,OVCAR-4,-5.47
NILOTINIB,THALIDOMIDE,786-O,-1.73
VEMURAFENIB,CRIZOTINIB,COLO 205,-14.33
LENALIDOMIDE,DASATINIB,HT-29,-13.93
AXITINIB,ABIRATERONE,HCT 116,-2.02
LENALIDOMIDE,DOCETAXEL,SR,-8.66
RUXOLITINIB,VISMODEGIB,K-562,-14.48
TRETINOIN,THALIDOMIDE,SN12C,-6.93
RALOXIFENE,ABIRATERONE,SK-MEL-5,0.21
ROMIDEPSIN,SUNITINIB,HCC2998,-50.08
AXITINIB,FULVESTRANT,NCI-H23,5.11
RUXOLITINIB,AXITINIB,Hs 578T,-10.94
MEGESTROL ACETATE,IMATINIB,K-562,-26.62
VISMODEGIB,NILOTINIB,NCI-H460,9.89
RUXOLITINIB,RALOXIFENE,SW620,0.43
VANDETANIB,IMATINIB,OVCAR-4,-0.48
LENALIDOMIDE,LAPATINIB,SNB-75,2.72
AXITINIB,SORAFENIB,LOX-IMVI,-13.5
NILOTINIB,LAPATINIB,COLO 205,-1.68
MEGESTROL ACETATE,SUNITINIB,SF268,-1.93
RUXOLITINIB,PACLITAXEL,CCRF-CEM,-34.35
LENALIDOMIDE,MEGESTROL ACETATE,KM12,-21.01
MEGESTROL ACETATE,ROMIDEPSIN,COLO 205,-70.29
RUXOLITINIB,VISMODEGIB,SF295,1.25
TRETINOIN,ROMIDEPSIN,KM12,-70.78
PACLITAXEL,ROMIDEPSIN,UO-31,-0.22
AXITINIB,NILOTINIB,OVCAR-8,4.92
PACLITAXEL,DASATINIB,OCUB-M,-1.4475
ABIRATERONE,GEFITINIB,MOLT-4,7.69
ABIRATERONE,TRETINOIN,CCRF-CEM,3.82
VANDETANIB,IMATINIB,PC-3,2.86
RUXOLITINIB,NILOTINIB,HOP-62,0.29
VANDETANIB,VEMURAFENIB,A-498,-2.23
CRIZOTINIB,CELECOXIB,RXF 393L,1.81
PACLITAXEL,THALIDOMIDE,U-251MG,-52.18
CRIZOTINIB,ABIRATERONE,IGROV-1,2.99
RALOXIFENE,SUNITINIB,UACC-257,0.25
MEGESTROL ACETATE,PACLITAXEL,SN12C,-68.76
GEFITINIB,DOCETAXEL,TK-10,6.05
VEMURAFENIB,LENALIDOMIDE,NCI-H322M,-8.43
LENALIDOMIDE,DASATINIB,RXF 393L,-9.17
MEGESTROL ACETATE,PACLITAXEL,RPMI-8226,-2.79
VISMODEGIB,GEFITINIB,BT-549,-0.12
CELECOXIB,ARSENIC TRIOXIDE,COLO 205,-16.83
VANDETANIB,ARSENIC TRIOXIDE,SK-MEL-5,-42.46
VISMODEGIB,DASATINIB,HCT 15,-4.24
PANOBINOSTAT,BARDOXOLONE METHYL,TC-71,-0.2289999999999999
VANDETANIB,LAPATINIB,UACC-62,-4.26
RUXOLITINIB,ROMIDEPSIN,OVCAR-3,-74.7
ABIRATERONE,DASATINIB,NCI-H23,-7.79
GEFITINIB,SUNITINIB,EKVX,-3.17
VISMODEGIB,MEGESTROL ACETATE,IGROV-1,-1.07
CRIZOTINIB,CELECOXIB,NCI-H522,2.38
ABIRATERONE,VANDETANIB,UO-31,9.59
RUXOLITINIB,LAPATINIB,OVCAR-8,-8.14
VANDETANIB,VEMURAFENIB,U-251MG,-6.78
AXITINIB,VEMURAFENIB,UO-31,0.61
ABIRATERONE,SORAFENIB,NCI-H226,-10.11
LENALIDOMIDE,GEFITINIB,T-47D,-5.35
ROMIDEPSIN,ARSENIC TRIOXIDE,A-498,-0.71
PACLITAXEL,ERLOTINIB,OCUB-M,2.8675
CELECOXIB,SORAFENIB,COLO 205,-3.06
ABIRATERONE,RALOXIFENE,SK-MEL-2,3.8
LENALIDOMIDE,THALIDOMIDE,U-251MG,-1.83
PACLITAXEL,LAPATINIB,KM12,11.41
ABIRATERONE,VEMURAFENIB,SK-MEL-5,-12.81
VISMODEGIB,IMATINIB,M14,-2.58
VEMURAFENIB,FULVESTRANT,UO-31,-2.19
CELECOXIB,DASATINIB,K-562,-30.32
RUXOLITINIB,LAPATINIB,NCI-H226,-1.51
VEMURAFENIB,IMATINIB,K-562,-18.54
AXITINIB,TRETINOIN,LOX-IMVI,0.38
VANDETANIB,AXITINIB,SK-MEL-28,8.55
DASATINIB,GELDANAMYCIN,RPMI-7951,-0.3925
LAPATINIB,FULVESTRANT,MCF-7,-5.04
RALOXIFENE,VANDETANIB,SF295,-1.16
RALOXIFENE,PACLITAXEL,Caki-1,-11.46
CRIZOTINIB,LENALIDOMIDE,UO-31,-3.27
VEMURAFENIB,RUXOLITINIB,HOP-62,-23.09
DASATINIB,MITOTANE,SK-OV-3,-7.98
DASATINIB,SORAFENIB,OVCAR-3,0.4400000000000004
CELECOXIB,NILOTINIB,U-251MG,-3.52
SUNITINIB,SORAFENIB,A-498,-1.14
ABIRATERONE,AXITINIB,EKVX,-3.43
CRIZOTINIB,NILOTINIB,SF295,-0.68
NILOTINIB,THALIDOMIDE,SF268,0.22
MEGESTROL ACETATE,SORAFENIB,SK-MEL-28,-41.55
VISMODEGIB,FULVESTRANT,NCI-H23,5.73
MEGESTROL ACETATE,ROMIDEPSIN,RPMI-8226,-31.47
TRETINOIN,ROMIDEPSIN,RXF 393L,-6.86
VANDETANIB,LAPATINIB,HOP-62,-5.92
PACLITAXEL,SUNITINIB,SK-MEL-5,2.88
IMATINIB,ROMIDEPSIN,MCF-7,-68.55
MEGESTROL ACETATE,ARSENIC TRIOXIDE,HCT 15,5.99
VISMODEGIB,VEMURAFENIB,NCI-H460,0.28
VANDETANIB,RUXOLITINIB,UACC-62,-10.63
GEFITINIB,LAPATINIB,SF295,3.46
ABIRATERONE,AXITINIB,A-498,-4.13
VISMODEGIB,TRETINOIN,Caki-1,-10.19
ABIRATERONE,LENALIDOMIDE,UACC-257,-6.96
PACLITAXEL,SORAFENIB,MCF-7,9.31
CELECOXIB,LAPATINIB,HOP-92,-0.09
AV412,PELITINIB,TC-71,-6.983499999999999
PACLITAXEL,DOCETAXEL,UO-31,-0.13
LAPATINIB,GELDANAMYCIN,HT-29,0.5349999999999999
RALOXIFENE,FULVESTRANT,SF295,1.31
VEMURAFENIB,THALIDOMIDE,A-498,-15.38
ABIRATERONE,VISMODEGIB,CCRF-CEM,-8.19
PACLITAXEL,ARSENIC TRIOXIDE,HCC2998,1.0
VANDETANIB,GEFITINIB,EKVX,6.41
NILOTINIB,DOCETAXEL,NCI-H226,0.96
FULVESTRANT,DOCETAXEL,UO-31,-0.37
VISMODEGIB,RUXOLITINIB,SNB-75,-0.87
FULVESTRANT,ARSENIC TRIOXIDE,SK-MEL-5,-6.66
MEGESTROL ACETATE,TRETINOIN,Caki-1,1.5
VEMURAFENIB,DOCETAXEL,NCI-H522,-59.67
VANDETANIB,GEFITINIB,NCI-H226,7.08
CRIZOTINIB,RUXOLITINIB,ACHN,-4.98
DASATINIB,SUNITINIB,PC-3,5.32
SORAFENIB,THALIDOMIDE,EKVX,1.78
ABIRATERONE,VISMODEGIB,SR,-25.67
CRIZOTINIB,ABIRATERONE,M14,1.37
RALOXIFENE,NILOTINIB,NCI-H226,-1.33
IMATINIB,NILOTINIB,SN12C,-4.01
VISMODEGIB,LAPATINIB,HT-29,-0.53
VEMURAFENIB,ABIRATERONE,A-549,-5.18
DASATINIB,FULVESTRANT,HT-29,11.45
AXITINIB,ROMIDEPSIN,SK-MEL-2,-68.91
VANDETANIB,RUXOLITINIB,OVCAR-5,-14.11
VISMODEGIB,MITOTANE,HCC2998,-2.81
NILOTINIB,SUNITINIB,HCC2998,-6.94
AXITINIB,IMATINIB,NCI-H23,-2.32
TESTOSTERONE CYPIONATE,RUXOLITINIB,L-1236,-6.862
CRIZOTINIB,CELECOXIB,NCI-H460,-11.26
VANDETANIB,ROMIDEPSIN,SNB-75,-11.65
VEMURAFENIB,DASATINIB,KM12,1.0
RUXOLITINIB,FULVESTRANT,K-562,-10.27
RUXOLITINIB,CELECOXIB,Hs 578T,5.24
AXITINIB,LENALIDOMIDE,KM12,-12.44
VEMURAFENIB,TRETINOIN,SR,0.18
RUXOLITINIB,THALIDOMIDE,CCRF-CEM,1.25
RALOXIFENE,ABIRATERONE,OVCAR-5,1.0
VANDETANIB,FULVESTRANT,LOX-IMVI,-1.26
VISMODEGIB,MEGESTROL ACETATE,COLO 205,-2.96
GEFITINIB,SORAFENIB,786-O,4.4
NILOTINIB,LAPATINIB,SNB-75,-6.06
VEMURAFENIB,GEFITINIB,SN12C,1.14
MEGESTROL ACETATE,THALIDOMIDE,K-562,-4.99
RUXOLITINIB,IMATINIB,SNB-75,-5.24
IMATINIB,THALIDOMIDE,TK-10,-10.57
RALOXIFENE,MEGESTROL ACETATE,OVCAR-3,-11.09
VEMURAFENIB,SUNITINIB,OVCAR-8,-1.06
MEGESTROL ACETATE,LAPATINIB,SW620,4.77
CELECOXIB,ARSENIC TRIOXIDE,UACC-62,-16.59
CELECOXIB,MITOTANE,786-O,-22.13
IMATINIB,ARSENIC TRIOXIDE,U-251MG,-22.45
LENALIDOMIDE,THALIDOMIDE,DU145,-4.44
AXITINIB,LENALIDOMIDE,A-549,-17.9
NPS2143,RUXOLITINIB,L-1236,-16.483
PANOBINOSTAT,LESTAURTINIB,TC-71,6.232
MEGESTROL ACETATE,LAPATINIB,ACHN,-13.31
LENALIDOMIDE,MEGESTROL ACETATE,NCI-H226,-8.8
SUNITINIB,THALIDOMIDE,HCT 116,1.18
LENALIDOMIDE,LAPATINIB,NCI-H23,4.1
RALOXIFENE,ARSENIC TRIOXIDE,DU145,-4.04
AXITINIB,SUNITINIB,SF539,0.2
PACLITAXEL,ERLOTINIB,A-427,-1.2975
CRIZOTINIB,FULVESTRANT,KM12,-19.37
LAPATINIB,GELDANAMYCIN,NCI-H23,-2.465
ABIRATERONE,VISMODEGIB,DU145,-2.63
RUXOLITINIB,THALIDOMIDE,UACC-257,-0.05
RUXOLITINIB,VANDETANIB,NCI-H522,-0.7
RALOXIFENE,RUXOLITINIB,HCC2998,-5.24
MEGESTROL ACETATE,IMATINIB,NCI-H322M,-41.58
VISMODEGIB,AXITINIB,DU145,7.79
AXITINIB,GEFITINIB,KM12,-12.15
GEFITINIB,DOCETAXEL,OVCAR-4,5.59
MEGESTROL ACETATE,ARSENIC TRIOXIDE,SF268,-66.89
ROMIDEPSIN,SUNITINIB,HOP-92,-34.2
INDOMETHACIN,RUXOLITINIB,L-1236,-30.05
LENALIDOMIDE,VEMURAFENIB,SF539,-1.34
ABIRATERONE,LENALIDOMIDE,LOX-IMVI,-16.56
GEFITINIB,TRETINOIN,HT-29,10.98
