Drug A,Drug B,Cell Line Name,Study Name,Score
Linsitinib,Cediranib,Mel Ho,FRIEDMAN,7.91976880297993
Lenalidomide,paclitaxel,UACC-257,ALMANAC,-25.3848217962999
Navitoclax,Crizotinib,MZ-MEL-2,FRIEDMAN,2.53048177881193
Abiraterone,Imatinib,SF-268,ALMANAC,-0.817723010603704
Vemurafenib,Romidepsin,MCF7,ALMANAC,-37.6934352300116
VX-702,Dasatinib,COLO 829,FRIEDMAN,3.24306066277163
raloxifene,Lenalidomide,SK-OV-3,ALMANAC,-1.16383661983862
Abiraterone,Lapatinib,UACC-257,ALMANAC,-7.95704344685085
Ruxolitinib,RAF265,SKMEL30,FRIEDMAN,11.7494990701405
Sorafenib,Midostaurin,UACC62,FRIEDMAN,-2.54579053770384
Lestaurtinib,Dasatinib,COLO 829,FRIEDMAN,-4.16160340948594
Crizotinib,thalidomide,MCF7,ALMANAC,-7.71726927760684
Dasatinib,Fulvestrant,LOX IMVI,ALMANAC,5.17509356560004
Navitoclax,Fingolimod,COLO 800,FRIEDMAN,1.06995816507482
Axitinib,celecoxib,SK-MEL-28,ALMANAC,0.681936535726581
Tideglusib,Linsitinib,A2058,FRIEDMAN,-9.15131864606255
Vismodegib,Sunitinib,PC-3,ALMANAC,0.0374269307278867
Ruxolitinib,Sunitinib,HT29,ALMANAC,-5.314534980506
Vemurafenib,Nilotinib,RPMI-8226,ALMANAC,0.368845486404218
Enzastaurin,Bexarotene,IST-MEL1,FRIEDMAN,10.8863769955743
Ruxolitinib,Gefitinib,NCI-H522,ALMANAC,-1.62161234942965
raloxifene,Romidepsin,RPMI-8226,ALMANAC,-33.8434196943767
Fingolimod,Lapatinib,WT2-iPS,FRIEDMAN,-4.15116281342502
VX-702,Crizotinib,A101D,FRIEDMAN,-40.4272731226963
Nilotinib,Sunitinib,LOX IMVI,FRIEDMAN,-16.9459180151738
Lapatinib,Fulvestrant,EKVX,ALMANAC,-4.73799062430449
Vemurafenib,Vemurafenib,HS 578T,ALMANAC,-6.00738608167987
Nilotinib,Lapatinib,COLO 800,FRIEDMAN,-27.361587464691
mitotane,Nilotinib,SR,ALMANAC,-7.69859356001006
Crizotinib,Imatinib,CAKI-1,ALMANAC,-9.19061195651443
Sunitinib,Fulvestrant,OVCAR-8,ALMANAC,-2.70868628601433
Axitinib,Ruxolitinib,NCI-H522,ALMANAC,0.918897435993183
Axitinib,Abiraterone,SF-539,ALMANAC,5.55147376543366
Axitinib,Vismodegib,MCF7,ALMANAC,-1.82523353683742
Sunitinib,Palbociclib,SKMEL30,FRIEDMAN,21.0975728908475
Vismodegib,Lapatinib,CAKI-1,ALMANAC,4.06354051898691
Fingolimod,Crizotinib,MZ-MEL-2,FRIEDMAN,2.01483989900382
Crizotinib,Abiraterone,OVCAR-8,ALMANAC,3.22884023452217
Nilotinib,Romidepsin,TK-10,ALMANAC,-76.2957464127518
Lenalidomide,mitotane,SK-MEL-2,ALMANAC,0.362799733624315
raloxifene,Lenalidomide,MCF7,ALMANAC,-4.31301038661997
Vemurafenib,raloxifene,HT29,ALMANAC,-3.89664096344519
mitotane,thalidomide,OVCAR-8,ALMANAC,-2.5397444331136
Ruxolitinib,Vismodegib,COLO 800,FRIEDMAN,-20.6303396245575
Crizotinib,RAF265,G-361,FRIEDMAN,-30.6022307572225
Ruxolitinib,Dasatinib,SF-539,ALMANAC,1.68668066997578
Abiraterone,Crizotinib,HS 578T,ALMANAC,3.53529411180679
Nilotinib,Vorinostat,MZ-MEL-2,FRIEDMAN,21.772939892866
Crizotinib,Axitinib,CAKI-1,ALMANAC,-1.60612188780624
Ruxolitinib,Gefitinib,A549,ALMANAC,2.72673781141782
raloxifene,Vandetanib,MOLT-4,ALMANAC,7.94773828701463
Midostaurin,Pioglitazone,WM115,FRIEDMAN,-22.7013350788744
Dasatinib,Midostaurin,SKMEL30,FRIEDMAN,1.91300997723755
Axitinib,Gefitinib,HS 578T,ALMANAC,6.35149630632426
Sunitinib,Crizotinib,UACC-257,FRIEDMAN,-9.58677948792673
Abiraterone,Ruxolitinib,786-0,ALMANAC,-6.38844123780393
Vismodegib,Dasatinib,MCF7,ALMANAC,3.43895446031656
Ruxolitinib,Erlotinib,G-361,FRIEDMAN,2.87785636623945
Imatinib,Dasatinib,OVCAR-4,ALMANAC,-0.735763254851838
raloxifene,Crizotinib,NCI-H322M,ALMANAC,-10.9701498894293
metformin,Lapatinib,VCAP,ONEIL,-9.657849716236
Vandetanib,Gefitinib,SNB-75,ALMANAC,7.29935818223918
Tanespimycin,Vorinostat,IPC-298,FRIEDMAN,7.16684333014399
Romidepsin,Dasatinib,NCI-H522,ALMANAC,-5.39922124138686
Crizotinib,paclitaxel,COLO 205,ALMANAC,-34.503897464958
Ruxolitinib,Fulvestrant,MOLT-4,ALMANAC,2.43108564788599
Lapatinib,mitotane,UACC-257,ALMANAC,-0.60702945874621
Abiraterone,mitotane,HOP-62,ALMANAC,-0.406790502333248
paclitaxel,Lapatinib,HCC-2998,ALMANAC,-17.7342538460245
dexamethasone,Lapatinib,NCI-H460,ONEIL,-5.16341129781556
Vismodegib,Tanespimycin,IST-MEL1,FRIEDMAN,-40.2684759763979
Sunitinib,Erlotinib,COLO 792,FRIEDMAN,9.78325360084644
Lestaurtinib,Tanespimycin,LOX IMVI,FRIEDMAN,-37.9452298310862
Vismodegib,thalidomide,NCI-H322M,ALMANAC,6.76611085717165
Tideglusib,Vismodegib,COLO 792,FRIEDMAN,-19.642334074384
Abiraterone,thalidomide,TK-10,ALMANAC,5.06866303631437
Ruxolitinib,VX-702,MZ-MEL-2,FRIEDMAN,0.417641347914227
Tideglusib,RAF265,Mel Ho,FRIEDMAN,14.4255821730199
Imatinib,Dasatinib,M14,ALMANAC,-12.9029426464196
Tanespimycin,Cediranib,G-361,FRIEDMAN,-18.4515697042268
Vorinostat,Erlotinib,OV90,ONEIL,3.3899996482015826
Vandetanib,Sunitinib,UACC62,ALMANAC,-4.06607948272608
raloxifene,Vemurafenib,COLO 205,ALMANAC,-6.019086301279561
Lapatinib,Fulvestrant,OVCAR-5,ALMANAC,-3.38192976988224
Vandetanib,raloxifene,NCI-H460,ALMANAC,-2.3542362938493
Enzastaurin,RAF265,IPC-298,FRIEDMAN,-24.9015570873962
raloxifene,thalidomide,UACC-257,ALMANAC,0.833581939702009
Tideglusib,Vatalanib,RVH-421,FRIEDMAN,-32.6726944725265
Gefitinib,Crizotinib,A498,ALMANAC,-1.738506563472
Vemurafenib,Crizotinib,HOP-62,ALMANAC,-4.14552073688842
Sorafenib,RAF265,Mel Ho,FRIEDMAN,-7.92576565061337
Lenalidomide,Romidepsin,M14,ALMANAC,-1.27607263656702
mitotane,Fulvestrant,HS 578T,ALMANAC,-5.49733290025215
Abiraterone,paclitaxel,CCRF-CEM,ALMANAC,-10.4059852085855
celecoxib,thalidomide,SK-OV-3,ALMANAC,-2.53471586569145
Tideglusib,Lestaurtinib,MeWo,FRIEDMAN,-1.60649382922631
Vismodegib,Vandetanib,NCI-H522,ALMANAC,0.661572649411167
Gefitinib,chloroquine,UACC-812,ASTRAZENECA,-5.12637454002507
Vismodegib,Ruxolitinib,HS 578T,ALMANAC,-1.89297248575114
mitotane,Fulvestrant,HOP-62,ALMANAC,-12.6663262619421
celecoxib,Romidepsin,TK-10,ALMANAC,-87.654348131243
Vorinostat,Fulvestrant,HCT116,ALMANAC,2.90034358942223
Erlotinib,Vorinostat,SKMEL30,FRIEDMAN,0.263807265071693
metformin,Dasatinib,HT29,ONEIL,-22.482844278002705
Linsitinib,Fingolimod,MeWo,FRIEDMAN,-13.3425055921368
raloxifene,MEGESTROL ACETATE,DU-145,ALMANAC,-4.12532856724508
Vismodegib,Gefitinib,CCRF-CEM,ALMANAC,1.41679356089422
vinblastine,Erlotinib,RPMI7951,ONEIL,7.196532980977684
Bexarotene,Midostaurin,A2058,FRIEDMAN,0.281792464452313
Lapatinib,RAF265,UACC62,FRIEDMAN,16.6485367831321
Pazopanib,RAF265,SK-MEL-28,FRIEDMAN,-2.77315107058319
Vismodegib,MEGESTROL ACETATE,OVCAR3,ALMANAC,-6.2296175232816
Axitinib,Nilotinib,SN12C,ALMANAC,0.91425434336384
Crizotinib,Vandetanib,HCT116,ALMANAC,-1.42660719292598
Ruxolitinib,Nilotinib,SK-MEL-28,FRIEDMAN,-8.8288003088241
Lapatinib,Sorafenib,HOP-62,ALMANAC,-7.12832741807628
Vandetanib,Fulvestrant,U251,ALMANAC,-0.925765892335669
MEGESTROL ACETATE,thalidomide,NCI-H522,ALMANAC,2.50322792721087
Linsitinib,Crizotinib,COLO 800,FRIEDMAN,-0.686958327854034
Abiraterone,mitotane,M14,ALMANAC,1.27808525512104
SNS-032,Pioglitazone,COLO 829,FRIEDMAN,-11.9637224638781
Lestaurtinib,Cediranib,A101D,FRIEDMAN,-20.6768590777737
Vandetanib,Sunitinib,U251,ALMANAC,-4.70925066622114
Gefitinib,Nilotinib,OVCAR3,ALMANAC,-2.94177561770201
Crizotinib,Vandetanib,OVCAR-5,ALMANAC,0.963281311882812
MEGESTROL ACETATE,celecoxib,SF-295,ALMANAC,-5.86473326947231
celecoxib,Sorafenib,CCRF-CEM,ALMANAC,-6.50057570640598
Vorinostat,Lapatinib,HOP-92,ALMANAC,2.96429250379738
Vorinostat,Cediranib,COLO 829,FRIEDMAN,4.78285432042146
Lapatinib,Fulvestrant,SK-OV-3,ALMANAC,-10.7815170631948
Abiraterone,Sunitinib,A549,ALMANAC,-1.85821320867319
mitotane,thalidomide,RPMI-8226,ALMANAC,0.284027175260862
Sunitinib,Pioglitazone,RPMI7951,FRIEDMAN,-23.3447067742871
VX-702,Dasatinib,MZ-MEL-2,FRIEDMAN,-11.6696409752227
Sorafenib,Palbociclib,LOX IMVI,FRIEDMAN,-19.6437256021442
MEGESTROL ACETATE,celecoxib,ACHN,ALMANAC,-2.10144812132817
Lestaurtinib,Midostaurin,RVH-421,FRIEDMAN,-3.70728490133002
Ruxolitinib,Vismodegib,A375,FRIEDMAN,-23.289392515629
Imatinib,Sunitinib,SK-MEL-5,ALMANAC,-3.50251500332597
Enzastaurin,Vorinostat,WM115,FRIEDMAN,-13.0999233250984
Bexarotene,Vatalanib,G-361,FRIEDMAN,2.57584745444242
Tideglusib,VX-702,LB2518-MEL,FRIEDMAN,-15.8677470344026
Lapatinib,thalidomide,RPMI-8226,ALMANAC,10.5812467186731
Imatinib,thalidomide,M14,ALMANAC,-10.5560965248215
Axitinib,Lenalidomide,MOLT-4,ALMANAC,-40.3761423168869
Axitinib,Vandetanib,CAKI-1,ALMANAC,1.50376601127095
VX-702,SNS-032,RPMI7951,FRIEDMAN,-13.1115631278066
Vorinostat,mitotane,SR,ALMANAC,-47.2846066587671
raloxifene,Romidepsin,HOP-92,ALMANAC,-55.5209888169724
Nilotinib,Midostaurin,Mel Ho,FRIEDMAN,-7.07991098606982
MEGESTROL ACETATE,mitotane,OVCAR3,ALMANAC,1.3103522314615
raloxifene,Vismodegib,A549,ALMANAC,-4.29362470902718
Crizotinib,Sorafenib,UACC-257,FRIEDMAN,4.50956041465346
Linsitinib,Crizotinib,UACC62,FRIEDMAN,10.8233457759786
vinblastine,geldanamycin,RKO,ONEIL,-2.20288665644371
paclitaxel,Romidepsin,SK-MEL-28,ALMANAC,-2.39894380524297
MEGESTROL ACETATE,Crizotinib,UACC62,ALMANAC,-1.63735353103275
MEGESTROL ACETATE,Dasatinib,T-47D,ALMANAC,6.7427905637934
Navitoclax,SNS-032,A101D,FRIEDMAN,22.6979123343227
raloxifene,Vorinostat,SF-268,ALMANAC,-13.6597104305849
Navitoclax,SNS-032,SKMEL30,FRIEDMAN,5.46261056802472
Crizotinib,Nilotinib,MDA-MB-231,ALMANAC,0.0881717143636121
Gefitinib,Trametinib,MDA-MB-361,ASTRAZENECA,1.0828483869085
Abiraterone,Vorinostat,NCI-H322M,ALMANAC,-17.998713689306
MEGESTROL ACETATE,Vemurafenib,K-562,ALMANAC,-41.9556558496863
Vemurafenib,MEGESTROL ACETATE,PC-3,ALMANAC,-1.70066871358305
Abiraterone,paclitaxel,SK-OV-3,ALMANAC,-47.021328841432
raloxifene,Dasatinib,UACC62,ALMANAC,-6.95819859126264
Lapatinib,RAF265,A375,FRIEDMAN,14.2517441801186
Dasatinib,mitotane,SR,ALMANAC,-9.04787605948458
Tideglusib,SNS-032,IPC-298,FRIEDMAN,-16.9586157994521
Sunitinib,Sorafenib,PC-3,ALMANAC,-3.44724338274411
Dasatinib,Midostaurin,UACC62,FRIEDMAN,8.58825569380243
Crizotinib,Erlotinib,RVH-421,FRIEDMAN,11.8372600528709
celecoxib,Romidepsin,U251,ALMANAC,-68.4341925330844
RAF265,Vorinostat,MZ-MEL-2,FRIEDMAN,-12.8645945363494
Fingolimod,Vorinostat,SKMEL30,FRIEDMAN,-32.0332694540266
Axitinib,Gefitinib,SN12C,ALMANAC,9.11264326131382
RAF265,SNS-032,RPMI7951,FRIEDMAN,24.2810391088356
Vandetanib,Abiraterone,HS 578T,ALMANAC,0.248823864673167
Abiraterone,Vandetanib,HCT-15,ALMANAC,3.39367591494629
Vismodegib,Crizotinib,COLO 829,FRIEDMAN,11.8748694696622
Tideglusib,Vatalanib,IST-MEL1,FRIEDMAN,-5.68759332745049
Crizotinib,Lenalidomide,UACC-257,FRIEDMAN,-3.06918333561654
Lapatinib,Sunitinib,NCIH23,ALMANAC,-3.2197467692622
vinblastine,Sunitinib,HT29,ONEIL,-2.591242863373206
Axitinib,Romidepsin,SF-539,ALMANAC,-35.9746789636853
Abiraterone,mitotane,NCIH23,ALMANAC,7.37596879518274
SNS-032,Cediranib,WT2-iPS,FRIEDMAN,-2.93061249540636
Lenalidomide,Midostaurin,G-361,FRIEDMAN,-16.6576637872749
Ruxolitinib,Lenalidomide,SR,ALMANAC,-0.954235820327405
Abiraterone,Romidepsin,RXF 393,ALMANAC,-33.9312067290168
paclitaxel,thalidomide,UACC62,ALMANAC,-11.1211407388695
Tanespimycin,Pioglitazone,SK-MEL-5,FRIEDMAN,-7.11681575298917
Vemurafenib,Fulvestrant,OVCAR-5,ALMANAC,-4.66684658387812
Linsitinib,Fingolimod,G-361,FRIEDMAN,-26.3726006316236
mitotane,thalidomide,BT-549,ALMANAC,1.07617545514336
Vandetanib,Vismodegib,OVCAR-4,ALMANAC,1.0038984120923
Vismodegib,Lenalidomide,T-47D,ALMANAC,-1.91955425203829
Fingolimod,Palbociclib,A101D,FRIEDMAN,-17.7382910905221
MEGESTROL ACETATE,Vorinostat,HOP-92,ALMANAC,-14.1183452520343
Lestaurtinib,Vismodegib,UACC-257,FRIEDMAN,-0.451748984328717
Axitinib,Sorafenib,HOP-62,ALMANAC,-5.46351737595084
MEGESTROL ACETATE,thalidomide,MDA-MB-468,ALMANAC,-6.3715574367224
Vandetanib,Lenalidomide,BT-549,ALMANAC,1.19952488549101
Vemurafenib,raloxifene,MDA-MB-468,ALMANAC,6.46169941997403
Abiraterone,Vorinostat,MDA-MB-468,ALMANAC,-2.57752871124932
Vorinostat,mitotane,T-47D,ALMANAC,-8.73984003894883
Erlotinib,RAF265,Mel Ho,FRIEDMAN,4.3386636906681
Ruxolitinib,Tanespimycin,WT2-iPS,FRIEDMAN,-19.6832187324658
Gefitinib,Vemurafenib,SF-295,ALMANAC,1.30883128220349
Abiraterone,Fulvestrant,T-47D,ALMANAC,3.47510317605417
MEGESTROL ACETATE,Sunitinib,RXF 393,ALMANAC,-2.22095186160559
Ruxolitinib,Lapatinib,A549,ALMANAC,-3.61636424434297
Axitinib,Lapatinib,IGROV1,ALMANAC,-4.23907530743389
Crizotinib,Abiraterone,KM12,ALMANAC,-13.2000109260726
MEGESTROL ACETATE,Romidepsin,NCIH23,ALMANAC,-75.3212370201319
Lapatinib,mitotane,OVCAR-4,ALMANAC,-4.54263360391202
raloxifene,paclitaxel,NCI-H322M,ALMANAC,-52.625781012629
Sunitinib,Sorafenib,EKVX,ALMANAC,-1.32624794062603
Pazopanib,Pioglitazone,A101D,FRIEDMAN,-13.0757840728398
Ruxolitinib,Vemurafenib,A498,ALMANAC,-2.15595752367043
Pazopanib,Lenalidomide,UACC62,FRIEDMAN,11.8583760742129
Sunitinib,Erlotinib,MZ-MEL-2,FRIEDMAN,8.61181144787097
Abiraterone,Vorinostat,SF-295,ALMANAC,0.610069303145617
Axitinib,Dasatinib,OVCAR3,ALMANAC,-10.0297288943944
amlexanox,Ruxolitinib,L-1236,NCATS_HL,-26.6282826976359
paclitaxel,Fulvestrant,SF-539,ALMANAC,-3.63733871675205
Dasatinib,Sunitinib,PC-3,ALMANAC,6.19256168956282
Crizotinib,Vismodegib,UO-31,ALMANAC,4.57627359270165
Abiraterone,Romidepsin,A498,ALMANAC,-71.9149956227519
Ruxolitinib,Vismodegib,MDA-MB-231,ALMANAC,4.2616820997839
Enzastaurin,Fingolimod,Mel Ho,FRIEDMAN,-4.32619654020596
Lenalidomide,thalidomide,OVCAR3,ALMANAC,-2.15606046926269
Ruxolitinib,Crizotinib,HT29,ALMANAC,-8.74941987729088
Vismodegib,Dasatinib,SK-OV-3,ALMANAC,-2.68374878116508
dexamethasone,Dasatinib,SKMES1,ONEIL,-8.700462669667385
Vatalanib,Cediranib,SK-MEL-2,FRIEDMAN,-2.39894568929385
Ruxolitinib,Sunitinib,CAKI-1,ALMANAC,8.5465536930205
Axitinib,Romidepsin,MOLT-4,ALMANAC,-2.69772465315721
Lapatinib,Vatalanib,SK-MEL-5,FRIEDMAN,8.33896535688132
Lestaurtinib,Lenalidomide,A101D,FRIEDMAN,-26.0652554588101
VX-702,SNS-032,MeWo,FRIEDMAN,-12.1707244432076
Dasatinib,Lapatinib,786-0,ALMANAC,8.81810720882953
Dasatinib,Midostaurin,A2058,FRIEDMAN,10.6300054933511
Vandetanib,Axitinib,T-47D,ALMANAC,2.13770655400548
Erlotinib,Midostaurin,UACC-257,FRIEDMAN,-0.222778069712081
raloxifene,Nilotinib,DU-145,ALMANAC,-6.62637323359023
Vismodegib,Ruxolitinib,UACC-257,ALMANAC,-2.55680844227352
Lenalidomide,Imatinib,ACHN,ALMANAC,-1.48013234400476
Tideglusib,Pioglitazone,SK-MEL-2,FRIEDMAN,-20.2410377790422
Nilotinib,Dasatinib,SN12C,ALMANAC,-24.19861200219
paclitaxel,Sorafenib,OVCAR-5,ALMANAC,5.18751046639042
MEGESTROL ACETATE,Dasatinib,OVCAR-8,ALMANAC,-9.48039884885065
Ruxolitinib,Crizotinib,OVCAR-5,ALMANAC,-10.6886640307982
Axitinib,Lapatinib,KM12,ALMANAC,-9.39517021257709
Lapatinib,Vatalanib,451Lu,FRIEDMAN,-5.2252351716544
Lestaurtinib,Crizotinib,SKMEL30,FRIEDMAN,1.04301023571723
Tanespimycin,Pioglitazone,MZ-MEL-2,FRIEDMAN,0.350245341588777
Axitinib,Vandetanib,A549,ALMANAC,0.957055561015886
raloxifene,Vorinostat,M14,ALMANAC,-14.9753142708254
Axitinib,mitotane,SNB-75,ALMANAC,0.773247988024639
Vismodegib,Vemurafenib,NCIH23,ALMANAC,-4.04556253150205
Crizotinib,Fulvestrant,DU-145,ALMANAC,5.05718476676148
Sunitinib,mitotane,RPMI-8226,ALMANAC,-3.23633996792429
Abiraterone,Vemurafenib,MOLT-4,ALMANAC,-5.33235983477346
Lenalidomide,Crizotinib,LOX IMVI,ALMANAC,-1.4437094089024
SNS-032,Cediranib,LB2518-MEL,FRIEDMAN,-9.243467965318
paclitaxel,Fulvestrant,NCI-H322M,ALMANAC,-1.45123123888006
raloxifene,MEGESTROL ACETATE,HOP-92,ALMANAC,-16.9988059883586
Sunitinib,Fulvestrant,CCRF-CEM,ALMANAC,-10.8782677773049
Axitinib,Dasatinib,IGROV1,ALMANAC,-1.02284343408664
VX-702,Palbociclib,IST-MEL1,FRIEDMAN,-2.54435750896658
Nilotinib,Lapatinib,G-361,FRIEDMAN,13.3835707211036
Sorafenib,Dasatinib,RVH-421,FRIEDMAN,-4.87311181818776
Ruxolitinib,Vismodegib,OVCAR-8,ALMANAC,-2.74881732156417
Fingolimod,Dasatinib,A101D,FRIEDMAN,-17.6053446655348
Vismodegib,Lapatinib,OVCAR-8,ALMANAC,1.75908365666277
Abiraterone,Fulvestrant,KM12,ALMANAC,-2.73932018357157
Vismodegib,Nilotinib,HS 578T,ALMANAC,-4.73904415643257
Crizotinib,Vorinostat,U251,ALMANAC,-7.51823421681579
Nilotinib,RAF265,LOX IMVI,FRIEDMAN,-20.9260462545126
Vismodegib,Crizotinib,IST-MEL1,FRIEDMAN,-6.41377108884291
VX-702,Cediranib,IST-MEL1,FRIEDMAN,-0.425029399912827
dexamethasone,Sunitinib,SKMEL30,ONEIL,-27.9020155354992
Romidepsin,Dasatinib,SK-MEL-28,ALMANAC,-41.1892776843879
Vemurafenib,Romidepsin,U251,ALMANAC,-43.9803066886778
Vandetanib,Vemurafenib,SK-MEL-28,ALMANAC,-15.1628599822682
Sunitinib,Pioglitazone,COLO 800,FRIEDMAN,-27.2089527257912
Abiraterone,celecoxib,EKVX,ALMANAC,-2.91641653533186
raloxifene,paclitaxel,SW-620,ALMANAC,-7.94198721191717
MEGESTROL ACETATE,Imatinib,M14,ALMANAC,-0.0824508593838599
Vandetanib,Crizotinib,OVCAR-8,ALMANAC,-1.10955267989397
Fulvestrant,thalidomide,UACC62,ALMANAC,-1.05199627611885
Navitoclax,Vatalanib,G-361,FRIEDMAN,15.3759767591039
Axitinib,Gefitinib,KM12,ALMANAC,-11.4622160269476
Axitinib,Vismodegib,HCT-15,ALMANAC,-2.6934943712112
paclitaxel,Sunitinib,SK-MEL-28,ALMANAC,-10.1960991635398
Crizotinib,Midostaurin,UACC62,FRIEDMAN,-4.2255881434217
Ruxolitinib,Romidepsin,MDA-MB-468,ALMANAC,-73.4446814645763
Nilotinib,Fulvestrant,MDA-MB-231,ALMANAC,-3.61954205048361
Vismodegib,Abiraterone,RXF 393,ALMANAC,2.93849920914913
Vandetanib,Sunitinib,DU-145,ALMANAC,-4.33755381962666
Vismodegib,Dasatinib,MeWo,FRIEDMAN,16.3512742917921
Ruxolitinib,thalidomide,HS 578T,ALMANAC,-0.192387889497825
Vemurafenib,Sorafenib,HS 578T,ALMANAC,-17.7328248846225
Lestaurtinib,Palbociclib,UACC62,FRIEDMAN,-17.3109266876498
Vatalanib,RAF265,IPC-298,FRIEDMAN,-9.12391740470329
raloxifene,Sorafenib,ACHN,ALMANAC,-5.9775168276478
Ruxolitinib,Nilotinib,DU-145,ALMANAC,-2.2730318263515
Imatinib,Sunitinib,K-562,ALMANAC,-10.1400450382231
Navitoclax,Vorinostat,IST-MEL1,FRIEDMAN,5.45680762648446
Vemurafenib,Lapatinib,LOX IMVI,ALMANAC,-12.3669559202239
Vandetanib,raloxifene,M14,ALMANAC,6.1175030513261
Sunitinib,Erlotinib,SK-MEL-2,FRIEDMAN,8.35153561407445
Vandetanib,Gefitinib,CAKI-1,ALMANAC,5.42520014438289
Vandetanib,Abiraterone,SK-OV-3,ALMANAC,-10.446615762292
paclitaxel,Fulvestrant,EKVX,ALMANAC,2.21425748942556
Lenalidomide,Nilotinib,TK-10,ALMANAC,-4.34225644896424
Vemurafenib,MEGESTROL ACETATE,SR,ALMANAC,-9.61878261276671
Bexarotene,SNS-032,SK-MEL-5,FRIEDMAN,-24.3736596935888
Lenalidomide,paclitaxel,OVCAR-8,ALMANAC,-50.1542451923611
VX-702,Sunitinib,A375,FRIEDMAN,1.86510759477793
Vorinostat,geldanamycin,UACC62,ONEIL,-6.745372906074374
PERINDOPRIL,Ruxolitinib,L-1236,NCATS_HL,-23.7654039566256
Vismodegib,Erlotinib,COLO 800,FRIEDMAN,-5.79760742821754
Lestaurtinib,Lenalidomide,SK-MEL-28,FRIEDMAN,-14.343411298891
Imatinib,Sorafenib,KM12,ALMANAC,-1.82818928908581
Lapatinib,Fulvestrant,SK-MEL-28,ALMANAC,0.450051364303585
Enzastaurin,Tideglusib,COLO 792,FRIEDMAN,-11.6148560772853
Crizotinib,mitotane,RXF 393,ALMANAC,3.52000871632691
Lenalidomide,Imatinib,OVCAR-4,ALMANAC,-3.58644354324457
Axitinib,Sunitinib,MCF7,ALMANAC,-1.5049157619967
Ruxolitinib,Lenalidomide,LB2518-MEL,FRIEDMAN,-47.3051362449912
Abiraterone,Vorinostat,HCT-15,ALMANAC,5.45513765067707
paclitaxel,Erlotinib,A427,ONEIL,-1.3944922949507652
Crizotinib,Vandetanib,RPMI-8226,ALMANAC,-7.38640995934695
raloxifene,paclitaxel,HCT116,ALMANAC,-46.5488777794239
Sunitinib,Dasatinib,SW837,ONEIL,10.909208084253878
Ruxolitinib,Fulvestrant,OVCAR-8,ALMANAC,-1.25978800083082
Enzastaurin,Cediranib,WM115,FRIEDMAN,-0.785400816532694
Nilotinib,Vorinostat,COLO 205,ALMANAC,-6.69702267505511
Ruxolitinib,Nilotinib,IPC-298,FRIEDMAN,-9.87223309923413
Dasatinib,Fulvestrant,COLO 205,ALMANAC,0.577983812862936
Vismodegib,Vemurafenib,NCI-H460,ALMANAC,-0.943945538256252
Nilotinib,Vorinostat,IST-MEL1,FRIEDMAN,-9.72164478360403
Romidepsin,thalidomide,EKVX,ALMANAC,4.00167574729011
Dasatinib,Lapatinib,SN12C,ALMANAC,0.534741785356159
Nilotinib,Sunitinib,COLO 829,FRIEDMAN,-16.3176827432095
Lenalidomide,Nilotinib,SF-539,ALMANAC,-1.37388948062323
Gefitinib,Dasatinib,UO-31,ALMANAC,7.15490121223522
Dasatinib,Midostaurin,G-361,FRIEDMAN,2.07392687587687
Sunitinib,thalidomide,CAKI-1,ALMANAC,-12.2294888189168
Sunitinib,Dasatinib,WM115,FRIEDMAN,-11.407234097927
Tideglusib,Lenalidomide,UACC-257,FRIEDMAN,-8.46093296118627
Linsitinib,Midostaurin,IPC-298,FRIEDMAN,13.6583445770389
Romidepsin,mitotane,TK-10,ALMANAC,-29.3091183752522
Tideglusib,VX-702,SKMEL30,FRIEDMAN,-12.9025152720761
Axitinib,Dasatinib,SW-620,ALMANAC,-5.03035625340292
Lapatinib,Dasatinib,RKO,ONEIL,2.461922216333884
Vismodegib,Fulvestrant,SR,ALMANAC,4.56850712673295
Abiraterone,MEGESTROL ACETATE,OVCAR-4,ALMANAC,-7.71977449247987
Vemurafenib,Vemurafenib,DU-145,ALMANAC,-1.01085482527374
Nilotinib,Vorinostat,WM115,FRIEDMAN,-45.43705653108
Axitinib,Fulvestrant,IGROV1,ALMANAC,5.18956173505507
Vismodegib,MEGESTROL ACETATE,NCI-H322M,ALMANAC,-10.065484500736
Tanespimycin,Cediranib,WM115,FRIEDMAN,-31.3024262281009
Vemurafenib,Sunitinib,NCI-H522,ALMANAC,2.61030454231911
Imatinib,thalidomide,NCI-H226,ALMANAC,-2.70745593397915
Axitinib,Sorafenib,M14,ALMANAC,-9.99888692676387
paclitaxel,Vorinostat,SW-620,ALMANAC,-7.79864601000488
Bexarotene,Vatalanib,RPMI7951,FRIEDMAN,-15.1637592544278
Vorinostat,Fulvestrant,SK-MEL-28,ALMANAC,0.441340276517036
Vandetanib,Fulvestrant,HS 578T,ALMANAC,-2.58904611174279
Ruxolitinib,Tideglusib,MeWo,FRIEDMAN,9.51227134545607
MEGESTROL ACETATE,Sunitinib,NCI-H226,ALMANAC,-1.73066835960451
Vismodegib,Sorafenib,MZ-MEL-2,FRIEDMAN,-5.85999211252482
Sunitinib,Erlotinib,OCUBM,ONEIL,5.598134989920393
Crizotinib,mitotane,UO-31,ALMANAC,2.09288172463604
Gefitinib,Romidepsin,OVCAR-5,ALMANAC,1.9511570133671
Palbociclib,Vorinostat,IPC-298,FRIEDMAN,-3.91671047807901
